"i","alpha","delta","mu","epsilon_b","epsilon_s","pin","log_likelihood"
60,0.333330988714652,0.549984387768227,7268.66722110807,9621.6544952239,10721.6020226043,0.106424420217313,-39983.9747257493
61,0.333320645279835,0.550016198784109,7230.83873732451,9660.89694520958,10758.2735927564,0.10557405050928,-39639.8681703852
62,0.333347489138048,0.499998695634391,7119.6361066408,9600.2926488704,10740.2572747997,0.104487415748578,-39790.759095001
63,0.333320755106845,0.499999704790539,7085.36586072377,9670.25420212206,10739.3931265252,0.103713650175807,-39951.8003105875
64,0.33333261506271,0.450038192261416,6998.5756396713,9618.45807075931,10726.2543559275,0.10287054286172,-40138.1893324004
65,0.300005672516163,0.388881091827301,7865.44601164323,9695.53160112926,10878.9017400097,0.102889461990138,-43398.3807872524
66,0.299993267386134,0.388849915681729,7856.73785697104,9729.51303651358,10848.5457877117,0.102767196717369,-43975.5074770795
67,0.300012531095547,0.388920300104262,7853.46852190883,9790.70126600532,10763.3048618243,0.102842603535018,-44363.9102742681
68,0.316673656630042,0.368418837155234,8098.44129439775,9874.05570272512,10844.66952355,0.110146083784545,-45900.5176291186
69,0.316647655514996,0.36843945407211,8076.43011827253,9919.61344074957,10826.6683743864,0.109741653052198,-45624.8336099433
70,0.316670298193752,0.368441909706454,8150.02461953233,9844.39286328888,10755.8565243654,0.11133503100102,-45583.4769501165
71,0.316677648771089,0.368411326041819,8134.55784676529,9860.57185789011,10770.0945759471,0.11100383743071,-45728.5796690937
72,0.400002726197392,0.708341738776903,7292.49910878942,10367.5276042444,9511.58830912288,0.127961142022646,-43312.4119793875
73,0.3000084124691,0.388891443848913,8190.90303259745,9734.50829626269,10410.2835976013,0.108721595250242,-44227.1627523294
74,0.283338357606217,0.705914714702804,8755.11994187196,10596.6037664391,9910.27852565186,0.107913283318015,-43070.5236442341
75,0.283317984118923,0.705856815957085,8937.2929633602,10766.3174295339,9929.20455183377,0.109012290751211,-48913.4473386807
76,0.249990393900989,0.666675399908786,9408.81750640318,10786.0188782502,10164.7467274863,0.100936623924259,-48518.0430359785
77,0.283334378216962,0.70590988410169,8941.03320722481,10766.6758160329,9923.81278924368,0.109082195849872,-50675.9484448107
78,0.233344813076534,0.714269850636358,9757.93578155813,10708.6105722878,10026.453515287,0.098946677880117,-51154.6076119738
79,0.216661102760528,0.69227190140601,10145.555064454,10695.1536706159,10034.9807489702,0.0958705580209359,-50417.2615257269
80,0.366687312453654,0.681825226248361,7404.95607781085,10355.8479841789,9379.15719548494,0.120947265743487,-47674.7804178363
81,0.266676452996832,0.625033712897293,8753.06434710597,10513.6704716213,9757.76142978826,0.103258888316295,-47665.2339138361
82,0.266664028121128,0.625011145104574,8828.48694110652,10529.4818912083,9629.45955865235,0.104571622037675,-47375.216915071
83,0.266669010283256,0.624981711542978,8756.66619151932,10596.466685675,9704.03808214238,0.103161734813034,-48123.5632303413
84,0.266666073158431,0.625021998626862,8775.5078872615,10585.0126084175,9680.95356315964,0.103517661204126,-48568.1802717028
85,0.266658365093253,0.624981596804932,8823.92852808919,10576.5431931458,9609.62271462625,0.104395035816268,-49371.6245671855
86,0.350002700402387,0.714291383203339,7796.88245993323,10775.5942068897,9247.5986625891,0.11994177165195,-48962.6804809514
87,0.349999866810279,0.714290004575395,7850.07027374566,10729.2487804964,9191.72714975797,0.121204473751065,-48357.3535010703
88,0.333330882838566,0.700001370545626,7870.29256128503,10649.4337101525,9174.9168181756,0.116867398916387,-46765.4068338415
89,0.333342809400233,0.700010555332768,7942.15864403004,10627.5254810283,9082.02099522921,0.118417521739182,-46831.2796482537
90,0.333343096329022,0.699980617380403,7961.15969377316,10612.3543490899,9061.40421691434,0.11885750506075,-46702.3649366079
91,0.350017900593136,0.666666652588569,7829.04994469794,10577.1599384112,9137.13901553541,0.122037659204276,-46863.6457221638
92,0.383331767358728,0.608703753600245,7511.27036428865,10334.7574512341,9197.77974087041,0.128472620139116,-46585.0482182503
93,0.366665332987151,0.590900690075259,7551.00173763827,10329.9473324124,9156.5677442262,0.124406424766922,-46834.5356042469
94,0.366670108424849,0.590931934376286,7619.50280927805,10264.6978947527,9085.94952160493,0.126164285222496,-47442.5627174499
95,0.333347807120792,0.649961378058635,7868.6025318938,10540.6998298477,9137.64487105913,0.117615490099026,-46264.1887578666
96,0.366675833381624,0.590889385227118,7626.52888848375,10258.9956227167,9078.07973676602,0.126345082514654,-49029.3351421095
