i,eta,kappa,phi_plus,phi_minus,omega_plus,omega_minus,epsilon_b,epsilon_s,mu,alpha,delta,pin,alpha_prior,delta_prior,pin_prior,log_likelihood,n_iter,pls_next
120,0.32912674202245484,0.307707099453888,0.13046124418554098,0.2941245662530142,0.20002999700029991,0.1667222129645059,9375.520110699457,10149.785159695866,7508.021301136102,0.3361594501256207,0.425011248312753,0.11446640190310653,0.0019940179461615157,0.5,0.0007661677301006429,-93876.51276798703,9,-581.2604605828232
121,0.31646899484829816,0.2800175985921126,0.13046124418554098,0.2941245662530246,0.2000299970002999,0.16672221296450587,9408.560502377724,10144.983818786432,7491.039390002462,0.3267464519120829,0.40523202779991707,0.11125160847073808,0.9990029910269193,0.999001996007984,0.2767888043902902,-94211.63128518667,8,-539.6951759356356
122,0.31251328084829755,0.2800175985921126,0.13046124418554098,0.3125039065770878,0.20002999700029991,0.1818760225413561,9405.787384075726,10123.335077240608,7494.484341659158,0.32775672448856175,0.41027021521156487,0.11172676289148954,0.0019940179461615157,0.5,0.0007646380142982618,-94417.12404854743,8,-295.0264438860334
123,0.31251457262011095,0.2400207983361331,0.13046124418554098,0.31251811289920106,0.20002999700029991,0.18187602254135612,9413.803686079586,10141.045414083783,7410.473624290575,0.326451208085156,0.381578628050316,0.110091802952229,0.9990029910269193,0.999001996007984,0.2746161928217169,-94381.21306170552,8,-91.2162827261543
124,0.3125150485177821,0.2400207983361331,0.1250260384118652,0.2667021161760779,0.19050566612703554,0.1818760225413561,9388.355333975082,10129.823096820788,7435.843199812787,0.31843714586257893,0.3635997123656047,0.10818997312915374,0.9990029910269193,0.999001996007984,0.2756721584268336,-94247.93236762298,7,-207.3745635205144
125,0.30865524459204297,0.24002079833613305,0.1250260384118652,0.2857246161316676,0.19050566612703554,0.2000599880023995,9360.596206863933,10117.377074862574,7488.561406142369,0.31935401960864196,0.36844186684410246,0.1093534314369756,0.0019940179461615157,0.5,0.0007660389956943185,-94297.59412808497,8,-157.42729201554587
126,0.308655306749559,0.2400207983361331,0.1250260384118652,0.2857254482115076,0.1905056661270356,0.20005998800239946,9351.197519596108,10110.315194828047,7497.090174073048,0.3193541566782543,0.36844213791440616,0.10954682619833929,0.0019940179461615157,0.5,0.0007675589290904097,-94411.1135841918,8,-45.5839370405625
127,0.31251328095971675,0.24002079833613316,0.1250260384118652,0.3333333356965227,0.19050566612703554,0.20005998800239955,9371.220433882036,10037.639505436526,7410.116088149994,0.3277567247282339,0.38463313420311457,0.11121726398264199,0.0019940179461615157,0.5,0.0007607177452125576,-94063.20528824466,9,-966.0627306347537
128,0.3250128123972058,0.23078993923544341,0.1250260384118652,0.33333333746412536,0.19050566612703554,0.20005998800239955,9390.773349062258,10077.54915061266,7311.2109659209555,0.3360430432685223,0.37786135494544776,0.11205740998832725,0.0019940179461615157,0.5,0.0007482810560591747,-94671.15033868482,8,-29.75817546856484
129,0.33334615335307627,0.2307899392354434,0.12002559692836863,0.37499218896456915,0.1818471048086538,0.2000599880023995,9424.621863890938,10024.733609205849,7215.585630681067,0.3445621759698847,0.39025996195678664,0.1133418235815392,0.0019940179461615157,0.5,0.0007392209650820219,-94421.69707538935,8,-240.4304795428205
130,0.33334615335307627,0.23078993923544347,0.12002559692836863,0.37499218896456915,0.1818471048086538,0.2000599880023995,9382.546203118154,9986.338187650139,7256.222545154856,0.34456217596988475,0.3902599619567867,0.11432657708793308,0.0019940179461615157,0.5,0.0007464672214521773,-94000.26023954058,8,-133.51474075036057
131,0.3289606989197795,0.5199984001279896,0.0833958177122386,0.48385640099345223,0.1818760225413561,6.249218847644045e-05,10141.897380214443,9080.831959370524,7316.561085036979,0.3587047789291593,0.6919933851913703,0.12012906242861085,0.9990029910269193,0.999001996007984,0.2754887524302831,-91920.28033959332,9,-235.7158382610799
132,0.32896069891977964,0.5199984001279897,0.07698223486887641,0.4666533346665331,0.16672221296450593,6.249218847644041e-05,10042.328149342537,9064.07945709569,7278.283298269599,0.35114461902765165,0.683865088188809,0.11798143195735457,0.9990029910269193,0.999001996007984,0.27565329807083266,-88130.72822001403,8,-198.86991236928768
133,0.33767515551342153,0.5384585801092225,0.07698223486887641,0.48274316450022414,0.16672221296450593,6.665777896280495e-05,10037.579555934517,9061.845217115646,7253.398892625986,0.36330832224542786,0.7040678454187018,0.12124514514387542,0.0019940179461615157,0.5,0.0007566962527924884,-88280.0756830233,8,-540.5916742376062
134,0.3289606989197793,0.51999840012799,0.07698223486887641,0.4999833349998334,0.16672221296450593,6.665777896280497e-05,10078.128345077632,9074.72495018118,7148.854629145033,0.3613676276584125,0.6976468399758174,0.11885069637063533,0.9990029910269193,0.999001996007984,0.2716045296831252,-86986.3150920598,9,-2303.4182728000374
135,0.3289606989197795,0.5199984001279897,0.07698223486887641,0.5333133353331333,0.16672221296450593,7.141836880445652e-05,10121.95590584032,9073.626963634893,7090.774657241476,0.37266340896449124,0.7119954964208004,0.12100309486297105,0.0019940179461615157,0.5,0.0007360404235782684,-88584.83479551495,9,-4330.6186938827705
136,0.3333466661333546,0.5199984001279896,0.07698223486887641,0.5161113440634777,0.16672221296450593,0.06672443674176774,10169.935551487211,9134.863969857712,7202.891857089456,0.3773256644139493,0.6898000771902536,0.12341102219639953,0.0019940179461615157,0.5,0.0007434429850523821,-92648.89237627712,9,-53.24227859134539
137,0.32433820250530365,0.5416631947337723,0.07148468185388844,0.5161113440634778,0.1538994000922935,0.06672443674176776,10190.610224779168,9159.351020111924,7179.570479101756,0.3707200636782867,0.7037642831024721,0.12091870661125831,0.9990029910269193,0.0009980039920159682,0.27042875134647376,-92287.4043579124,9,-1131.8385644746584
138,0.320013866112022,0.5416631947337726,0.07698223486887641,0.5161113440634777,0.0834027662056324,0.06672443674176774,10151.8310303446,9131.378325410797,7220.251638730735,0.3581705680782873,0.6910701303694585,0.118251736312132,0.9990029910269193,0.999001996007984,0.2722290748341742,-93195.40129360998,10,-195.51883465055388
139,0.3289606989197794,0.5199984001279898,0.07698223486887641,0.49998333499983355,0.0834027662056324,0.06672443674176778,10100.832076149758,9149.817030669656,7214.732192673261,0.35690074849117137,0.6676155096258789,0.11797816386401362,0.9990029910269193,0.999001996007984,0.2724124191709589,-92352.41770894792,9,-284.7827015689212
140,0.32896069891977964,0.5199984001279897,0.07148468185388843,0.4827431645002241,0.07698815566835869,0.06672443674176773,10066.487850474656,9115.508715631679,7008.6103546335835,0.3503656710828811,0.6601465143812818,0.11348668661372384,0.9990029910269193,0.999001996007984,0.26740469429119496,-87559.56291279806,8,-703.4410951581467
141,0.33767515551342153,0.5384585801092225,0.07148468185388843,0.4642716851765882,0.07698815566835869,0.06672443674176778,10099.472860639453,9115.005912248645,6969.938848898305,0.3529649018141486,0.6666428605437318,0.1135034197381856,0.9990029910269193,0.999001996007984,0.2659917153290788,-87992.12710249268,8,-743.8354423256367
142,0.33767515551342153,0.5384585801092225,0.07148468185388843,0.49998214477020325,0.07698815566835869,0.07148978717326099,10132.619972919556,9114.613343109952,6931.939495239722,0.36412351179468616,0.6806756762653625,0.11593613423117063,0.0019940179461615157,0.5,0.0007176352091269073,-88434.90018682055,9,-31.272599326022622
143,0.3421180742865414,0.5384585801092224,0.07148468185388843,0.48274316450022425,0.07698815566835869,0.06672443674176778,10137.445127549245,9117.89263307347,6928.159502190119,0.36136762765841257,0.6743942705668975,0.11506127483492232,0.0019940179461615157,0.5,0.0007169424957556625,-88423.17120567437,9,-4403.4402370042635
