"i","alpha","delta","mu","epsilon_b","epsilon_s","pin","log_likelihood"
90,0.388878839646775,0.54287141598035,6724.70702981585,10245.1570283876,9002.48108169,0.119614327359469,-62257.1118095294
91,0.388901243797247,0.54285944985473,6716.75549011753,10278.0245523438,8990.61759854826,0.119381144954583,-62361.4703651732
92,0.38887806784213,0.542851566749563,6767.01606143514,10220.0834560815,8946.469535139,0.120723571248872,-62856.3755334178
93,0.388897959248093,0.542861858940811,6714.49135712468,10269.2597252418,9001.63897533132,0.119332510938066,-61071.8997416571
94,0.399983287666157,0.527788222808716,6594.34122438642,10341.494375414,9095.01305888126,0.119489458418257,-57918.8105377536
95,0.411104308216343,0.513513080835102,6489.69292650362,10396.5572940954,9160.9634909158,0.120039834509388,-56315.0621270947
96,0.411097270785538,0.513509022166948,6556.77071351124,10410.9023453047,9176.31039636162,0.120967053687136,-56252.0372150606
97,0.411131507574746,0.51349495992585,6508.62780484298,10460.0548428942,9223.56169977055,0.119676188963187,-55946.5522986464
98,0.400005636706362,0.500005602519639,6539.07428714419,10498.4031250106,9323.31890012553,0.116576247818566,-55973.6839985168
99,0.399991391709773,0.500000401616154,6379.23843974871,10379.7595497707,9248.99666182921,0.115040343920037,-50858.8483744981
100,0.377792139826692,0.470581903530343,6535.5017620884,10314.5953386192,9316.41841195533,0.11172184716842,-50215.5118042314
101,0.377773166378035,0.470569910839616,6496.71404398931,10353.8407048018,9354.71516889891,0.110738706021576,-48490.6158691486
102,0.377752405245529,0.470576581487236,6494.88026102152,10356.8004192815,9355.3127172696,0.1106877316971,-48413.0469410755
103,0.37778335529316,0.470600944807172,6498.28373939417,10353.1928563611,9352.148891909,0.110781220297661,-48350.1327752704
104,0.377764170994938,0.470612097489804,6485.78323757753,10365.6306108833,9364.70498276109,0.110462073712525,-48413.4076881474
105,0.399992030114373,0.499981851020459,6324.00680817669,10446.5577006308,9312.95444472788,0.113488492323343,-49092.7801439986
106,0.400013108452107,0.499983830456249,6281.66559924509,10557.4329084031,9416.4032784979,0.111744340386344,-47419.6388837341
107,0.40002207441592,0.500018495000346,6288.92518473101,10548.4430886863,9410.81998953355,0.111933794661781,-47564.3087141383
108,0.399992799614333,0.499997618917911,6257.04120286654,10581.6626461954,9441.41293278389,0.11110665127297,-45714.9775153706
109,0.411113628243078,0.513501599622008,6241.87859770706,10529.8369061908,9332.83568541827,0.114411919035644,-45993.6382943019
110,0.411112770296338,0.513507672653687,6275.01256015626,10498.246108779,9298.27630696135,0.115289050658809,-47117.7296322044
111,0.41111356190931,0.513522032669322,6282.92006519587,10489.3276085118,9291.31371056337,0.115499723148318,-47415.4070739849
112,0.41111274602306,0.513499084356569,6301.34656986177,10469.7473165887,9273.95196889816,0.115990568902789,-47549.7601521062
113,0.411122790335976,0.513510240894009,6350.03377661287,10422.2230840858,9224.18566807562,0.117295119006738,-47594.0682038013
114,0.411103029765589,0.51351199904381,6311.95395355179,10459.8842992089,9262.66778743644,0.116270783966497,-46561.1892312011
115,0.400006801630204,0.500012629669119,6450.05165577012,10383.0391381304,9244.81907409184,0.116177661582916,-46796.1166727627
116,0.41111330649626,0.513501204547698,6446.59376421843,10454.0833267073,9228.4583394714,0.118671991427262,-48218.4901333265
117,0.42222715993253,0.526334726635471,6388.6210413667,10549.9812553568,9248.51331897891,0.119908252397389,-48889.3569430355
118,0.399987638059047,0.499987137124704,6539.92522330039,10507.8914906322,9332.90652778355,0.116485980887648,-48545.6196302297
119,0.399990399870276,0.499994789291933,6486.3598472335,10560.2337870028,9387.62210993813,0.115093728031014,-48071.5150420442
120,0.388885294417007,0.485696193907203,6604.04174856611,10423.8741101369,9328.42156499512,0.115060752388715,-49698.6466455543
121,0.388876935688798,0.485719911332642,6616.97910647571,10410.0204917353,9316.39614144449,0.115391743734828,-49568.5881847385
122,0.400001796736519,0.500004217581331,6462.4125100459,10500.6685980945,9341.98059181457,0.115258593920087,-49003.3249000795
123,0.399989185693637,0.500025626599951,6475.99094142525,10469.0025048321,9345.64674326915,0.115613888203629,-49566.1174433436
124,0.39999780493022,0.499985638074613,6446.73188397799,10480.7977184344,9391.65576279642,0.114857397521885,-48601.3008103184
125,0.388890752763152,0.485706670303532,6482.8429509547,10461.1939797914,9386.64588598477,0.112706087023459,-48707.84226018
126,0.377784478127198,0.470588608235863,6570.13657470278,10424.3401108227,9366.48766588854,0.111440046428227,-49294.9743123818
127,0.366683396992599,0.454535687592515,6707.39152839157,10380.988983621,9343.15971756377,0.11086951254156,-50012.2299413504
128,0.366660485621261,0.454528550164205,6751.19149366289,10336.991565681,9299.60247141586,0.111948098855584,-50011.0934628192
129,0.366674157008777,0.454534556398485,6753.54791963272,10333.387887424,9298.6683263294,0.112009490841863,-50092.3305404158
130,0.36666422133662,0.454529604837434,6764.23217491792,10321.6207502602,9289.20392618761,0.112271917837371,-50513.3865225594
131,0.355574211776965,0.437519763564744,6745.49377858631,10244.3681376127,9297.3437327818,0.109320778847429,-48369.4414074989
132,0.355560032484023,0.437521293119045,6768.71450110447,10221.7411450235,9273.4157903151,0.109885023672916,-48591.3443445424
133,0.344433669476427,0.419344918047317,6784.99576063988,10088.593214481,9234.70347810239,0.107892475884478,-46507.4525495516
134,0.344463130401788,0.419337076253649,6772.05142598722,10101.064576021,9248.32018193744,0.107587424777519,-46623.9956137687
135,0.388894195457228,0.37145133491875,6444.65264764497,9765.32129499702,9172.18229838881,0.116877092129145,-46239.7341086902
136,0.388879638949717,0.371439817195763,6457.04933137545,9750.91366735948,9163.14821178093,0.117199813347046,-46191.4702461865
137,0.399984988939817,0.388894888322282,6345.0457720163,9844.25333448135,9143.22642013169,0.11790362691251,-46365.3594913911
138,0.333339844842033,0.399998993213115,6814.13188780646,10065.2337623472,9211.68604995477,0.105410510060792,-46361.4825119814
139,0.388871557434074,0.371422100290594,6245.92398876035,9911.41344047304,9168.82977538636,0.112922510880501,-46776.5461893361
140,0.388877237739421,0.371429735734121,6270.43710381094,9902.55205574248,9118.14873412818,0.113631360684749,-47122.9560878025
141,0.377779014260302,0.352952903181009,6182.15117079472,9890.99639819057,9114.95043806997,0.109434398641233,-46596.1248424994
142,0.377759126954353,0.352951472835483,6202.48671862828,9881.87333021804,9073.93331867719,0.110008084000785,-47665.9302026629
143,0.366662711609507,0.333341427532545,6214.24265382752,9859.76784067539,9067.85579861982,0.107446686782263,-47737.9051407399
144,0.355551649698917,0.343756469734092,6149.53266581885,9839.51951734317,9028.80664948926,0.10384692368993,-46815.0140741011
145,0.366661671614568,0.363643153379708,6038.47489541795,9882.13194581566,9045.94934302456,0.104723332290846,-47040.5335284267
146,0.355554466690111,0.374973349285791,6090.46085292667,9842.40232144726,9042.55705348636,0.102871461992763,-47574.5077736545
147,0.366661858896177,0.393944778967786,6152.91813341011,9851.27341409075,9081.36362696637,0.106473865896633,-47674.1271589389
148,0.377779645540205,0.411744100640906,6096.10980222286,9844.03187561281,9100.61521276861,0.108387892852484,-47499.3647860037
149,0.377782594946063,0.411763090382802,6135.68520597718,9784.27804997079,9090.27312592901,0.10937616584932,-48077.8458576435
150,0.377786873328397,0.441168784473395,5941.78181711437,9816.98846479482,9043.3720169143,0.106359528623273,-47698.0768588828
151,0.36665922720838,0.454546322501787,5976.93939974181,9831.21680157423,9052.68873303415,0.103983763430699,-47739.3130594976
152,0.377785322966516,0.470563262305271,5955.8027142576,9846.78511334771,9091.90076078275,0.106189373337236,-47165.977467698
153,0.37778181372648,0.147080993059421,6360.15904708026,8972.65333996217,9777.51644379228,0.113589621197753,-47102.2907852391
154,0.377771962132426,0.176482895724031,6554.60709275846,9035.78770579491,9827.61284249273,0.116035581451775,-53134.0537958406
155,0.377754905964282,0.176462798591367,6619.17301690338,8960.75471698877,9808.05579579006,0.11756064620134,-54049.1076154774
156,0.37776398323734,0.176488653887172,6668.02147462791,8918.27909214224,9731.85057838672,0.118991461967965,-56063.6427316256
157,0.366649484572718,0.151502418176884,6784.81456729095,8885.98503025331,9730.50878730284,0.117874903204576,-55904.8244474148
158,0.377763246719448,0.117653093110254,6518.70450124322,8718.301551666,9678.08039108073,0.118056365569887,-52735.6162767811
159,0.377782310818842,0.117640401836077,6468.40574737075,8775.81741053446,9678.54556896587,0.116932138871201,-52722.8344376823
160,0.344441314214571,0.129042005060985,6647.71949017854,8911.50652400597,9696.72059389953,0.109567988725845,-52744.7071827063
161,0.333337821667611,0.500002440731711,6201.47148049714,9684.25553069523,8958.15064254255,0.0998177596894714,-51565.5597750917
162,0.333330626748996,0.533343432519331,6150.96542571392,9735.86367432924,8939.42622748296,0.0989262385134811,-52063.6490478199
163,0.322230313823412,0.551728147772201,6158.72399553844,9746.25675636939,8943.27055452991,0.0959912110936454,-52133.7053706786
164,0.32221848216247,0.586191834734102,6112.0924922543,9812.60842343168,8921.61312713612,0.0951247290964105,-53451.9445784939
165,0.344426746636798,0.129035836146801,6254.41702555912,8787.05570401155,9758.40307813896,0.104068850932785,-53015.4834378045
166,0.322229348350546,0.620677289307695,6236.83511828145,9811.32725921109,8938.70556548605,0.0968072264505809,-52979.4863518495
167,0.344430236664731,0.161309544596062,6357.30319605878,8742.02199836978,9781.07233287175,0.105714997468197,-53066.0639303131
168,0.34442527399476,0.193551197898046,6317.95036253966,8766.45537095346,9774.37931641735,0.105038019938765,-53181.5998350075
169,0.333339861841194,0.200003096581661,6394.8612146918,8751.69362900831,9797.41227215141,0.10307461251604,-53184.9476674972
170,0.333329979362746,0.200026420561805,6409.95937737259,8717.4378453612,9857.2522642536,0.103162495090832,-52784.2575638676
171,0.32222123922368,0.2068968744941,6228.02713116923,8731.25496838016,9829.96670162884,0.0975690514468499,-51540.5139034558
172,0.311094982520943,0.214290685242943,6376.59522215384,8689.84125596767,9748.06418747481,0.0971385028167167,-52613.4375035614
173,0.300006640794524,0.222236818384268,6444.90334444581,8699.62852832005,9696.0087323794,0.0951104055742881,-51957.8781272816
174,0.311112099689381,0.214273062657116,6426.55059260412,8704.25798118089,9773.20768554209,0.0976409116304808,-53241.0550727583
175,0.300015110291016,0.222216200435079,6385.60804331942,8724.19392373265,9769.90268849456,0.0938652908545834,-53323.2365648672
176,0.300004321416698,0.222246082308852,6353.96144418789,8749.01584859916,9824.62466154981,0.0930776004479179,-52385.1658476004
177,0.288889091063645,0.230785123658731,6243.43885574755,8726.20938154192,9773.76480499835,0.0888344045862844,-51893.09057236
178,0.344415477110374,0.193553545573738,5584.33297330173,8495.4886133297,9799.78986805862,0.0951267561274751,-50738.5000518486
179,0.355547011092301,0.187488353912951,5337.32467580247,8443.06451104843,9813.31157702192,0.0941582570014671,-50162.03760284
180,0.311116543043591,0.214313474555517,5876.21320017263,8635.88089226044,9941.38600356197,0.0895930634075547,-57658.5721516497
181,0.311109880728618,0.214283036134924,5963.77630784089,8644.41774889944,10017.3299931104,0.0904312181866989,-58237.8340328578
182,0.311101733913539,0.214288885476092,5963.01750411195,8637.95838792386,10043.9220102733,0.0903299603738876,-57400.1073266827
183,0.32221441190837,0.206893105527773,5908.0720687147,8626.16529084826,10084.5114927996,0.0923466729037987,-57829.9849887341
184,0.322221172235774,0.206910914234514,5825.88785497514,8548.26229092105,10038.8275473449,0.09173160609286,-58785.3265403844
185,0.355546697653986,0.187504846258101,5529.50468449495,8416.15789909214,10081.9967471251,0.0960702965708414,-59133.9666443942
186,0.355562546035234,0.187504516024462,5464.33544868883,8415.49955838856,10135.3915674171,0.0948048986061433,-60067.4213754777
