"i","alpha","delta","mu","epsilon_b","epsilon_s","pin","log_likelihood"
150,0.366681796200297,0.563639447020242,6165.71642908872,9828.18471178136,8879.30993405599,0.107822308771611,-92804.9951787721
151,0.366670187552794,0.56361617749627,6153.87141701039,9838.6470769394,8892.16326544001,0.107514849361279,-92943.9085675906
152,0.366664326422845,0.581809440421858,6211.73565988478,9849.29098559534,8885.16936415276,0.108395819493278,-92616.0732596368
153,0.366662559475571,0.581838947384731,6184.29940978358,9859.74965079013,8924.35264750835,0.10771367990064,-91609.6235610675
154,0.333325133368845,0.619988503039747,6660.32754707185,10052.9820809471,9014.36062309864,0.104289619794565,-94508.8119532187
155,0.333341905286178,0.619983071273131,6659.68103122725,10053.8498291298,9014.89257263078,0.10427839540499,-94423.502349738
156,0.326655837513443,0.632634833800563,6749.59722286166,10023.8778828195,8974.10373545867,0.103986158921759,-96605.0437632427
157,0.326670944660253,0.632621709843833,6746.30358067869,10027.5779323571,8977.19226503574,0.103911726402034,-96443.9315011725
158,0.32667281256633,0.632644221382158,6745.05414463626,10026.8398865804,8979.5550143519,0.10388705489515,-96441.3922332171
159,0.353316643308447,0.584918874982108,6367.46275679692,9838.72266660669,8979.12370083998,0.106786393829566,-90732.6546443105
160,0.346662036857158,0.576920768131777,6396.0592825138,9813.10979340196,8995.56697782564,0.105454030863243,-90098.4148438815
161,0.339981836469969,0.568619611546892,6431.59422560634,9826.93265363387,9043.66920216707,0.103842030518512,-88707.5224251468
162,0.353335786553566,0.584884527342204,6291.84944648135,9874.75989810956,9021.0242259121,0.105267485502938,-88947.0913081057
163,0.353319226290795,0.584917667346805,6299.14762553858,9868.01850297185,9013.34924840987,0.105444275121533,-88688.5003837962
164,0.360012828411571,0.592597720678462,6300.05305958296,9915.27018338282,9012.42677516975,0.10700706059786,-90492.306360241
165,0.359990765914588,0.592566791103347,6300.35485040027,9915.4055164785,9011.822678726,0.107008148385293,-90488.1933084056
166,0.366652721478949,0.599967264259943,6279.26521306467,9954.87846653339,9044.04390961875,0.108083404437326,-88602.8669613022
167,0.366661695303193,0.600002409853384,6291.56650200496,9930.35195461761,9039.578819011,0.10842211505722,-89578.4884948917
168,0.366669867205772,0.600014831332934,6310.92894858293,9961.27213859641,9099.26635597368,0.108260793801698,-87653.3658431228
169,0.36666835410651,0.599986443371321,6328.61253713253,9927.01772336293,9092.19479518995,0.108741002461593,-87648.5735926405
170,0.380001872250655,0.614046461985686,6228.78725983244,9931.44087193327,9057.23845463689,0.110834979079388,-88109.4962238725
171,0.373343313751916,0.607143426225435,6252.82995639081,9945.50477045955,9108.55955759448,0.109145122198879,-87936.6060168035
172,0.380002256002954,0.614026820805672,6244.8165485972,9915.04538899848,9041.43502193569,0.111256317260153,-89698.6573769189
173,0.379988966682172,0.614026003826676,6264.89257439116,9897.43002661881,9019.85049127497,0.111775965934703,-89266.1288133897
174,0.386663975266979,0.620654505876512,6227.56864325098,9960.34383910344,9042.29648049323,0.112466468107956,-89616.3216731362
175,0.373316036856455,0.60718177375658,6323.11622534684,9937.83832141362,9084.62699557345,0.110392472271027,-89167.437741518
176,0.373362588663344,0.607148419751603,6329.41378271325,9932.36637325273,9077.81163129745,0.110566052712397,-89001.282494016
177,0.380009235884687,0.614027765508486,6287.61875573413,9933.33308328265,9044.64497407973,0.111822724618471,-89156.3762628306
178,0.373325234187997,0.60718145896353,6337.07577892841,9929.11126005914,9074.39046530131,0.110709811841802,-89140.2415663283
179,0.386678303135107,0.62068992309057,6217.47454096436,9975.93497934475,9055.95807113262,0.112155079045755,-89250.7119125631
180,0.346676098624039,0.653820555799726,6642.42055158108,10128.8732181716,9095.97415167961,0.106968113066596,-94632.1409496348
181,0.360001149110951,0.666649636090971,6578.93319588354,10159.4314268938,9050.74532849655,0.109757976943129,-95364.6132892258
182,0.353347297568932,0.660397990409213,6618.22867338393,10165.1090747387,9091.91401252422,0.108287704356713,-94707.68106094
183,0.366650055700418,0.672743785696903,6493.09957108538,10202.604587257,9083.89039808088,0.10987559004757,-94711.0221691225
184,0.359973839960901,0.666663111522514,6541.24176097104,10184.7545290149,9119.64969397101,0.108715416344041,-95021.3919497728
185,0.386664529024048,0.206924736574686,6486.63858620837,9035.80289762165,10117.320077931,0.115789718503972,-95506.6650536321
186,0.386664295634477,0.189672203575618,6528.87114911905,9024.34252101354,10163.8045785962,0.116267883843475,-96511.8216256779
187,0.386665071929667,0.189660330554729,6564.55890623526,8992.37471155102,10112.0834124886,0.117281139080345,-98424.0722918417
188,0.386687409024859,0.189690327504878,6575.68444860891,8980.80174795502,10102.822443565,0.11757570620841,-98106.7679231223
189,0.359985968923171,0.66669728229087,6558.93929198116,10208.7081836535,9047.53203942455,0.1092235788154,-98415.1687598936
190,0.366658905113518,0.672746936368145,6520.77198485414,10260.7299859074,9059.28306461752,0.110124305145369,-99032.352805119
191,0.386657295015506,0.189661749718995,6534.84662021079,8976.25874424925,10084.1589130608,0.11704854532391,-96646.8210034613
192,0.359985719357212,0.666679872488316,6535.59223522001,10170.0656333721,9017.49593232267,0.109224193704348,-97935.1881511118
193,0.386683646200721,0.620682968633935,6265.3500856425,9971.0674595436,8992.11431090569,0.113285366881452,-96095.0208888408
194,0.379977919874571,0.192990876906243,6587.67423411808,8883.62148683507,9954.01035223964,0.117295061494275,-96778.0534895118
195,0.37332937158603,0.196405614861557,6583.39448892918,8875.33689421259,9897.11981256094,0.115767675836348,-95013.6727717575
196,0.393334317188647,0.186439350162457,6490.70024730375,8801.43882210123,9928.37260616124,0.119956582857045,-95751.8767655361
197,0.386659474233153,0.6206756245928,6304.5570231898,9903.01526721173,8901.04469283496,0.114760490256055,-97327.5289159101
198,0.386664083467302,0.620718312059869,6299.97738164969,9903.09209382205,8900.56481213783,0.114690075289604,-97390.3399738334
199,0.393346161794481,0.186443705232729,6498.86200369623,8777.29402603054,9888.53466570124,0.120454558079141,-96852.3100888804
200,0.386672786466868,0.620692842753925,6310.06397163474,9886.07247236212,8861.4682608694,0.115159097905738,-97618.0869394522
201,0.386670442163105,0.172384174898396,6496.72828877915,8746.21537035611,9843.3440553771,0.119047208870595,-96968.2852524091
202,0.380001675797981,0.6140623801424,6236.19734213723,9902.38093802755,8871.78159367625,0.112077824126201,-96282.3688833117
203,0.379977039501927,0.614051327500719,6199.43535699667,9933.42864493152,8871.17067899784,0.111324012601621,-97118.5007109661
204,0.373351683741851,0.625003783921484,6168.59450288097,9917.83389914095,8850.11364003121,0.109299741384104,-96150.291751815
205,0.380010058445865,0.157887172615135,6422.76200822918,8744.13961001066,9870.27333940858,0.115920181946014,-96185.6064739246
206,0.373345623632277,0.160731889812249,6429.67661322502,8740.03260249215,9858.65296576164,0.114313603949153,-96319.3235378303
207,0.380011445690774,0.157891499268008,6395.42401874588,8725.23192303608,9903.65240235502,0.115404772003432,-96353.3999654371
208,0.386656889732965,0.15519455372654,6545.62115884467,8719.33997497126,9959.43258345329,0.11932802714591,-99324.0149245877
209,0.393351516916062,0.152533500329245,6632.90248942016,8701.17491917549,9996.57745509971,0.122452008949788,-99770.3699332643
210,0.393329620592666,0.152542350564762,6568.62809965834,8697.2431565323,9981.39372675849,0.121512691171206,-98942.1214105282
211,0.386678794502521,0.155152223168159,6599.65968353829,8688.66326761962,9951.4451448143,0.120420045447031,-100268.987052003
212,0.393309587609715,0.152562732793482,6542.30604530334,8681.46074774821,9965.02035359245,0.121262781390735,-100091.821260944
213,0.393317771864025,0.152489848044719,6598.49312013798,8684.99546850875,9979.8851507325,0.122073471302545,-99688.586735988
214,0.386675834400658,0.15521075442416,6582.9957136871,8677.09617317191,9960.93370588059,0.120163501272898,-99779.5794021431
215,0.386662700117798,0.155177428450464,6588.72743746545,8667.53795690723,9976.45215977248,0.120218129315618,-99257.3628903367
216,0.386664702333429,0.155158431999744,6579.32137146856,8681.5473001026,9960.27862043829,0.120079924621768,-99121.6850591414
217,0.373314647042639,0.142836961440833,6661.14929758195,8720.74212046958,9978.66719568747,0.11737426735702,-99135.8647386897
218,0.373371080299038,0.125025146332907,6548.75164138042,8651.89279140776,9943.97674990227,0.116207230282695,-95961.1407017913
219,0.380009752706505,0.122824177461619,6474.25465832421,8665.98009885965,9955.45432109189,0.116702079962187,-96372.5887036063
220,0.373326045477502,0.124978883276767,6525.0031436696,8655.21694090068,9944.23139072562,0.115802570633791,-96582.7913275287
221,0.373316405307955,0.125008411495522,6390.29219087076,8635.58733178037,9927.8947733018,0.113876149514305,-95454.3352935519
222,0.359987008786522,0.12963808255067,6451.28596418712,8667.52080648859,9923.6197726478,0.111046785456877,-95432.5593033824
223,0.353333271121608,0.132081921115536,6421.09500305337,8693.47287712928,9933.07487707066,0.108578617304505,-95926.8376237862
224,0.380008773782968,0.12280144404998,6197.76892980718,8574.19484682304,9955.00890440328,0.112773429311356,-96240.8231437746
225,0.360014349305412,0.148142716195713,6480.9731054767,8707.97637995301,9999.27895386903,0.110892966670092,-100818.576336544
226,0.360003616793698,0.166670673417231,6465.22628307478,8724.87968859671,9999.0991862879,0.11056250838345,-100761.845075632
227,0.340030642926706,0.19608351571157,6729.87556778482,8857.33181755493,10027.5631204065,0.108078021050045,-102661.20010017
228,0.340003059539121,0.215667580916867,6723.83700263148,8879.12836223113,10027.6117248091,0.107872396057433,-102995.199045107
229,0.333320090168167,0.219977802824076,6784.21512282875,8872.38451030449,10016.2069495825,0.106918448067134,-103066.954867635
230,0.333334341275912,0.220008108437083,6802.06671359651,8847.78798956613,10021.7013321823,0.107270583822612,-102671.668807635
231,0.326658945128231,0.224477586820768,6705.11110905279,8856.56914920508,10005.3779253219,0.10404049147111,-101665.672433957
232,0.326650947710475,0.224484024653843,6703.7477219672,8856.46392274873,10004.8515685092,0.104022375962912,-101666.979471803
233,0.319997395873965,0.229145696695015,6766.17425255571,8848.28476456231,9963.66246108929,0.103215296058203,-101324.585382311
234,0.326665563308617,0.224494326788735,6723.06799084358,8850.1848857241,9999.43778678244,0.104353028626904,-101867.06256569
235,0.326658656507825,0.224489939420167,6724.3039762577,8852.41246001449,10038.2334479117,0.104165195476121,-103497.142859463
236,0.333330664176718,0.220003845650308,6741.97672149527,8861.26586803343,10119.3099057461,0.105865834155576,-104701.184736015
237,0.326670468158078,0.224502052657551,6691.55560494343,8851.59592234351,10092.4766504722,0.10345163101562,-104294.296560531
238,0.346671437526273,0.211520738501212,6415.81657089143,8712.54488314133,10060.5269162619,0.105927210729071,-103555.123720935
239,0.340000763520145,0.215676021127231,6343.06242461204,8724.09401648215,10051.0793491962,0.103031944944711,-103155.83557607
240,0.333341330136272,0.220004936794109,6385.55106099362,8724.25700568387,10048.3298717894,0.101839735087137,-103020.59379893
241,0.326669172430424,0.224456430161689,6457.92711655912,8721.2042671803,10044.6425378997,0.1010567653843,-102652.966381725
242,0.326683708703591,0.224483409958181,6445.08821932877,8729.96215512381,10071.1083588413,0.10071019467227,-101618.986323917
243,0.326673195010072,0.224495282391467,6442.18666693836,8733.50040102802,10071.9212612289,0.100645558211397,-101653.973065197
244,0.326669979953032,0.224479346025653,6361.65945286978,8729.49184937443,10081.6573676332,0.0994845176250864,-102153.997165723
245,0.31998799212968,0.229149999571575,6357.34501731331,8738.57164235816,10056.4254672087,0.0976641981414394,-102931.771324174
246,0.306657646237304,0.9130651435362,6640.4008535078,10025.2424980481,8712.45628766384,0.0980228604971958,-102967.83046682
247,0.306661686753855,0.913066365654355,6675.90204158789,10019.8070121552,8673.95410897175,0.0987051220445377,-102782.582645305
248,0.313332225603562,0.914890077374069,6681.18872514828,10004.3866137455,8646.66882077759,0.100915087272574,-102223.962695027
249,0.320005788697399,0.916668501507204,6688.33559679867,10007.6940578818,8637.27111208922,0.102972247950547,-102159.502450461
250,0.326663275833492,0.918378858761213,6723.08285378126,10009.8947277646,8621.94077703939,0.105443738415704,-102059.553765884
251,0.33333928995011,0.920007526568369,6716.67980678667,10019.4467226942,8620.63615649362,0.107233657984735,-101963.606641332
252,0.333337917130352,0.919992172873071,6685.5792063149,10019.8034711972,8654.51468590998,0.106614856838349,-102311.341406802
253,0.346657545736114,0.923070273875511,6633.96167808181,10006.6735335677,8599.43956666286,0.110003444814118,-102073.638555633
254,0.346667262711491,0.923060425495936,6731.51111718342,10010.3394622001,8611.23866862756,0.111361264846298,-102045.220757434
255,0.346656084695389,0.923084498243505,6740.96046295762,9979.6871504617,8610.75846564595,0.111662832591123,-101213.007666193
256,0.34000337469425,0.921578704266835,6756.01425679567,9924.28336137839,8617.61926937869,0.110229421905152,-101220.277971057
257,0.353341876575366,0.924520281131011,6666.76606130891,9926.85974914152,8585.48985667941,0.112883263500672,-101410.276959194
258,0.34665674574994,0.923094715992258,6699.34713291774,9912.08721635745,8627.67371680007,0.111320049315148,-102140.119117165
259,0.346639095090194,0.923080586039615,6686.41681192656,9902.69227207421,8642.55938084731,0.111094793735987,-102615.695263371
260,0.353324851193982,0.924525134753474,6794.32469478677,9956.38103432798,8666.39641081721,0.114187329722295,-104203.0546994
261,0.359999446711854,0.925926257847263,6752.32066081121,9971.02858505127,8679.0372875759,0.115309687043346,-103829.737313144
262,0.366657914161992,0.927292605803998,6749.99658933276,9982.21693785729,8677.31685509431,0.117104392232839,-103744.096613033
263,0.373351154047086,0.928576295884588,6946.55106160227,10048.1979664102,8690.38068369293,0.121577580453903,-109991.916225713
264,0.379993078963509,0.929834703312866,7063.51250406395,10081.2013872377,8685.25762012817,0.125129029622451,-112043.086994758
265,0.366660242508174,0.909093865045723,7218.31765279653,10117.4209444656,8836.72735105497,0.122526380828816,-113951.961453468
266,0.373368144522165,0.892849539431137,7103.73257834021,10062.5868833438,8820.14247405624,0.123162429460263,-112491.485062167
267,0.373347633175581,0.874989811682145,7096.19679841138,10026.3210750806,8842.34519784862,0.123122338857632,-111550.422334325
268,0.380027138045879,0.859657835813631,7072.06485733996,10011.1612504363,8842.17821660724,0.124766122455574,-111391.693293594
269,0.386666591048444,0.844851290907537,7032.74370628345,9992.48290027603,8836.61696818958,0.126196081359232,-111271.152193233
270,0.393330009059984,0.830523630748135,6979.45209841493,10027.406552273,8897.07125401986,0.126685059182503,-109463.476542126
271,0.393335921512612,0.830502508707956,6994.63773998906,10038.4778740646,8876.68592710711,0.126981940182316,-109602.322081679
272,0.38667654972298,0.82759520275024,7083.65642474624,10004.3365993787,8846.30528746176,0.126869783442748,-109882.568516059
273,0.380006282451068,0.824548760759384,7126.33538517636,10018.6580116598,8874.45987974403,0.125365996545677,-109495.084052756
274,0.386682790205676,0.810373431852752,7146.36842721652,10035.4248098735,8902.92652733279,0.127334447898875,-110644.521727193
275,0.386683189560015,0.810342802449471,7148.44997979088,10055.0784901112,8895.90605988179,0.127292829853431,-110772.256836297
276,0.386672483117405,0.810322122993668,7147.80883514314,10075.741154189,8892.00258984927,0.127181633607579,-110453.488058785
277,0.380010253852624,0.789473910603384,7182.88426407197,10096.1510114049,9002.56295776925,0.125047379692385,-109665.578592557
278,0.386656953405998,0.775850441602468,7124.90982142538,10102.3088927257,9026.44118990893,0.125888342550562,-109658.754266137
279,0.393342723372315,0.762689169308431,7069.77652420239,10113.7223585944,9054.80255551632,0.126693620059722,-109481.868071139
280,0.393333579249657,0.76271548803344,7066.08385699977,10135.5896097496,9053.16393787465,0.126516648338165,-109058.346451985
281,0.386629128599127,0.741326509981117,7342.25433339661,10169.8686247172,9162.46737303663,0.128037572602089,-119133.576090371
282,0.393335022010308,0.728827362881411,7403.1208547944,10204.8835735991,9211.79781095265,0.130411591309297,-122080.621753905
283,0.393356869760648,0.711838153121767,7480.15448348241,10238.5829380714,9295.35245028983,0.130909866282999,-123296.791857654
284,0.393334265991906,0.711837610116144,7483.66316895983,10236.0708680841,9291.43524444575,0.130994158131292,-123233.840847174
285,0.393337044161562,0.711882677550784,7491.37056863018,10227.7422549399,9283.98415635177,0.131204307013124,-124363.661563549
286,0.399995293545249,0.716638977904391,7466.45909510827,10276.2006960064,9283.21653030853,0.132464873497875,-125626.715788363
287,0.386680849343428,0.706893533155553,7583.85643591661,10237.2480679879,9317.22297607161,0.130410087815675,-124993.752100235
288,0.393335736369661,0.711882757779964,7570.99548470472,10209.1053660922,9244.67979681032,0.132755847041578,-125314.817571051
