"i","alpha","delta","mu","epsilon_b","epsilon_s","pin","log_likelihood"
180,0.355558835971202,0.390616568402685,8953.24871364551,9886.02089892303,10553.9453169122,0.134756654071714,-180400.747435756
181,0.3611160477944,0.40001109456688,8858.90452847391,9917.32143426249,10569.0691840832,0.135065540475578,-179702.087930527
182,0.355546070962226,0.40626340022123,8895.83287110199,9891.85186385394,10517.3279568176,0.134179136682018,-182461.800087746
183,0.355539193217928,0.406245225482512,8857.67976579769,9930.68134240467,10554.4299474871,0.133248873123918,-178947.132121261
184,0.361097917971582,0.415359718936091,8830.89085037886,9927.99632941784,10539.7424279844,0.134796308768591,-178804.316230658
185,0.35556104078725,0.406280607246822,8914.02404984216,9892.45972630006,10520.1370762216,0.134402060506574,-180043.655037306
186,0.35001203655348,0.412672770528584,8995.59189875787,9866.19698769164,10487.3922760131,0.133969224529294,-182249.008848462
187,0.350009328568531,0.412720995258431,8997.0506528155,9864.41500383752,10486.3980798158,0.134002969493498,-182435.667518903
188,0.350004564347296,0.412682451209096,8977.81037014565,9891.57893374548,10493.6541903898,0.133557478473774,-181495.244257595
189,0.350011715361658,0.412658968590784,9017.96794403745,9849.6520923855,10456.1797021504,0.134530900822188,-186682.210932352
190,0.35000405482327,0.412687773541773,9052.87948949838,9813.34657943121,10423.3492674553,0.135377568366905,-186911.622849509
191,0.350009106027977,0.412668034056074,9013.29137321427,9853.83865212424,10461.5611822541,0.134414829956041,-185336.974924102
192,0.350005598712515,0.412704902355598,9015.49882078015,9861.66491736428,10444.1858352014,0.13449687742874,-185099.303719752
193,0.349997097379487,0.396838733777293,8918.30931380641,9824.77821348654,10439.3357793794,0.133475138798937,-182723.304113526
194,0.355562251619312,0.406257326298035,8872.2370456949,9859.20458558377,10455.4673950904,0.134415256003662,-182372.048599988
195,0.355580969796018,0.406268401977185,8828.50625703798,9914.31654481144,10481.3796220473,0.133386707252433,-180272.07029352
196,0.355561072705585,0.40624829622752,8870.31313962999,9864.82670849863,10451.587364601,0.13437966494604,-181118.719563898
197,0.355548579081422,0.406216379168428,8862.63724657326,9862.72736383563,10474.6439715414,0.134155104967345,-181553.867768917
198,0.36111436168769,0.399986209827935,8966.81054165409,9870.34566194224,10509.7751797811,0.137099731409917,-185119.167872429
199,0.355566425907019,0.390632622377737,9061.28685059608,9837.71701199091,10493.6417377577,0.136791722393998,-186009.928921305
200,0.355571860623633,0.39060463866918,9079.64048927665,9828.71007263273,10459.5370958424,0.137283846728281,-186125.493872382
201,0.355546981434086,0.390638082373118,9067.0718855837,9827.91557326532,10494.6270399526,0.136911884545604,-184668.396776751
202,0.350010574903758,0.396858763285647,9061.04205611145,9841.89286982312,10467.4950447256,0.135065840807327,-184978.080294054
203,0.355535967901394,0.390631323539308,9012.14225414385,9840.47874320267,10450.7535235433,0.136373264689595,-184821.697882541
204,0.355548515979721,0.390610755387314,9026.00822015076,9841.82730680767,10452.2582860206,0.136542017642265,-184673.058228791
205,0.355573626091455,0.390633324775663,9006.68302476418,9869.25883486196,10457.9949687583,0.136105701260139,-184409.75687914
206,0.355545750524151,0.390664701805785,8988.57078700782,9867.24021010491,10455.1560779611,0.135888040260974,-184460.890424222
207,0.344430020737264,0.564504178343066,9068.40799387658,10453.2522529848,9950.07566921042,0.132760820865388,-184514.340227768
208,0.349998395965567,0.57145394492152,9031.43664669989,10440.7730525609,9880.90092387165,0.134609453437065,-185489.30283935
209,0.350006004914038,0.571424072445618,9046.61875683389,10454.2494656931,9843.57815178979,0.134944770782472,-185038.955779728
210,0.349986813002176,0.571397592182718,9067.18442739938,10448.9190958991,9811.26704527489,0.135420828944205,-184430.88711141
211,0.344441503956831,0.564537180480299,9164.53733769921,10408.4775320751,9809.29728276727,0.135047063216137,-183335.911409177
212,0.344433469169632,0.548416258156259,9251.03370481138,10426.9367330139,9887.6285996797,0.13558465565013,-184325.378778059
213,0.344455772422157,0.548400377776387,9238.44054418475,10424.3676751367,9913.09007368301,0.135300844250718,-184534.00919722
