i,eta,kappa,phi_plus,phi_minus,omega_plus,omega_minus,epsilon_b,epsilon_s,mu,alpha,delta,pin,alpha_prior,delta_prior,pin_prior,log_likelihood,n_iter,pls_next
150,0.35354484207549264,0.2857265299125764,0.12905202722317197,0.2631689733200021,0.14817420931782835,0.14290815597771747,9447.255744650723,10215.185936592547,7517.367215217184,0.335590467689871,0.3800143982722074,0.11371350966318522,0.0019940179461615157,0.5,0.000761774481383758,-117461.40700557893,10,-2905.572705834459
151,0.3434441380564225,0.2647197223692724,0.12905202722317197,0.2631689733200021,0.14817420931782835,0.14290815597771747,9420.404157732746,10188.86255017117,7544.017849886807,0.3285876705029203,0.3635873353309028,0.11222635679294034,0.9990029910269193,0.999001996007984,0.2776306699296,-120097.82209817911,9,-4929.641958362452
152,0.32694053694332614,0.3235340791068275,0.13794839082331398,0.18752733862400828,0.12002751533150961,0.1538994000922935,9498.352274577052,10273.70048608058,7985.543871276153,0.3087008826239688,0.37157751224263746,0.11085679633577514,0.0019940179461615157,0.5,0.000804696636283512,-124674.3413806078,9,-279.88585262514084
153,0.32056766094516465,0.30292108372824345,0.1378884924430733,0.1764982650120567,0.1199670626160667,0.1429081559777175,9498.501259412084,10301.643875394122,7973.6242529284555,0.30225997897813167,0.3534120693375153,0.10851328612956397,0.9990029910269193,0.999001996007984,0.28688778466047077,-124582.35692025966,9,-48.53543499178546
154,0.33010695995688644,0.2941297102709933,0.13335330728601838,0.1250390551771543,0.11541417489272654,0.1429081559777175,9452.92542826444,10307.967310794822,7924.581859892547,0.30252228155951766,0.3321881154231678,0.10819275027008207,0.9990029910269193,0.999001996007984,0.28603233292183494,-124387.12576107804,14,-662.93650435296
155,0.34952379749546647,0.2777901139331832,0.129052027223172,0.13337335078330592,0.1111399318776773,0.1538994000922935,9396.58511247261,10311.254740393215,7816.2751495905,0.31471876025625867,0.3199153247052278,0.11096869987440819,0.0019940179461615157,0.5,0.000790217338525548,-124813.92548793597,10,-72.00904427458146
156,0.3529504005416041,0.2777901136699729,0.12501952941911698,0.13337335154122001,0.10717093256488873,0.15389940009229347,9393.920231714883,10310.251538272878,7818.386097336197,0.31545745863459274,0.3191720271641793,0.11124529268296986,0.0019940179461615157,0.5,0.0007905776128647358,-124826.89180459398,10,-157.2540038688116
157,0.3564448580739582,0.25001388811732683,0.12501952941911695,0.1875273386302754,0.1428826512391972,0.1538994000922935,9409.755890283066,10258.664084951077,7696.0663917282955,0.32824720609553576,0.32789006202362564,0.11382086716762688,0.0019940179461615157,0.5,0.0007796320300490153,-124634.87843210541,11,-866.9262928103389
158,0.36000925331422373,0.25001388811732694,0.12123140320576915,0.18752809439778184,0.13795600303427347,0.15389940009229355,9409.663454469532,10234.960124999046,7704.165934920123,0.3288795635581405,0.3265520553626975,0.11424388500360584,0.0019940179461615157,0.5,0.0007813965519350592,-125151.29081437222,9,-129.1236857116246
159,0.3608342010040926,0.5428546940174847,0.05887196377109922,0.3999942862040397,0.12504686914135735,0.04766212741643654,10221.539668492534,9341.878415817306,7554.600129017015,0.35455080792218396,0.6608413926246288,0.12042535288722944,0.0019940179461615157,0.5,0.0007694165544667753,-124190.76637737776,10,-320.4774055597715
