"i","alpha","delta","mu","epsilon_b","epsilon_s","pin","log_likelihood"
150,0.400011063956902,0.466677437137561,8327.26316686661,9820.53099695398,10397.8410648334,0.141447413474989,-135463.749686947
151,0.386683914992197,0.465511805763922,8415.98782490081,9886.63014125633,10466.1654715812,0.137853611276467,-134266.663540768
152,0.39331542508099,0.474564212246505,8333.83544605506,9818.7475517947,10364.0938802864,0.139715804598292,-137928.953017356
153,0.393337379417155,0.491522064170862,8303.29810763546,9911.49983031115,10396.035946063,0.138545099598273,-134902.631193951
154,0.400010625689479,0.483313095338466,8296.04589098663,9817.97165520896,10352.681480838,0.141278213352321,-136886.500877943
155,0.393336346192261,0.474605714556779,8359.20297125064,9797.62759254273,10346.9299614766,0.140316795703502,-136772.243219471
156,0.380001349314632,0.491221648521073,8486.98790654356,9834.1447353335,10304.494313799,0.138037470133569,-137558.35991239
157,0.35999668492202,0.481497836836608,8868.97984897071,9943.95722000188,10447.0371667922,0.135381221492762,-140419.48212463
158,0.359998467646245,0.481502209576102,8865.47770703177,9947.89075711777,10449.9931138511,0.135296051269259,-140203.637750212
159,0.366652957679401,0.490883768347613,8789.6625419034,9970.44590935597,10395.9830239942,0.136620057403224,-140693.039430624
160,0.366657323571732,0.490914206838875,8848.83249989214,9903.15756702081,10346.4584181693,0.138098012666947,-142889.541635111
161,0.373331328841046,0.500003077584262,8744.71882701316,9944.70413537509,10372.0596766301,0.13844266161814,-141474.28629658
162,0.366684883751565,0.50908890163079,9065.74368937904,10053.769447967,10422.7405458186,0.139670675002853,-149396.128780032
163,0.366664143193394,0.490931370508766,8915.51895222369,9969.06782785465,10443.2287992077,0.138041468544891,-147544.770302977
164,0.366686417488643,0.509101968798521,9004.67450263182,10063.1741241485,10467.6166863099,0.138544698608916,-148242.01165672
165,0.373336999321042,0.499979166141078,8887.99236037547,10093.3027439317,10512.6106491073,0.138697475177552,-145969.185015991
166,0.380014489195957,0.491207662524555,8842.02548336276,10029.5670832935,10496.0486498101,0.140673955300105,-145493.882936016
167,0.38002156351341,0.491236649693048,8836.89745731073,10020.0145912615,10518.0719525764,0.140532712211754,-145840.519445328
168,0.373345397882655,0.482167543227947,9022.36087906184,10062.9415982825,10647.2450183571,0.139893964881991,-152949.870108871
169,0.36668318430434,0.490886020597853,9235.37340880125,10135.2700389115,10662.5220460961,0.140027347540551,-154399.144394882
170,0.366674859063855,0.490904589337649,9232.26001564947,10154.2315899865,10647.2964657675,0.139962394420612,-154065.630552817
171,0.359998618317898,0.462985882579957,9252.0405886617,10149.3428715146,10812.770463781,0.137107167857369,-153440.723933959
172,0.366660143134184,0.490920593699153,9117.21896387109,10155.9779158459,10698.3590135775,0.138152878571596,-153473.419389602
173,0.366656204129423,0.672748157593983,9214.86564471271,10745.482786361,10055.3859485988,0.13973323595455,-152942.497860482
174,0.359992610804016,0.481452887900001,9229.60893614611,10127.1931739799,10652.7684962738,0.137852245803595,-153652.398033941
175,0.366656607267132,0.672740565725985,9232.45680141256,10744.7873219145,10026.1243359893,0.140136358170381,-153374.457167633
176,0.35998764906467,0.666676207689161,9290.59083014211,10706.6713327147,10000.4128738141,0.139055215969109,-154500.076386334
177,0.360002454784225,0.666651111265883,9280.44331714192,10715.2956650574,10011.3506088531,0.13881643365463,-153984.990761653
178,0.359999260791934,0.666683833789899,9309.78239862507,10687.2501701828,9981.30817535981,0.139529749301478,-154538.468750052
179,0.359977714699905,0.481502169073181,9227.36239040991,10084.67532305,10619.9714484967,0.138250416737044,-154295.794080967
180,0.373338130732344,0.464280948433357,9104.88472155151,10012.9301629747,10651.5646863824,0.141258463133019,-154896.606878947
181,0.40665756166616,0.655762795955498,8862.63863553825,10556.1807589275,9881.91863398504,0.149905801132312,-154309.28023106
182,0.373328268985277,0.482167632979941,9141.67706901927,10001.1825811309,10598.3484152996,0.142128636772694,-156505.014241461
183,0.386674131428206,0.46550574832041,9000.84116112982,9963.67230923695,10623.998657477,0.144606251843534,-156613.341882067
184,0.393297719863488,0.457590846896244,8966.25504051595,9954.54361251113,10632.8854262888,0.146240007624517,-156739.333997482
185,0.393321547554382,0.457626302379043,8995.09799060641,9935.36534244167,10591.4443333513,0.147018444302639,-157524.119275197
186,0.426656368665823,0.640636655136976,8789.71533805397,10468.4518592992,9771.63724442308,0.156321163244176,-159877.487039091
187,0.426669862237067,0.640610684559217,8790.48511335809,10468.0958087872,9770.62547432985,0.156345798392563,-159949.387205761
188,0.426649076583717,0.640633794906464,8794.94387916891,10464.2743546169,9765.81791090282,0.156462544979214,-159927.725287165
189,0.426681379210932,0.640621725850028,8834.70853043222,10426.4041567248,9724.95846162923,0.157585829428861,-164818.699092545
190,0.426666862547779,0.640626821925776,8859.74762868858,10402.2899542751,9699.37605176288,0.158286079472763,-165504.890270555
191,0.426681342973463,0.640644929056765,8837.37046245643,10423.182409495,9722.62468231446,0.157662429689411,-165771.181644507
192,0.426660551683295,0.640657350153776,8857.32714029912,10404.5295632704,9701.9094892373,0.158216085998865,-165553.229018459
193,0.433368538670334,0.630748050207207,8778.77833604252,10426.3520199035,9746.82273418403,0.158666546779731,-164692.456400612
194,0.413318549307818,0.467749283844551,8941.29618265881,9854.87022506845,10495.4236756876,0.153689566882703,-164496.507547069
195,0.433332947345746,0.630775543478674,8812.76864057834,10402.8076076936,9755.23432103364,0.15927255912174,-163398.916673588
196,0.433339004376847,0.646138053004,8730.72698158942,10351.8672476458,9651.11212554078,0.159056160621572,-161686.324344531
197,0.440002701041024,0.651467295021394,8650.66790351261,10365.0957667431,9655.75090626857,0.159746970168783,-162124.03604684
198,0.406686377372748,0.475420096591325,9043.79778697011,9829.44094957368,10435.8021712625,0.153612899288697,-164952.608542066
199,0.440011363634312,0.636344838650261,8828.81343018003,10348.0001539538,9674.81917578052,0.162491368105626,-165878.508808358
200,0.4400104693609,0.636346210773206,8851.79426737819,10327.7050434561,9650.26456506108,0.163151105265031,-166418.956916913
201,0.406659312445929,0.475437150922377,9078.61599505445,9793.61947239726,10402.2234501063,0.154552197446693,-166542.398755604
202,0.406647218384301,0.475400816015729,9063.93334349418,9794.01521853955,10434.3710907269,0.154126912191019,-166475.591259863
203,0.413311714608073,0.46770901958026,8976.05057353164,9819.33783982902,10471.6375675453,0.154573769943748,-165144.785206832
204,0.419986907767892,0.460321379877975,8952.98828047488,9784.19747166643,10485.2723134535,0.156479369876932,-164514.779203657
205,0.413357915628589,0.467769459301224,9016.07681741567,9799.88731536041,10448.0263745596,0.155449462168623,-163249.64668229
206,0.419987638904829,0.47619109776831,8978.44825323354,9801.60749954739,10432.3013514324,0.157087155259764,-163323.836847859
207,0.419989827897727,0.476208256280434,8850.29746277401,9737.63176652854,10367.3894109681,0.156033337124944,-159973.139439167
208,0.413347214967895,0.483889302455875,8859.66591191807,9724.62794635292,10315.8293474871,0.154502966418873,-160765.988003502
209,0.420024743426195,0.492070856296659,8617.24654664206,9685.52080264427,10218.0933240486,0.153868378228381,-156551.273710551
210,0.44003540222566,0.636305214709375,8373.76479690156,10165.5791801808,9528.42925953847,0.157611128214242,-153478.809183778
211,0.433340027969683,0.630774844026582,8346.48385660696,10165.4462909072,9517.28434657876,0.155232971382728,-153276.436869068
212,0.406665203667729,0.459023735188741,8640.15049273671,9660.52333953735,10212.9869964498,0.150238366938801,-154928.681779677
213,0.406668017350451,0.459010483139398,8609.25194606303,9692.33411689559,10242.7151601643,0.149389145373339,-155551.305405125
214,0.419992809780478,0.603132019975347,8474.32332814183,10237.7850410446,9687.1320452967,0.151556121649686,-154724.435613969
215,0.406655635581979,0.45901718506016,8600.03272101474,9703.57376677093,10249.2211935335,0.149136238920324,-154760.198134266
216,0.413334265978279,0.451619779354063,8570.9526311243,9674.58826474921,10233.0264774172,0.151071455762366,-154454.046576934
217,0.413365705103802,0.45161091701822,8587.23294488881,9649.24819225316,10229.1017103447,0.151513784748796,-155689.389154783
218,0.413340680904713,0.45160833378931,8689.49353086465,9664.50455793137,10255.484719982,0.152763074396449,-158608.509913536
219,0.40667013959829,0.442606341846253,8770.55310122362,9631.59754872907,10223.2686712992,0.15228352630464,-159902.764707601
220,0.406667769293842,0.442624936248846,8798.01899976942,9615.84975696614,10179.0268975184,0.153078741547305,-160621.894672582
221,0.426698465438044,0.609455404012444,8423.4108609733,10080.2116564465,9434.02766000286,0.155538314502451,-152106.070782622
222,0.426680000355808,0.609376203965882,8433.60809854869,10069.9078543108,9423.89922824114,0.155829358582769,-152080.700248282
223,0.4333228082729,0.615404621879098,8409.29819610425,10102.5686245929,9439.07895387821,0.157164039342554,-151772.680077469
224,0.433335030219526,0.61537678079637,8407.63222495345,10142.7661380908,9416.52273456286,0.157022054659689,-151809.283519281
225,0.433342224097551,0.600014565791158,8357.17569588395,10121.8838336719,9429.59986538357,0.156281749356839,-152126.191902161
226,0.433312849654222,0.600021582075471,8326.0163600924,10164.4622846492,9453.17388900295,0.15533721424123,-151413.096756622
227,0.426681777469353,0.593736708067423,8351.95381206669,10171.2018072513,9474.06402297759,0.153545737879071,-151453.742447238
228,0.420000881117893,0.587279812240486,8396.96552825315,10130.4168347224,9471.12022847252,0.152485807328285,-152410.485222224
229,0.419991596782852,0.412705442496466,8412.73108633921,9530.00491512871,10061.7481137845,0.152790134987052,-152398.267620619
230,0.413335325773589,0.403205825942579,8496.72924417519,9499.94180408794,10031.9635803286,0.152404661580097,-153645.970926469
231,0.406656245574766,0.409841288865457,8570.65666874671,9475.35074612128,9995.2013530662,0.151826617818508,-154884.379972693
232,0.400009133312606,0.583329730272492,8571.10783835029,10099.4035811717,9429.43181283162,0.149343038313654,-155630.725505175
233,0.393318959837853,0.593225536579766,8559.37985678258,10039.8732420253,9362.4939386406,0.14785788595862,-156378.254137993
234,0.393334903757616,0.593201694223739,8609.97698546655,10009.0704510025,9298.6142744855,0.14922716635541,-158794.831830326
235,0.386678284763039,0.586173602466736,8707.42689527942,9969.38245166677,9270.40813723284,0.148936529491755,-160702.796017794
236,0.386673996690067,0.58621135885681,8709.96887821977,9983.46943694921,9256.46960613842,0.148971147494492,-160180.52236763
237,0.386685856647842,0.603443762825151,8598.84524534012,10000.9749746833,9210.22249612931,0.147542379126036,-159581.704472829
238,0.386662014114771,0.603443691991822,8609.54670648689,9974.01264433486,9209.85401435083,0.147870415058538,-159532.100760609
239,0.386681404581282,0.603425391809576,8604.35011230365,9979.45502666204,9214.88714237181,0.147731922743047,-159700.825246278
240,0.379992205618838,0.614020973688427,8546.06092387055,9948.11357460335,9160.70447105531,0.145258523846149,-156654.747887604
241,0.379978717707177,0.614045094940828,8573.49705381671,9921.75708116291,9132.63587507339,0.146007801507193,-157298.390938936
242,0.373334568355161,0.607125000116894,8650.83254103953,9897.34075853424,9119.8323169538,0.14517372301174,-157680.01982449
243,0.380005717376259,0.614045322449785,8592.23715518158,9900.70230963838,9110.3160777309,0.14657398107023,-158052.290767349
244,0.406674079269367,0.409862800005311,8293.05389763127,9173.8184083318,9792.05731006191,0.150976038883229,-156188.026193416
245,0.40665915390006,0.409855588426932,8294.87902899818,9181.74274454207,9775.73245551066,0.151056347218891,-156789.691282704
246,0.380014099504176,0.614013850931658,8595.56347775133,9891.70468220726,9159.44983123779,0.146361472716248,-155950.111345384
247,0.38000561263358,0.6140549094207,8600.43863827879,9900.73268716612,9146.27254438621,0.146456764778995,-155607.042665981
248,0.373315772969679,0.607150011027596,8653.51233410913,9906.69914901116,9166.67274507587,0.144840040617954,-155347.633309083
249,0.380008938069739,0.57893884265551,8464.13053503097,9728.66956623027,9168.04759782791,0.145453879239791,-148109.87412918
250,0.37333188047297,0.589276292875121,8509.28590017873,9724.68353382634,9145.19639487712,0.144093781388959,-147888.544764595
251,0.373333885866681,0.589299777098946,8516.10168235863,9704.68117405485,9147.15280174479,0.144311328577941,-148198.497120652
252,0.373328057393138,0.571454902839397,8529.53626786376,9596.53783063616,9136.5597308265,0.145287002586737,-147666.762379762
253,0.386707154247545,0.431057915176255,8316.61916051292,9126.82902003151,9555.07930790118,0.146867087131974,-148300.958950832
254,0.386667365234928,0.413788374739267,8301.49702444835,9040.24848102202,9532.05766410877,0.147364105851727,-149348.470813844
255,0.386656297143964,0.413781070313112,8290.09202711375,9052.05299330375,9542.90501987782,0.14703491977564,-149021.535838826
256,0.393315685690783,0.406796958553712,8260.85477422099,8972.27911904359,9536.47004657994,0.149330946597315,-149005.608981097
257,0.393337562612764,0.406816700412011,8299.89389366891,8925.91731238028,9508.30627143449,0.150452903087969,-151468.484322771
258,0.399996483179836,0.400001122903791,8361.53820313232,8918.4586022795,9524.53657199006,0.153508820810747,-152447.569531407
259,0.406640247205589,0.393454168440989,8276.14097855964,8919.1332669283,9590.63331361688,0.15384615028271,-152709.897016264
260,0.406659362640658,0.393424014068545,8235.97335244879,8966.14858537985,9619.92089616726,0.152686987960586,-149803.231844494
261,0.40000525095886,0.399974362878749,8239.88919335258,8993.30681487836,9599.54025904859,0.15057892690466,-150379.010598378
262,0.380004909858249,0.403501132880954,8577.28667348155,9075.1824008577,9626.21213175329,0.148419466537538,-151549.413359696
263,0.379993077823618,0.403468694760883,8582.79520534565,9080.73886645105,9603.77122406977,0.148610941256847,-151820.220479408
264,0.386657116129063,0.413775147027813,8540.89702999564,9068.87379625293,9523.74405610051,0.150828779678317,-151924.463804649
265,0.366662425845273,0.5636616910919,8638.93410959494,9549.4964306416,9054.22353539186,0.145493086221248,-151065.999733988
266,0.366668718861261,0.563657391148342,8655.85383486305,9536.54046979966,9034.35312331362,0.145958659838863,-151298.817353774
267,0.393372447250386,0.406765369230469,8339.36178890266,8943.00319259773,9463.77383180147,0.151262830726964,-149939.012483429
268,0.386678764995958,0.396566356171728,8324.73235590041,8899.7056987941,9440.42273166335,0.149310193629874,-148781.122841388
269,0.380010513200505,0.385959325885573,8421.36651899813,8844.18488333106,9406.7982416909,0.149185554406743,-151532.102370001
270,0.373336488672295,0.392879789923838,8441.45075291618,8828.64135000081,9373.77802939391,0.147584211297103,-151627.756712059
271,0.380002599095529,0.385946274583502,8510.49494792146,8840.28451767462,9380.72037249726,0.150734464004697,-152767.037822019
272,0.373321626737579,0.374993010431618,8517.80169390587,8795.81597953947,9382.89727020384,0.148880575104388,-152243.757120263
273,0.373336168029084,0.375000072708666,8418.601218388,8751.85048717403,9357.4313878903,0.147888731326444,-151238.271712106
274,0.373346353832746,0.374995708029855,8310.2699065747,8740.05258477782,9334.53406361197,0.146507074168028,-149952.264796585
275,0.373333731193213,0.392830996636686,8341.86937398254,8769.85161537363,9330.48888043489,0.146799614174609,-150331.482445974
276,0.366663407237366,0.581822668003541,8417.32452599199,9321.56239913693,8746.28121807994,0.145896771569805,-150868.24297455
277,0.373341057215314,0.392818433043718,8458.0585880147,8754.93000767869,9335.84188710531,0.148609957785884,-151220.395104401
278,0.366654551435385,0.381841564578672,8448.89525140594,8737.73427688186,9340.70351920963,0.146287652212972,-150611.192530898
279,0.366677117728533,0.381814396669088,8438.71850311336,8740.24819939629,9379.46905935221,0.145860500225529,-151925.781047206
280,0.366682053276245,0.381834312615275,8397.76091189599,8774.79470710529,9431.40317139339,0.14466690153861,-151418.261710294
281,0.366669175875645,0.381792108571398,8418.10924632887,8763.04653433743,9396.33961746829,0.145281667295985,-152274.147708571
282,0.353332555921708,0.37737048432896,8552.31597577091,8809.7505439728,9413.8381433712,0.142233688844235,-152021.001168147
283,0.353337492112051,0.35850644358994,8670.62356475819,8796.87784736759,9453.62541741925,0.143738080022765,-154094.396927679
284,0.360008742686781,0.351815973054088,8475.90674470285,8746.91004146191,9431.52551923787,0.143731704626104,-153279.206520053
285,0.366653754113416,0.363575523215222,8454.7576125275,8753.44581285782,9418.50118703883,0.145730580843151,-153329.558166064
286,0.366673617734326,0.363625333741748,8324.06240092192,8738.07382927929,9369.74714152165,0.144244282592905,-147165.965190124
287,0.366672699345796,0.363590894092426,8285.51632963171,8778.39897693205,9405.11958617517,0.143159511898084,-146928.125913214
288,0.366724978827072,0.363685782317106,8284.89762808209,8778.28029084948,9406.99533661739,0.143155987479569,-146915.593788695
289,0.366699349611905,0.363609373083285,8309.60637351436,8760.55209478182,9369.84569506491,0.143884955705495,-149430.361318994
290,0.366652508792147,0.363619143080724,8286.43647688392,8791.97732488194,9378.22632320196,0.143256260737257,-147720.893882994
291,0.373313732475091,0.571425762831244,8198.76984880347,9391.45544771609,8824.11871246807,0.143855612453492,-147735.301954031
292,0.373332305920283,0.571456942494891,8166.75499861343,9422.20035339342,8857.10059394025,0.142952120373077,-147653.326110017
293,0.373341618988114,0.374980418375034,8184.85565467311,8862.42501797108,9449.77556496964,0.14300611755393,-147883.400349474
294,0.379977888752404,0.36846354629054,8138.50376479631,8853.24130949721,9487.54902026808,0.144282955694021,-149174.225932097
295,0.380002948832748,0.368406775845099,8140.00608449333,8852.01328827236,9485.53625574216,0.144335713083052,-149251.592414418
296,0.373315248860897,0.357128305384524,8145.30734403941,8841.08408981208,9489.81837394317,0.142280292187743,-149002.104923004
297,0.366649663934286,0.345466775387171,8348.86107314562,8860.62859969871,9528.62592270426,0.142706550110059,-154585.889315279
298,0.366666387986312,0.345439795164305,8316.9801809477,8901.12279799877,9542.99099232687,0.141881631110405,-154439.731272694
299,0.366660153143436,0.345458750064743,8300.15326246956,8919.00754636684,9557.67589520836,0.141418810055645,-153902.135409426
300,0.360009099349934,0.333358113380234,8361.04681507788,8896.49631523197,9583.37426343756,0.140068108283942,-153932.03070871
301,0.35999451968152,0.333331044966497,8397.11980956211,8852.24741412636,9564.83991487795,0.14099423910064,-154151.661905713
302,0.359994556305921,0.33332025789981,8349.74063492444,8897.02756222002,9617.7527531967,0.139673400370442,-151405.490058281
303,0.353347432160591,0.320772116345553,8399.40664602996,8876.62977175085,9616.60963031698,0.138292170868265,-151140.413196567
