"i","alpha","delta","mu","epsilon_b","epsilon_s","pin","log_likelihood"
60,0.349999694836243,0.428544917352199,7254.24581595143,9646.85905500225,10566.2897815962,0.111593223367889,-39596.4958753362
61,0.350000541226181,0.42854504435677,7215.43862218341,9688.21179252152,10601.8201104747,0.11068852923979,-39272.8912925115
62,0.350000782003378,0.380978396735405,7108.78156611492,9629.35520443611,10582.3247044059,0.109608172733008,-39407.5773548102
63,0.350003068835118,0.380947860099995,7113.61476486509,9624.6770529943,10577.2349211621,0.109722370336625,-39523.1351749003
64,0.366683604901587,0.318162862796373,6904.81198593094,9492.40528205948,10573.6459031483,0.112040397775559,-39648.8004800789
65,0.350005995549403,0.380936893369713,7331.86556216903,9676.47427782414,10611.4030187949,0.112286189440282,-43453.7653060546
66,0.333324145771481,0.800002199769454,7763.13756092676,10712.7733750811,9554.55878896553,0.113220048662391,-43964.2481662957
67,0.333333349615834,0.79998802138474,7840.63018226487,10767.4544495081,9449.01626776223,0.114478400862579,-43405.3780626934
68,0.350003695262492,0.761896300206946,7982.32923574353,10876.6058016549,9532.77594168128,0.120407596443771,-45082.4130861564
69,0.350006260446379,0.761916440361187,7991.17590745382,10916.7564825025,9510.11632873574,0.120434961208341,-44436.1663577892
70,0.349994636056409,0.761896065872485,8071.44736897555,10849.9870993684,9426.06101664757,0.122287428692751,-44259.4623830821
71,0.350012560374584,0.761911112353211,8055.10789532215,10864.3455710983,9442.95253639141,0.121910627878706,-44426.5201482279
72,0.333333955494452,0.750032747423558,8034.56854938427,10651.5463316057,9386.34762492197,0.117898577415036,-41978.9509042483
73,0.316671474636114,0.736842136251577,8203.1137584917,10587.598372086,9336.78500402341,0.115339819802396,-42944.9879116584
74,0.283330904489723,0.705877696200114,8868.73391353418,10676.4653536612,9718.65746932752,0.109690778708214,-41927.639411455
75,0.283325356488564,0.705882793096138,9056.73581859299,10846.1271043833,9735.99609500472,0.110851431036695,-47710.5544460528
76,0.283329354417806,0.705859401604847,9012.75423998121,10889.6284217272,9780.1577001209,0.109957275978532,-47346.1613912899
77,0.283340853708985,0.705867806092609,9060.68329400205,10846.4845960853,9730.53244984473,0.110924248860251,-49467.5185074406
78,0.266668638385664,0.75000356120357,9319.67945973411,10810.7686670865,9636.33317251311,0.108373728521589,-49857.5453446107
79,0.249999990178031,0.733351732963677,9595.9134526192,10801.6979653214,9648.088105774,0.104993785799801,-49331.0991256526
80,0.300000328943384,0.722199484277071,8195.93575679223,10598.3587291711,9313.44829928011,0.109911422694388,-46602.4892459856
81,0.316682028788016,0.736876479851812,8288.46531363302,10581.2799518568,9320.97231768666,0.116518000057043,-46524.1872915449
82,0.299994043111212,0.722197012715637,8549.5087763859,10589.2558407638,9280.44001440341,0.114324009157234,-46229.780340692
83,0.316676865382073,0.736825054409147,8289.26711633291,10663.321001251,9268.71015193262,0.116372446492007,-47049.0991069246
84,0.316674697200151,0.736820634469043,8311.1502148799,10652.057521739,9243.53410776593,0.116831798310676,-47443.2387614893
85,0.316650846241912,0.736814739575267,8372.66140119162,10643.5912356012,9165.63099169079,0.118039147849889,-48076.3062069416
86,0.333323715278784,0.750012330900245,8170.28951179744,10788.6771254463,9161.34591204888,0.120112305290173,-47665.0942036919
87,0.333338053062767,0.749977676563125,8224.26374724118,10743.6178172125,9104.81089048019,0.121357838142519,-47038.8404351547
88,0.316673055996427,0.73685174295788,8252.69501224831,10664.5533323043,9091.22386120275,0.116830646413592,-45450.569454656
89,0.316668419981698,0.736844026338379,8345.81353782134,10583.1032227309,8994.50363566329,0.11893792008334,-46206.4100188054
90,0.316668644997328,0.736822526132857,8365.2550553711,10568.372597703,8973.63148329171,0.119373251634939,-46064.77598524
91,0.333338964432759,0.699983490548195,8203.2323963639,10529.2150041541,9054.35306011063,0.122522355141679,-46288.5363100432
