i,eta,kappa,phi_plus,phi_minus,omega_plus,omega_minus,epsilon_b,epsilon_s,mu,alpha,delta,pin,alpha_prior,delta_prior,pin_prior,log_likelihood,n_iter,pls_next
60,0.5357283148234118,0.5999866684442074,0.0833958177122386,0.3157922433300005,0.3636611525177241,0.38463313336409777,9973.013106276414,9985.949302296212,5080.570948872488,0.5254452710603468,0.6128813777978457,0.11797331251497266,0.0019940179461615157,0.5,0.0005073214676565158,-780.9789096353658,8,-13.434853018477746
61,0.5000178552297968,0.5714183688044565,0.0833958177122386,0.3157922433300005,0.3636611525177241,0.38463313336409777,9971.039865590048,9989.576359109178,5079.111896236392,0.5071794920806189,0.600431371178247,0.11430371449346817,0.9990029910269193,0.999001996007984,0.20268088820374355,-781.9080973844359,8,-14.122558230248016
62,0.5172568354997757,0.5333288894814027,0.0833958177122386,0.33333333333333337,0.3636611525177241,0.4166805532411265,9969.77246965078,9990.91167542331,5064.692455617034,0.5240551910810772,0.5838755496491878,0.11736433818784094,0.0019940179461615157,0.5,0.0005056931183220557,-781.0613249770369,8,-13.23832929572368
63,0.5000178552297968,0.5,0.0769822348688764,0.33333333333333337,0.33336110648225303,0.4166805532411265,9972.202283063936,9995.382582448503,5061.078002657362,0.5064922559093096,0.5658022883618729,0.11377208730889661,0.9990029910269193,0.999001996007984,0.2020504100996018,-781.5015958232796,8,-12.718557467508724
64,0.5172568354997757,0.46667111051859766,0.0769822348688764,0.35293771687349296,0.33336110648225303,0.36366115251772413,9971.804190473751,9994.852363903983,5059.908657402965,0.5084987035875883,0.566653335999467,0.11415266669070602,0.9990029910269193,0.0009980039920159682,0.20202065241022044,-781.5371796887282,8,-15.767244903095268
65,0.5172568354997757,0.46667111051859766,0.07698223486887641,0.35293771687349296,0.41668055324112657,0.36366115251772413,9966.527899319171,9995.686972208861,5065.31040776662,0.5268277813943029,0.5829482265074591,0.11791676959299863,0.0019940179461615157,0.5,0.0005057160253670839,-785.261401422831,8,-13.713493744512286
66,0.5000178552297968,0.4285816311955435,0.07698223486887641,0.33333333333333337,0.41668055324112657,0.4166805532411265,9967.187549285629,9995.495917142196,5068.512652174317,0.5230685283194432,0.5517134385989104,0.11723691184917956,0.9990029910269193,0.999001996007984,0.20232679669906894,-785.9970992875905,8,-13.927587511752316
67,0.5000178552297968,0.4285816311955435,0.1428979504391916,0.29412456625301414,0.4166805532411265,0.4166805532411264,9965.943048696518,9996.886366631155,5070.271719765151,0.524022076566137,0.5190797311240375,0.1174607456992556,0.9990029910269193,0.999001996007984,0.20238162450068223,-786.8788992182695,8,-15.456973253715802
68,0.5000178552297968,0.4285816311955435,0.20002666133439978,0.2500156220708617,0.4166805532411265,0.4166805532411264,9964.866405972603,9992.347529854971,5078.113969384701,0.5249718194863577,0.48669409675026604,0.1178383602762778,0.9990029910269193,0.999001996007984,0.2026766815389564,-788.9676604293053,8,-13.029326461406871
69,0.5000178552297968,0.4285816311955435,0.187527338624008,0.2666799973338666,0.3846331333640978,0.4545537175059081,9970.00715452051,9989.869336994228,5067.871093591489,0.5254452710603468,0.4838740888860222,0.11770837270913011,0.0019940179461615157,0.5,0.0005060307991885279,-787.1798414447828,8,-12.088481319224641
