i,eta,kappa,phi_plus,phi_minus,omega_plus,omega_minus,epsilon_b,epsilon_s,mu,alpha,delta,pin,alpha_prior,delta_prior,pin_prior,log_likelihood,n_iter,pls_next
150,0.07528789393890523,0.28577549271636654,0.8204753480501501,0.7646297712168442,0.2857754927163669,0.5000000000000001,9999.245455443825,9995.236389212148,5010.007897225494,0.375856491889752,0.30359247223511765,0.0860720726191621,0.0019940179461615157,0.5,0.0004993906218696993,-1879.0596215904816,7,-12.417386476764172
151,0.06453555261658217,0.3333888703765416,0.8204753480501501,0.7646297712168442,0.2857754927163669,0.5000000000000001,9998.65418474862,9997.226265988664,5009.815166792307,0.3408416475237611,0.32410595267075537,0.07867665766169328,0.9990029910269193,0.0009980039920159682,0.20018720190231765,-1876.4108856428995,7,-17.405435212720512
152,0.07448698445794288,0.42859183090545494,0.8420651001236745,0.7646297712168442,0.33338887037654136,0.5000000000000001,10000.167229987144,9995.56185306097,5008.008943196898,0.40469269937021113,0.34585677042336654,0.09202909549198407,0.0019940179461615157,0.5,0.0004991603467316292,-1878.6256053597647,7,-12.238912023926801
153,0.07528789393890523,0.4285918309054553,0.8420651001236745,0.7777037160473255,0.33338887037654136,0.5000000000000001,9999.241803208159,9995.402783005973,5007.458216404107,0.4121418786475295,0.35889739135704035,0.09355985173282647,0.0019940179461615157,0.5,0.000499132539511617,-1879.646727104816,7,-11.56313045104189
154,0.07610621392780659,0.428591830905456,0.8420651001236745,0.7894016734199863,0.33338887037654136,0.5000000000000001,9999.846559283047,9995.753633473916,5006.270846698846,0.4195628734303248,0.3714282343810543,0.09505978680854857,0.0019940179461615157,0.5,0.000498990407733332,-1879.8205255329005,7,-14.674654850083787
155,0.06595386965264871,0.500000000000001,0.8420651001236745,0.749937509373594,0.33338887037654136,0.40003998400639756,9998.503542901653,9995.3952690489,5007.274484966905,0.3507413110960446,0.37559095732326053,0.0807469128437151,0.9990029910269193,0.0009980039920159682,0.20012185811543548,-1878.2074012189353,7,-11.38725875636938
156,0.06523700314120195,0.49999999999999956,0.8648217712077398,0.749937509373594,0.4000399840063973,0.40003998400639756,9998.917674181184,9997.148016469067,5003.808194246577,0.3825674959230647,0.3508928884678808,0.08736937072554059,0.0019940179461615157,0.5,0.0004987334652813165,-1873.5439631061417,7,-12.680877641565235
157,0.06523700314120195,0.49999999999999956,0.8648217712077398,0.749937509373594,0.4000399840063973,0.40003998400639756,9999.197973188273,9996.696727757255,5003.784485169016,0.3825674959230647,0.3508928884678808,0.0873696747581333,0.0019940179461615157,0.5,0.000498735366000239,-1873.0647938034926,7,-11.331900406171986
158,0.06523700314120195,0.49999999999999956,0.8648217712077398,0.749937509373594,0.4000399840063973,0.40003998400639756,9998.9931437366,9996.244025724856,5004.076254713552,0.3825674959230647,0.3508928884678808,0.08737694633178356,0.0019940179461615157,0.5,0.0004987808260332657,-1872.5283075333682,7,-11.605057616595946
159,0.06523700314120195,0.49999999999999956,0.8648217712077398,0.749937509373594,0.4000399840063973,0.40003998400639756,10000.17388530282,9996.779235384944,5003.121939054517,0.3825674959230647,0.3508928884678808,0.0873548969228395,0.0019940179461615157,0.5,0.0004986429809437378,-1871.4118303720716,7,-11.87434948553862
160,0.06523700314120195,0.49999999999999956,0.8648217712077398,0.749937509373594,0.40003998400639734,0.40003998400639756,10001.414121564936,9995.839709187758,5002.646366848385,0.3825674959230647,0.3508928884678807,0.08734611992323899,0.0019940179461615157,0.5,0.0004985881120959243,-1870.7496730916864,7,-11.32293344537327
161,0.06523700314120195,0.49999999999999956,0.8648217712077398,0.749937509373594,0.40003998400639734,0.40003998400639756,10003.103080700914,9997.048502617461,5001.12586997888,0.3825674959230647,0.3508928884678807,0.08731034314662553,0.0019940179461615157,0.5,0.0004983644667364091,-1868.45245108983,7,-11.770923801662935
162,0.06523700314120195,0.49999999999999956,0.8648217712077398,0.749937509373594,0.40003998400639734,0.40003998400639756,10002.76863650646,9997.43150798815,5001.2086053629255,0.3825674959230647,0.3508928884678807,0.08731146795280545,0.0019940179461615157,0.5,0.000498371497783081,-1868.454742859827,7,-11.618120622611674
163,0.06523700314120195,0.49999999999999956,0.8648217712077398,0.749937509373594,0.40003998400639734,0.40003998400639756,10003.155230382763,9996.741640485077,5001.199681271679,0.3825674959230647,0.3508928884678807,0.0873125341271962,0.0019940179461615157,0.5,0.0004983781623444322,-1868.671408429287,7,-11.472196071592112
164,0.06523700314120184,0.5000000000000004,0.8648217712077398,0.749937509373594,0.40003998400639734,0.40003998400639756,10004.757110699538,9995.918430852189,5000.4487576289,0.38256749592306444,0.3508928884678807,0.08729746666422632,0.0019940179461615157,0.5,0.0004982839784092555,-1867.6984215952652,7,-11.320598559404676
165,0.06523700314120195,0.49999999999999956,0.8648217712077398,0.749937509373594,0.40003998400639734,0.40003998400639756,10004.946027406759,9995.22342769166,5000.5700501255815,0.3825674959230647,0.3508928884678807,0.08730141550358825,0.0019940179461615157,0.5,0.000498308661577639,-1867.549052077793,7,-14.819635328782065
166,0.07610621392780681,0.5714081690945434,0.8648217712077398,0.749937509373594,0.40003998400639734,0.40003998400639756,10005.090839950117,9995.469742285806,5001.2199652538475,0.4150854779424531,0.3792903978308442,0.09403366972810703,0.0019940179461615157,0.5,0.0004983636523469382,-1871.087999179118,7,-12.790544641669289
167,0.07694251837851507,0.5714081690945443,0.8648217712077398,0.7618435461600724,0.40003998400639734,0.40003998400639756,10005.043233806105,9995.928429544967,5004.322509414148,0.42231716198377167,0.3908410718399447,0.09556727335587788,0.0019940179461615157,0.5,0.0004986624176527419,-1872.257368817139,7,-11.822496934485113
