"i","alpha","delta","mu","epsilon_b","epsilon_s","pin","log_likelihood"
90,0.32222306279789,0.482725626240561,9144.62092786242,10149.0666459798,10575.6804482091,0.124479894844051,-80945.9340839032
91,0.322217272703946,0.48273147821078,9096.85421790139,10197.9457598056,10622.0340011856,0.123411471907814,-79505.1295864992
92,0.311098626235251,0.500003405172164,9112.77811699264,10191.7818727201,10641.3356712959,0.119780375930651,-79934.6617001891
93,0.311110503701305,0.499985950720926,9052.00223145519,10252.8565940826,10701.748403456,0.118472057462184,-76417.2492104303
94,0.311105976135517,0.499982096022223,9135.76902877861,10179.0721290476,10606.1680965439,0.120292051765787,-79251.0829242878
95,0.299990191774871,0.481487117300954,9309.41402615514,10141.8698046975,10595.6831517513,0.118686739131523,-79067.4583855458
96,0.244439568848336,0.409086649081139,10233.0153081757,10130.0132519663,10912.8479076663,0.106240698572067,-79389.7638275549
97,0.244453616524571,0.409079303630726,10221.9422523188,10127.3478117445,10946.519829089,0.106003773944264,-78561.1173795108
98,0.233324565624187,0.380972192973266,10426.3568040125,10114.0116178045,11116.4154595519,0.102806470865281,-77595.8469070215
99,0.222229028556312,0.299995830897204,11027.4523048363,10083.3195001245,11426.8019585262,0.102276468198552,-82296.7790165581
100,0.244434797920783,0.318188304394054,10580.2999097881,10065.0315356857,11335.1804021022,0.107819134479757,-82439.236630857
101,0.244454447811171,0.318191521313038,10545.6351076506,10111.7854178267,11341.1223280757,0.107275814204949,-81301.4386296589
102,0.266658004397593,0.333344868280273,10053.5756848993,10151.3286116083,11307.5868205656,0.111055950902588,-82377.9344057925
103,0.277762913764967,0.360008949276501,9643.73755698578,10146.3534906782,11207.0214705982,0.111462522356619,-80852.8127895705
104,0.288890785941507,0.384658500412134,9466.61171146078,10214.001742309,11238.5773501726,0.113067851481684,-80216.3623680826
105,0.288892301638435,0.384610420356497,9438.08705531089,10242.8568713197,11266.5083343848,0.112501883727134,-77981.973001793
106,0.288873642576925,0.384613149634743,9461.06629915009,10234.7112191756,11215.3739698745,0.113014808036422,-78214.219428746
107,0.288886554545207,0.384612726386348,9465.56874566079,10229.7368955213,11211.7577114101,0.113107169016524,-78280.3677985892
108,0.288880771255693,0.38462951410743,9463.36089156019,10231.5724815465,11214.6815335634,0.113059504090302,-78273.185448708
109,0.322234745001543,0.448229147699902,9017.72475132952,10264.8532090829,10892.0959543583,0.120760154597882,-79453.2856185343
110,0.32222430967047,0.44827221112233,9100.7952562603,10192.4936598718,10793.2070227291,0.122605283655812,-83312.2441690303
111,0.333340426358385,0.433355953517215,8959.65912908435,10218.4915028412,10870.000617381,0.124054127005301,-81483.4230452105
112,0.322223701293943,0.448288791967528,8917.52167321293,10268.3738703945,10884.2707189351,0.119596566272121,-82296.3344680909
113,0.322242605095774,0.448289080498203,8915.41715865194,10293.9695533892,10852.0552992183,0.119610848898009,-81940.2952530943
114,0.277778542341956,0.360035686156448,9577.00005092903,10238.1317106605,11089.3997418413,0.11090151147202,-81557.9923997242
115,0.288886338369063,0.346119725644455,9568.20243439024,10281.3008843678,11125.1247861822,0.114359132165497,-81365.9254959356
116,0.277754527472763,0.320009178580856,9727.19511844993,10211.0571935861,11140.2751928894,0.112325310945769,-81394.7334001362
117,0.288887827615485,0.346122522210056,9658.93144180826,10298.3679085681,11185.1996603324,0.114952519523545,-81176.8267063666
118,0.299996916103741,0.370370961708407,9635.67670668876,10330.465797274,11184.1042518271,0.118444764333437,-81671.0835064594
119,0.300006432912663,0.370383444559965,9643.54484990637,10283.9517782701,11249.4906067767,0.118441751855134,-81508.4349776693
120,0.311102661763456,0.357120430451247,9588.07902947998,10235.9461525592,11235.208054664,0.12197894462896,-81070.1810046881
121,0.311098012335297,0.357167081767755,9647.59818334937,10156.8222345615,11215.162226933,0.123140672175636,-80331.5997800697
122,0.322215368000805,0.379318865576782,9525.48649796448,10230.8528841586,11253.7092737847,0.125001246258993,-79763.8324604165
123,0.333345327223998,0.366636736201697,9503.60125129502,10252.5129159373,11309.6816090333,0.128101842904101,-79586.0482427236
124,0.344438362858363,0.354828256637969,9542.3207673751,10251.7859096208,11346.2036072728,0.132078637357631,-79934.3640500307
125,0.355552624673585,0.343738949569959,9406.96208975762,10219.2452445375,11331.9158062952,0.134346591851646,-80651.7564415503
126,0.355557321344691,0.343740938567319,9398.28941540117,10245.8337493693,11302.3137763137,0.134257147314762,-81335.6764952149
127,0.355557207057371,0.343752208328767,9351.95326700941,10308.1163269,11314.7542783243,0.133283271343735,-80024.6984221544
