"i","alpha","delta","mu","epsilon_b","epsilon_s","pin","log_likelihood"
180,0.394442312542674,0.661957695154663,8676.53294973648,10439.2499862374,9783.334725283,0.144740754182381,-180472.948347557
181,0.399991406468837,0.66668007561387,8607.05523805974,10463.2855372696,9802.30613679615,0.145212535278544,-179563.534745146
182,0.399986023244515,0.680537320974389,8608.87613262571,10427.9817375864,9723.97215226296,0.145936600402786,-182009.65619614
183,0.400005278806627,0.666662376280864,8567.10697519781,10452.9536132006,9805.37310058429,0.144684692688645,-179112.295124762
184,0.411121385901507,0.66217456535506,8498.01201259178,10441.4753555096,9774.4231719044,0.147354344228129,-179041.41164
185,0.405557391461049,0.657543104115989,8550.89277321458,10431.8624723722,9753.36253552819,0.146614074299605,-179543.842000026
186,0.400016456861318,0.666675682260469,8633.16036489078,10407.196571646,9712.35744978652,0.146498623219576,-181569.60796668
187,0.399993689952923,0.666691765923517,8634.62044525063,10405.5362238455,9710.97760781735,0.1465315498998,-181775.74847123
188,0.366679149626537,0.484868974796486,8859.95911814588,9898.63322803298,10450.4241456874,0.137672137659578,-180910.502055008
189,0.399977616843255,0.666672962068263,8655.64670592482,10373.9713386695,9695.42922989362,0.147124918342506,-186036.048520252
190,0.400016604213348,0.66663486394167,8691.60488642765,10340.1765630399,9658.3691889049,0.148103816734577,-186090.003729962
191,0.399988911252425,0.66669665544972,8650.39943365636,10377.8821570189,9701.37694648983,0.146990797398876,-184678.277158659
192,0.400003570930853,0.666638987313894,8661.13909006285,10384.7989010571,9681.47883859933,0.147232215647304,-184129.065345459
193,0.405552090809484,0.657525274081717,8500.62987270034,10353.6218466438,9653.58038253175,0.146983568389776,-181843.800558407
194,0.411124554724463,0.662182304205993,8481.41070280802,10382.82665896,9669.95860264709,0.148129159773657,-181379.16800981
195,0.405562832888434,0.657528956232736,8489.50181181376,10429.8381450423,9731.50300801902,0.14586395488879,-179197.517264575
196,0.41112492357486,0.662177347092279,8482.78263637044,10387.8757651621,9665.15669015434,0.148148128528031,-180070.749194294
197,0.416666968094543,0.666685111377322,8426.0409113415,10389.8251268649,9658.28569560501,0.149024080940555,-180711.615863927
198,0.377804782132553,0.470613807940407,8854.18322257147,9877.77013504618,10466.246289202,0.1412102187659,-184592.51932507
199,0.372222607921573,0.462723997233305,8942.29603353786,9846.84777971507,10449.3416242307,0.140891641213635,-185450.354347479
200,0.372224072332779,0.462701769847561,8963.78624402358,9837.67056935563,10412.0216731242,0.14146123071405,-185624.357976656
201,0.372219815378686,0.462686357362257,8947.68196608654,9837.21585365383,10449.4274001072,0.141020607570857,-184185.743727807
202,0.366663612720138,0.469684534132288,8946.85559310065,9825.03722728728,10446.3750103637,0.13928755577302,-184231.269212369
203,0.388887026673136,0.457174964553729,8734.19421525776,9763.33027862072,10406.541015049,0.144129031479419,-184028.113573421
204,0.388890038759399,0.442885959184832,8757.03708868453,9750.17428085104,10417.710369518,0.144464658130182,-183785.798252292
205,0.388887850736147,0.442818126347654,8738.80318499813,9777.4955796239,10423.4342092489,0.144004611444297,-183567.648885678
206,0.38890674391974,0.442881286381059,8725.82625758152,9774.8551764022,10421.0967249385,0.14385785609066,-183570.665897671
207,0.388914806457609,0.442857580372541,8722.58072945438,9769.23796096942,10436.5623329569,0.143754577246131,-183453.480250493
208,0.388915180216395,0.442823233285648,8748.73697672692,9749.44168288416,10401.6428416124,0.144458445967101,-184434.694595259
209,0.3777756911117,0.455874011277273,8869.46639972663,9801.73082698872,10380.8474024999,0.142380216163958,-184236.608441424
210,0.377780521020489,0.455890024629503,8885.7964441472,9796.11250389641,10350.4688870154,0.142824949856598,-183853.78294532
211,0.400004356873919,0.624993941722207,8711.64019647135,10308.8693406877,9675.19240271599,0.148482265832168,-183285.186026368
212,0.372212886990654,0.44777706288366,9050.31942336825,9837.8578798376,10390.3351757967,0.142758340692701,-184318.931117043
213,0.372225905986462,0.447755483364272,9023.87347665409,9864.77202455557,10416.1401028382,0.142087284549599,-184764.425155792
214,0.372217045791133,0.447796416802706,9025.59798470874,9873.95917341224,10399.5648111741,0.142152103005355,-185278.298950523
215,0.372225971411498,0.447776058124091,9044.31943887764,9844.82548353266,10395.0154344025,0.142611099207622,-185414.578477904
216,0.377783837824434,0.441175034174796,8997.40412333933,9830.33809149451,10391.7467798962,0.143899539340997,-185713.437126264
217,0.383331734196598,0.44924615892148,8942.80707295363,9831.89802122922,10350.5920644625,0.145191936580242,-186763.748555798
218,0.383328223204805,0.434767519493122,9082.50749245876,9830.33729147144,10416.2116308204,0.146728014526814,-189475.661647353
219,0.383346966487725,0.434806558501037,9093.45974432194,9824.96416118823,10397.2239897745,0.147036015865253,-190890.243734419
220,0.383346757757569,0.434760237800908,9118.72455099541,9798.61859189027,10373.5272864089,0.147695879570676,-192067.607247476
221,0.383351568577588,0.434800116267541,9134.37512211929,9783.02962279286,10357.763140507,0.148109612130234,-193040.774470501
222,0.383328788537125,0.434769032135449,9151.40075074242,9765.28307499818,10341.7714825614,0.148549140271604,-192839.309737105
223,0.388892456778868,0.442866869033089,9095.45366041488,9803.2601128124,10362.6786073912,0.149227506419402,-191966.236770257
224,0.388897556236756,0.442877341735426,9086.36949713678,9814.50927194287,10368.7867205628,0.148993229429669,-192242.38707649
225,0.394454556523943,0.4507234356921,9020.66814872011,9817.42576773896,10295.8786699447,0.150317319355219,-191110.773035008
226,0.416653813082267,0.599984842602564,8693.21426252566,10261.0431287625,9680.26878995852,0.15371572239825,-188285.424735863
227,0.416652190845856,0.600001385542466,8672.23743908853,10280.5397164347,9702.25465616238,0.153131515797703,-188209.23666393
228,0.38888936018205,0.457118789973461,8963.65002947233,9784.6509424592,10258.2478060402,0.148153455878923,-188149.518133122
229,0.416671921715987,0.586665197385452,8695.49435595321,10233.7482533116,9701.3632517656,0.153795963323455,-188293.629813015
230,0.416682969809328,0.586671682462011,8724.49606642067,10215.2389285307,9664.8565305435,0.154594098701078,-189855.711026989
231,0.416676083409652,0.586688221527265,8738.732955813,10201.2773967214,9650.4116811284,0.154992336263002,-191144.539154481
232,0.416649178915237,0.586660772782081,8704.49716919058,10233.3047147942,9686.23801498589,0.154025349748188,-191739.633311521
233,0.416690987341127,0.586655943017,8711.30497166719,10220.5139714261,9683.71356327131,0.154240637535139,-193229.395414386
234,0.40556811705093,0.452071714538906,8851.72223610394,9691.14303306353,10178.9322545727,0.153025081956467,-195919.995116122
235,0.399995922008544,0.458351176758423,8944.02495021998,9662.08512120691,10107.4765828722,0.153233939589308,-196961.402943522
236,0.399970362126445,0.458337461958638,8955.07848696877,9650.58248648489,10096.9697804019,0.15353067528955,-196663.496711936
237,0.399976220561742,0.444446860917121,8808.06327196355,9597.34206602562,10102.189495219,0.151706692396324,-193252.899603747
238,0.41112542863807,0.459464392675241,8646.03496315876,9566.16284283233,10011.4381042481,0.153664759187477,-193109.659423333
239,0.399971367308307,0.597240837887007,8599.84476612235,10052.87313292,9507.52035256145,0.149551258029299,-188626.940612666
240,0.411122752361873,0.445962999554261,8375.77372969,9459.79331634066,9949.45616345763,0.150681015396677,-185056.42308943
241,0.416668189159958,0.439977477886882,8289.51877882503,9392.59946017881,9896.98625310035,0.15186620284682,-184922.268356651
242,0.405551428755149,0.424636513778608,8404.55649092346,9355.93464952484,9915.92733790905,0.150283444179285,-185402.888485972
243,0.416659547061358,0.439975689044695,8293.96307054452,9373.59405554947,9881.18355495818,0.152165445113033,-185835.299945664
244,0.411121164751329,0.432419965805355,8321.83856681518,9379.75802976806,9950.77481101572,0.150374099516871,-185043.568419795
245,0.416696444498958,0.440007600401488,8294.3148279711,9372.03683576009,9882.55090909859,0.152183613678895,-185274.924174082
246,0.427764299756104,0.441570661276645,8227.75630009049,9327.57012334442,9862.75257825405,0.154978495230227,-184765.44778065
247,0.427789192901803,0.441547645618218,8226.12194088574,9321.75602881163,9874.84236323847,0.154917289374402,-184113.459542546
248,0.422240900390418,0.447353244613473,8219.08559314049,9331.12748187951,9869.55125723793,0.153077359972234,-184081.192785244
249,0.416652708405292,0.439982146691388,8259.44758936088,9313.0129098942,9865.78120818431,0.152135440444258,-183910.762661774
250,0.416669218512334,0.439988831836423,8268.52569450366,9314.67941258153,9841.5559490305,0.152434301876755,-183569.634523042
251,0.422202122785226,0.447347816930858,8029.64828454359,9247.42403561588,9742.42886134037,0.15148062789775,-174199.947898682
252,0.427766246304784,0.441579819410145,8014.67450619292,9187.28670642366,9720.97031543616,0.153487879406924,-175087.879961405
253,0.433350008953809,0.435894092271029,7952.73520877034,9196.39192432799,9766.32725936081,0.153791430888661,-175911.191127103
254,0.433325538533622,0.435873461698629,7979.8233348643,9178.17508229485,9726.83449210902,0.15462510480274,-177108.944186464
255,0.427782995530633,0.42855917441743,7997.83463209474,9158.30431818577,9721.18918229606,0.15341749518506,-176828.891311016
256,0.427763200177737,0.42858918878891,7998.73230343253,9165.11340615559,9709.20579987589,0.15346166819539,-176825.114538319
257,0.427789355210597,0.415588651774711,8026.7429570044,9085.02835092925,9693.08558002872,0.154591006038165,-179233.96085109
258,0.416668840684441,0.400000259925967,8186.63925350851,9099.88779780341,9743.81522322048,0.153275443657366,-180148.814293575
259,0.416698421321802,0.386643825753273,8178.79674177048,9084.39809251103,9779.48106318167,0.153021558537725,-180890.273418723
260,0.411086661134809,0.378387510258493,8224.36229353035,9071.62374486912,9781.50707726294,0.152060675104291,-180603.366812877
261,0.4055739564794,0.38349333181756,8242.41697322976,9095.64492098181,9766.26192254245,0.150548853301075,-181124.754897293
262,0.394435312284412,0.394380828545183,8428.15035247076,9170.8166383028,9779.80395034322,0.149241885337529,-183215.707553668
263,0.388887554701243,0.399984793950347,8354.58220609893,9181.31220555946,9742.0353352054,0.146533607138125,-181639.313785141
264,0.366665596939061,0.60605955019913,8576.82986032118,9885.47585284708,9112.84977868457,0.142022605738009,-181599.466463091
265,0.361103532308756,0.600005086496912,8639.39061097682,9870.31913465754,9109.13126994048,0.14116888510489,-181512.761676241
266,0.36112716428547,0.599987048707211,8656.62422852605,9856.82853886926,9089.39486259954,0.141631496236149,-181803.563971259
267,0.366687312301332,0.606074330664579,8542.9650136698,9823.33768726622,9064.83921039745,0.142256439831916,-180329.151630517
268,0.366663532698017,0.606056110439639,8555.29087961153,9797.94249247346,9060.93603420704,0.142614242733863,-180379.553726727
269,0.394420158224102,0.408468682042276,8331.08142444527,9046.40091554824,9593.2140195024,0.149868292782111,-183179.086129742
270,0.394450482420357,0.619721793854716,8222.98230164354,9665.34366113298,8869.402958613,0.148935336955755,-180118.715233315
271,0.388891350784081,0.599965259686549,8357.9461002341,9660.43519859591,8952.75473353716,0.148664648712671,-181767.063991778
