i,eta,kappa,phi_plus,phi_minus,omega_plus,omega_minus,epsilon_b,epsilon_s,mu,alpha,delta,pin,alpha_prior,delta_prior,pin_prior,log_likelihood,n_iter,pls_next
90,0.3278855138271889,0.3500149985001501,0.12503905517715427,0.1667083229192702,0.21432652478217398,0.20005998800239955,10312.974129775053,10502.814321715774,9148.865312702841,0.32572386831743677,0.41643066497312115,0.1252323843151682,0.0019940179461615157,0.5,0.00087563473548561,-80417.17575921655,7,-13.298868882337262
91,0.31668416579171044,0.3684349015893065,0.11768511439157796,0.1667083229192702,0.20003999466737768,0.20005998800239955,10362.774369781573,10548.656863439313,9100.628018498359,0.3148645365449399,0.426212290495229,0.12051467914047133,0.9990029910269193,0.0009980039920159682,0.30302166117724466,-79007.93078590604,7,-665.5861397263219
92,0.31149287739947207,0.368434901588539,0.1250390551770404,0.1667083229194727,0.2143265247819508,0.20005998800269123,10354.607637541058,10567.515971828027,9125.097118341222,0.31464233953869836,0.4285867314141762,0.12067035960231311,0.0019940179461615157,0.5,0.0008689269359301589,-79455.06529828074,7,-133.75265290836927
93,0.31149287739947207,0.3684349015892833,0.12503905517715086,0.16670832291927626,0.21432652478216727,0.2000599880024083,10416.70261854364,10624.794381178475,9064.967047448556,0.3146423395386984,0.42858673141468134,0.11937121999308625,0.0019940179461615157,0.5,0.0008583130923747491,-75777.75465263485,7,-2963.3780651064985
94,0.2951002409717557,0.33335184979446714,0.12503905517715427,0.1667083229192702,0.21432652478217398,0.20005998800239955,10341.495237168581,10528.723197839896,9148.69237449533,0.3029525871620234,0.4054261277673109,0.117233692667687,0.9990029910269193,0.999001996007984,0.30455298767949185,-78421.35892653944,7,-298.10925005513644
95,0.2903407899617759,0.33335184977999416,0.12503905517511849,0.18185949286988845,0.2143265247781858,0.11119751166729303,10302.904886680804,10520.63835628465,9316.039495323124,0.29195929993509995,0.41986583984800585,0.11552702110689467,0.9990029910269193,0.0009980039920159682,0.308883515917668,-78288.2601208144,7,-847.0408765414436
96,0.2857324254400583,0.3333518497944672,0.13337332533493304,0.18185949286558212,0.23081064451622835,0.11119751166407464,10357.750713862735,10553.14235062342,9428.195133796637,0.292172701636913,0.423094670460663,0.1163996079667864,0.0019940179461615157,0.5,0.0008982449120249754,-78618.9899726242,8,-1053.8481595070684
97,0.28573242544005817,0.33335162545868074,0.13337328943364177,0.18185955961451675,0.23081057282519282,0.1111975615497173,10355.426812940119,10588.57938777301,9415.325473596862,0.29217270163691306,0.42309451516985186,0.11609672271657275,0.0019940179461615157,0.5,0.0008956029443527836,-77908.79548324858,7,-692.6222087610427
98,0.2727451782494733,0.44445061659815577,9.088430428065074e-05,0.16670832291927018,0.18187602254135612,0.10007998400319935,10762.648847435728,10467.424283221284,9877.05751783218,0.258468244784235,0.5217334608363037,0.10734171426838862,0.0019940179461615157,0.5,0.0009268350504802941,-77573.7880188396,6,-5601.458737806025
99,0.2878960047270578,0.47368698031786133,9.088430428065074e-05,0.1667083229192702,0.18187602254135612,0.10007998400319937,10920.282858095134,10492.542443510782,9899.01046874801,0.2693388362509933,0.54357463752938,0.11072662865195868,0.0019940179461615157,0.5,0.0009209726109382703,-82980.61901053942,6,-507.94988791837255
