i,eta,kappa,phi_plus,phi_minus,omega_plus,omega_minus,epsilon_b,epsilon_s,mu,alpha,delta,pin,alpha_prior,delta_prior,pin_prior,log_likelihood,n_iter,pls_next
150,0.3871057922862703,0.3055663574245876,0.1944560175540927,0.2500124981252812,0.17243638369767603,0.26669777363018266,9807.575006726773,10538.383971227388,8303.084251857008,0.3830796868777271,0.3705693997365598,0.1351971444935076,0.0019940179461615157,0.5,0.0008130871171308264,-135257.23416137247,12,-99.57708727920004
151,0.32324273002002435,0.49999999999872763,0.041703120443093954,0.23078106372319948,0.1739413963995123,0.30001999799983314,10435.660735569074,10236.137677313007,8654.443704494814,0.32956342280964634,0.5294083049043957,0.12124594993478471,0.9990029910269193,0.0009980039920159682,0.2949017364241816,-135283.00462528228,7,-3874.601434496148
152,0.37635345096394746,0.314296325924233,0.20001142759192073,0.23810884159405804,0.1785943861152775,0.25003124609423827,9806.29201690877,10505.118573784262,8305.055602144,0.3758564918897519,0.37501339142234763,0.1332104197695714,0.0019940179461615157,0.5,0.0008146622158087572,-137672.57238991105,10,-283.82900920776984
153,0.37234985441375823,0.34286609792093503,0.20589358277889452,0.23810884159405798,0.18520848625814343,0.25003124609423827,9901.827145585825,10538.122064118257,8264.997055556614,0.3762880480076868,0.39460952424835194,0.13206045548466971,0.0019940179461615157,0.5,0.0008056416806533466,-134459.07716602247,10,-2563.9440262956796
154,0.38044411595274086,0.31429632592423273,0.20001142759192073,0.22728718811071222,0.1785943861152775,0.23532525585225272,9806.924237161917,10491.113105823195,8261.175739590797,0.37562018571661626,0.3731313886553087,0.13260334509857216,0.9990029910269193,0.999001996007984,0.28905978888852596,-136577.3454149623,10,-152.08395904743386
155,0.37635345096394746,0.3142963259242331,0.20001142759192073,0.238108841594058,0.1785943861152775,0.18753905761779777,9785.081358961446,10487.699321359178,8326.937340905477,0.36935630807868197,0.3811348886268963,0.13172673410419092,0.9990029910269193,0.0009980039920159682,0.29094869986760813,-136450.45874866823,10,-1143.408331887927
156,0.35790633224331614,0.32353856351959986,0.2121314007066714,0.23810884159405796,0.19233040433377574,0.18753905761779777,9820.515657833032,10449.706983816708,8451.788631619187,0.36243535009713135,0.3889003036649361,0.13128050170096325,0.0019940179461615157,0.5,0.0008307268376762297,-137377.34905298613,10,-4507.949828196511
157,0.32674277001673224,0.48484940306648094,0.04549379630050447,0.23078106372341653,0.19050566612703554,0.25002499750025003,10425.734993609462,10187.343201166152,8937.422242460165,0.3282995280462101,0.5320056462442715,0.1246070786952627,0.0019940179461615157,0.5,0.0008638198387326228,-141011.2153489716,7,-827.6382891380075
158,0.33001009969700923,0.4848494030664808,0.04351606312220145,0.23078106372341653,0.1818471048086538,0.25002499750025003,10451.38251070862,10168.496520558854,8934.62369046517,0.32887946365655796,0.5306084969187447,0.1247295044912043,0.0019940179461615157,0.5,0.000863265017079896,-140684.59364976763,7,-393.0896070863129
159,0.33001009969700923,0.4848494030664807,0.043516063122201444,0.23078106372341653,0.18184710480865376,0.25002499750025003,10464.929127974336,10155.309019008415,8934.830475312645,0.32887946365655774,0.5306084969187446,0.12473012984133816,0.0019940179461615157,0.5,0.0008632699576963226,-141027.07406978545,7,-2925.0990276019475
