i,eta,kappa,phi_plus,phi_minus,omega_plus,omega_minus,epsilon_b,epsilon_s,mu,alpha,delta,pin,alpha_prior,delta_prior,pin_prior,log_likelihood,n_iter,pls_next
150,0.06560333098372217,0.2501249375312342,0.9317773788150808,0.9772288253073653,0.33344437041972036,0.0009980039920159636,10004.245355098912,10006.049009742628,4986.382315224571,0.683845980313148,0.6664077854667045,0.1455972098747557,0.0019940179461615157,0.5,0.0004966442541942384,-1855.0846012957415,9,-11.45243000245211
151,0.06669666516674166,0.2501249375312345,0.9317773788150808,0.9777348176788214,0.33344437041972036,0.0009980039920159686,10004.660549058244,10005.971607905645,4985.625143398668,0.6906292547710183,0.6713845348788241,0.14680824127165867,0.0019940179461615157,0.5,0.0004965604990071877,-1855.4146493035978,9,-11.802094167420305
152,0.0678270596410353,0.25012493753123416,0.9317773788150808,0.9782188118166206,0.33344437041972036,0.0009980039920159673,10004.910341863213,10005.567756942875,4986.651301792854,0.6973430551557478,0.6762149741600797,0.14805107783937277,0.0019940179461615157,0.5,0.0004966664738684317,-1854.8063909282441,9,-12.055782787433365
153,0.06899643121907484,0.2501249375312344,0.9317773788150808,0.9786822117737166,0.33344437041972036,0.0009980039920159706,10004.837799436578,10005.02018988997,4987.664885307537,0.7039884433561667,0.6809054618429345,0.14928111296717503,0.0019940179461615157,0.5,0.0004967827630964648,-1854.4946502593418,9,-11.423943928770695
154,0.07020683121940952,0.2501249375312345,0.9317773788150808,0.9791263046059622,0.33344437041972036,0.0009980039920159708,10004.81354168749,10005.064325344976,4986.957582284321,0.7105664597299682,0.6854619932715358,0.15044784938890268,0.0019940179461615157,0.5,0.0004967118559137268,-1854.6809040446533,9,-11.571073347014254
155,0.05360427119975719,0.33344437041972014,0.9317773788150808,0.9795522723098585,0.33344437041972036,0.0009980039920159656,10004.35694032015,10004.577532597916,4988.3448932910305,0.6645919200964336,0.7354625428551733,0.1421365395482673,0.9990029910269193,0.0009980039920159682,0.19939622539506352,-1851.643768584404,9,-11.381554557061477
156,0.05360427119975719,0.33344437041972014,0.9301909169127736,0.9799612023278604,0.3334443704197205,0.0009980039920159736,10003.567783528883,10004.422166725484,4987.372971084496,0.6665854538715081,0.7437794909762556,0.14248409914849858,0.9990029910269193,0.0009980039920159682,0.19937265575389107,-1850.975341343019,9,-11.563537108005173
157,0.05360427119975719,0.33344437041972014,0.9285289146013381,0.9803540968178341,0.33344437041972075,0.0009980039920159623,10004.164609379492,10003.160586011829,4990.273717721165,0.6685554301012024,0.7519494337913978,0.14292031315249232,0.9990029910269193,0.0009980039920159682,0.19947079013107769,-1849.6524344373154,9,-13.643381408230551
158,0.05360427119975719,0.33344437041972014,0.9267858449381752,0.9807318808530276,0.3334443704197197,0.0009980039920159645,10004.606646554657,10000.828495834548,4989.00184955051,0.6705022639013201,0.7599762347211548,0.14325717628491838,0.9990029910269193,0.0009980039920159682,0.1994451736488035,-1850.317298216574,9,-11.810400054450177
159,0.05360427119975719,0.33344437041972014,0.9249556283278754,0.9810954096937909,0.33344437041972,0.00099800399201597,10005.330662536111,9999.979842678977,4988.433956374973,0.6724263606914016,0.76786362298322,0.14359600154376687,0.9990029910269193,0.0009980039920159682,0.1994279932092064,-1850.544382340923,9,-11.351992695797199
160,0.05360427119975719,0.33344437041972014,0.923031561674743,0.9814454752513749,0.3334443704197203,0.0009980039920159688,10005.776417387742,9999.223189905571,4989.258903548324,0.6743281164762163,0.7756151993695171,0.14396595406784868,0.9990029910269193,0.0009980039920159682,0.19945687650587848,-1850.159850641235,9,-13.552644162666823
161,0.05360427119975719,0.33344437041972014,0.921006236349762,0.9817828118466265,0.3334443704197205,0.0009980039920159658,10007.690765912883,10000.52058106145,4990.377310277946,0.6762079181174494,0.7832344417273358,0.14431722178581072,0.9990029910269193,0.0009980039920159682,0.1994670325643401,-1850.6450750296804,9,-13.39032675540637
162,0.05360427119975719,0.33344437041972014,0.9188714428559847,0.9821081013517133,0.33344437041972025,0.0009980039920159706,10008.806973408378,10000.397456946333,4986.823024436502,0.6780661435960771,0.7907247101621864,0.14456216665834418,0.9990029910269193,0.0009980039920159682,0.19934536609177328,-1851.82842341647,9,-11.299693345586562
163,0.05360427119975719,0.33344437041972014,0.9166180596061438,0.9824219777906426,0.33344437041971986,0.0009980039920159654,10008.344915380012,10000.420072898321,4986.224745405287,0.679903162265732,0.7980892519786046,0.14488492213845505,0.9990029910269193,0.0009980039920159682,0.1993297223836185,-1851.528380861931,9,-11.484313533023693
164,0.05360427119975719,0.33344437041972014,0.9142359226352027,0.9827250314638898,0.3334443704197202,0.0009980039920159678,10007.974984397031,10000.070358218847,4986.517207611449,0.6817193350974741,0.8053312063743249,0.14522748599765087,0.9990029910269193,0.0009980039920159682,0.19934482383531096,-1851.6413944412325,10,-11.866499532060377
165,0.05360427119975719,0.33344437041972025,0.9117136723230304,0.9830178126535939,0.33344437041972014,0.0009980039920159697,10007.820582245351,9998.31435945068,4985.8735814167785,0.6835150149162166,0.8124536089018272,0.14555016391348016,0.9990029910269193,0.0009980039920159682,0.1993394618420046,-1850.7307948994505,10,-12.575910663131037
166,0.05360427119975719,0.33344437041972025,0.9090385722510076,0.983300834958252,0.33344437041972075,0.0009980039920159662,10006.487853473916,9998.712107672738,4985.53572235907,0.6852905466292611,0.8194593957108782,0.14587047901167519,0.9990029910269193,0.0009980039920159682,0.19933610544311467,-1851.7915010547154,10,-11.779264611367527
167,0.05360427119975719,0.33344437041972025,0.9061962940974284,0.983574578299428,0.3334443704197202,0.0009980039920159712,10006.089842527224,9999.476420582083,4985.632590386425,0.6870462674471661,0.8263514075843058,0.14618970608799278,0.9990029910269193,0.0009980039920159682,0.19933628410948295,-1851.3476166962082,10,-15.690335404274737
168,0.05360427119975719,0.33344437041972025,0.9031706609037835,0.9677112397787204,0.33344437041972014,0.0004995004995004996,10004.689890783373,9998.577218034345,4984.889820089244,0.5636736043733268,0.7142452467697569,0.12316820620531507,0.9990029910269193,0.0009980039920159682,0.19933084799667009,-1852.7451364344504,9,-13.174191335034028
169,0.05266389488272549,0.33344437041972025,0.8999433389994335,0.9677112397787204,0.3334443704197203,0.0004995004995004996,10005.215141279741,9995.730644977795,4989.6853984924555,0.557032309668097,0.7208896894141706,0.12200929951461509,0.9990029910269193,0.0009980039920159682,0.19950288889196802,-1851.8069540835718,9,-11.453952569696884
