i,eta,kappa,phi_plus,phi_minus,omega_plus,omega_minus,epsilon_b,epsilon_s,mu,alpha,delta,pin,alpha_prior,delta_prior,pin_prior,log_likelihood,n_iter,pls_next
60,0.3333589723867395,0.46154437778803253,0.11118516050205486,0.18185949286558212,0.3750312421894526,0.11119751166407464,9621.640784892274,10721.577615448497,7268.688123768016,0.3390330288600045,0.5499850044986504,0.10804869552669269,0.0019940179461615157,0.5,0.00071196087035144,-39982.60658074465,8,-43.31089928598116
61,0.30771991898059137,0.4166805532411264,0.11118516050205486,0.18185949286558212,0.3750312421894526,0.11119751166407464,9660.879260714142,10758.253931622632,7230.8580854150905,0.32289953823768913,0.5229859872065891,0.10261243790248907,0.9990029910269193,0.999001996007984,0.26132134032838295,-39636.92630668892,13,-440.9567538918796
62,0.3250256230782691,0.3846331333640979,0.11118516050205486,0.2000399880035989,0.3750312421894526,0.1250937265683579,9600.276347692272,10740.23884585992,7119.662183564486,0.3407695930646326,0.5075299579763323,0.10656645720665889,0.0019940179461615157,0.5,0.000697466719993394,-39789.042340782085,7,-660.2896572069029
63,0.30771991898059137,0.3333611064822529,0.1000699790062981,0.2000399880035989,0.33337036214174626,0.1250937265683579,9670.245109154943,10739.377496166326,7085.373352845646,0.32238796360116184,0.4687600067738582,0.10065449052213246,0.9990029910269193,0.999001996007984,0.257506065911662,-39948.45675606957,8,-377.3383909244774
64,0.3250256230782691,0.3077218889401631,0.1000699790062981,0.11118516050205486,0.3333703621417463,0.1250937265683579,9618.438942740531,10726.234693405266,6998.585547475886,0.32473950103882715,0.4273005574832579,0.10048538300786716,0.9990029910269193,0.999001996007984,0.2557629459204007,-40134.61819615448,7,-3620.7971666915114
65,0.3095493179058637,0.30772188894016317,0.2000399880035989,0.14293874053976868,0.25006248437890527,0.00016661112962345885,9695.546563513974,10878.919926391374,7865.431718855063,0.30631907838080596,0.39329421827628736,0.10482739907918477,0.0019940179461615157,0.5,0.0007617143037684569,-43396.08732001376,6,-708.199576654326
66,0.3170987488720337,0.3077218889401631,0.1818594928655821,0.14293874053976868,0.22228393690291043,0.00016661112962345885,9729.535033451459,10848.561895689141,7856.718796762788,0.30513989391448765,0.3889259135843609,0.10434588295310863,0.0019940179461615157,0.5,0.0007607370250488,-43973.31837630151,6,-684.4770822612846
67,0.3170987488720337,0.3077218889401631,0.1818594928655821,0.14293874053976868,0.22228393690291043,0.00016661112962345885,9790.723039175911,10763.320205177488,7853.453013066352,0.3051398939144877,0.3889259135843608,0.10441635500428036,0.0019940179461615157,0.5,0.0007613102686757509,-44361.72117347891,6,-2081.9308754659214
68,0.27275413040020013,0.3333611064822531,0.1250780957141072,0.14293874053976868,0.28577549271636676,0.00016661112962345885,10155.058988165607,10799.940051362086,8730.944820627135,0.2725029175563971,0.44510647789158214,0.10196223677429081,0.0019940179461615157,0.5,0.0008301221337118628,-46163.11758735432,6,-32.28958596108412
69,0.2790968071994976,0.333361106482253,0.11118516050205487,0.14293874053976868,0.25006248437890527,0.00016661112962345885,10198.580532408703,10781.453828442214,8714.24965397572,0.27124675896897077,0.4375234287142322,0.10125675379739241,0.0019940179461615157,0.5,0.0008275482353481526,-45817.319900934475,6,-382.3978416532017
70,0.2790968071994976,0.333361106482253,0.11118516050205487,0.14293874053976868,0.25006248437890527,0.00016661112962345885,10127.28371084427,10711.115820026023,8785.130918048328,0.27124675896897077,0.4375234287142322,0.1026184756089601,0.0019940179461615157,0.5,0.0008399395005615833,-45862.50460493537,6,-168.14854109196756
71,0.2558426156314674,0.3636611525177243,0.11118516050205487,0.14293874053976868,0.25006248437890527,0.00016661112962345885,10142.630011647045,10725.255735060471,8770.307478556131,0.2533174687373258,0.46001670764850255,0.09621977632392122,0.9990029910269193,0.0009980039920159682,0.29570456605333567,-45987.06618572554,6,-945.2891693074205
72,0.3250256230782691,0.3846331333640979,0.18185949286558212,0.1250780957141072,0.11119751166407464,0.1429591545272779,9818.708604568581,10460.040388551863,7949.475048867264,0.30634667986570846,0.3872514175380686,0.10721539756489472,0.9990029910269193,0.999001996007984,0.2814126645330642,-43351.869863426575,7,-1214.3893868832554
73,0.3170987488720337,0.3846331333640979,0.18185949286558212,0.14293874053976863,0.11119751166407464,0.16677774075308224,9734.49623998606,10410.279568225316,8190.921755726817,0.30513989391448754,0.3889259135843607,0.11037626433889738,0.0019940179461615157,0.5,0.0008101164106340697,-44226.685628174964,6,-1104.31012826691
74,0.24447259071617455,0.3636611525177242,0.1250780957141072,0.16674995835415624,0.1429591545272779,0.00019992003198720514,10165.874907836802,10526.993333051929,9178.577973834164,0.23735362402345417,0.4286020277024135,0.09525281453765361,0.9990029910269193,0.999001996007984,0.3070570035411302,-43184.90232106452,6,-6367.326793005333
75,0.24447259071617455,0.3636611525177242,0.1250780957141072,0.33332906787338373,0.1429591545272779,0.0002562716127186677,10336.33409999758,10553.861519359552,9350.335845728869,0.25626351234154354,0.4838675692805832,0.10289935373723941,0.0019940179461615157,0.5,0.000891715521321333,-49230.65691180878,6,-21.187345084115897
76,0.2500284071540577,0.363661152517724,0.1250780949296677,0.28573468001569086,0.14295915350252095,0.00019993006629278717,10382.055632667712,10594.095845814003,9307.312284138601,0.25430019149621247,0.4666799913240305,0.10139446578576089,0.0019940179461615157,0.5,0.0008839820768347222,-48812.70242096567,6,-2970.698159743159
77,0.2273026839079153,0.40001999600079996,0.12507809423411537,0.285734675476517,0.14295915259388225,0.00019993896358155107,10336.731629658949,10548.924288948296,9352.561326320074,0.2369314420612076,0.49790810123295626,0.09592056614037082,0.9990029910269193,0.0009980039920159682,0.30908299700751535,-51009.34848905715,6,-829.7066595906775
78,0.222251849876675,0.4000199960007998,0.0001249531425715357,0.16674995835415624,0.12509372656835793,0.2001199520191923,10098.777379447338,10667.122879713013,9625.827112813373,0.22179470172637014,0.4560206307017362,0.09322609136116301,0.9990029910269193,0.0009980039920159682,0.31650940768376834,-51414.27212148924,6,-722.9396193617927
79,0.23915831576201563,0.36366115251772413,0.0001665833749791771,0.2857346851349421,0.00016661112962345885,0.00019992003198720504,10296.619668693778,10377.476466105627,9661.056955186936,0.21508856191305456,0.4444805766360182,0.09133155913834853,0.9990029910269193,0.999001996007984,0.31826080802194806,-50788.724172875896,6,-1061.10135555749
80,0.30771991898059137,0.5833194467588735,0.0001998800719568259,0.46664000533226696,0.00019992003198720512,0.00012496875781054743,10537.41260018336,9323.590819356816,7767.418060693708,0.31734131380987246,0.7240701755707382,0.11040628927823425,0.9990029910269193,0.999001996007984,0.2809371324384631,-47704.3215073267,13,-623.0688737293489
