"i","alpha","delta","mu","epsilon_b","epsilon_s","pin","log_likelihood"
180,0.355564570909703,0.640612556204599,7903.27300641946,10233.549885255,9353.6612011367,0.125466886132434,-150589.715980478
181,0.361116949388019,0.646128407646349,7846.22752469991,10244.6144944384,9356.57048563291,0.126296297635965,-150697.706237718
182,0.361098705311408,0.646147328100312,7830.41045135351,10240.3283671177,9354.91351543639,0.126101644931652,-150582.151413001
183,0.366664397047631,0.65153174632005,7799.92543091733,10256.7029445706,9362.64147726043,0.127226160708247,-150298.899930578
184,0.36666913127468,0.636395640632568,7795.76894391683,10252.3712329725,9382.8269640947,0.127078788460567,-150744.662543096
185,0.361105053356615,0.646164114733959,7847.1996636791,10239.4818881198,9354.22173788485,0.126348467175785,-151067.247419946
186,0.366664965556866,0.651547139093548,7819.82294949571,10246.41190917,9352.54466839807,0.127625215679471,-151132.113700874
187,0.37221710631362,0.641790972382843,7792.53902779709,10253.5590496661,9345.04529353512,0.128916875027292,-150634.064946108
188,0.372216746626384,0.64180356203239,7778.86191697944,10278.7446024854,9353.08443326661,0.128529778614188,-150230.535432488
189,0.372230608166494,0.641775584872859,7777.17930202075,10295.0876338375,9347.59529507458,0.128447831049539,-149712.909919679
190,0.36667798680121,0.66666061578295,8032.99149650155,10378.0402455582,9321.18520497211,0.130075253298209,-153254.305589482
191,0.372214008596086,0.671611113265862,7973.75902936281,10394.5641179713,9305.2880369069,0.130932212611944,-153976.996205024
192,0.377762360616405,0.647077065116622,7828.71436464295,10266.821864042,9340.78621521363,0.131061085593024,-151088.510466333
193,0.37776517282152,0.647043364161807,7828.33285061225,10304.1238849699,9343.99858678727,0.130821498369486,-152564.262814045
194,0.377772235458764,0.647069999206688,7809.2627550587,10311.9011517993,9368.45441548687,0.130360596897875,-151086.334315974
195,0.377757942893258,0.647086955516194,7785.82724359014,10307.1689126464,9365.98956744534,0.13005734995446,-150741.958930116
196,0.37777579199257,0.647063105369029,7794.26166507712,10299.4860950196,9357.20265081072,0.130280118127176,-151287.246543702
197,0.377751978216309,0.647056815859537,7806.74728893132,10287.9002538343,9344.29490121062,0.130595938477187,-152541.160131998
198,0.372213827133572,0.656701702562759,7838.16231981511,10298.5371829665,9318.05766143071,0.129469410195237,-152603.769118603
199,0.366686216381986,0.651527024512145,7879.75855164685,10252.7165246388,9332.38989272612,0.128563401731105,-152162.361137163
200,0.361110826311939,0.646121955266747,7764.9037277944,10205.3468636578,9309.75917580756,0.125631911603405,-148034.324126195
201,0.361101411444299,0.646151373266273,7782.25771961257,10172.2751583513,9300.02810620821,0.126116271594268,-147878.07467347
202,0.361110556408983,0.646177235955291,7794.4366128549,10175.026895732,9301.27343095887,0.126268861529034,-147642.173002347
203,0.366683646392508,0.651540841756108,7793.2668803289,10188.2445773761,9301.64549573723,0.127873662119983,-147712.642117675
204,0.366661106715674,0.651550880085377,7803.98182512951,10205.0589143053,9277.90655110967,0.128059778192834,-147516.091710947
205,0.37776716641891,0.661799213865654,7703.33690166878,10255.4630126343,9242.31864382732,0.129868230551574,-147629.712009113
206,0.372231822682987,0.656704066701489,7728.26777982654,10282.8450579552,9286.72919871856,0.128159633353098,-146836.239790361
207,0.377767609332283,0.661772745445812,7719.64490763781,10253.2797999945,9219.65234611107,0.130251929391249,-146754.944196731
208,0.372236572470641,0.656718134250801,7744.84839862689,10191.2373778909,9202.57007717992,0.129413818465386,-145240.450721446
209,0.377790555142785,0.647075616694624,7740.0114525234,10183.1457144396,9204.74172487645,0.131055236964521,-145227.186000325
210,0.377764197985378,0.647060800489775,7755.15051454995,10170.526454242,9188.39884281495,0.131440540871634,-145133.448530175
211,0.388889860966328,0.628563807475836,7647.50833275198,10122.5068386447,9215.91848063215,0.13329045517852,-145246.256290819
212,0.377784571966814,0.632336858017413,7753.76044569267,10164.9468580201,9204.50110167805,0.131364213986755,-144892.229205133
213,0.372225877913331,0.611978206378374,7804.31606493717,10159.4064216268,9254.65464328215,0.130156573497513,-145349.197435033
214,0.383337921955656,0.623162949260906,7701.3450558748,10182.8224426249,9211.53993680491,0.132110489004637,-146093.402026806
215,0.383326428326091,0.623218041021728,7775.43305138056,10220.0900145879,9269.02232054485,0.132646931850694,-145778.064216368
216,0.388878094848477,0.628573233677689,7752.62366796227,10215.3392654512,9210.89403589333,0.134344174479334,-146477.046646152
217,0.394439912470928,0.633846318847666,7697.97495961102,10236.3927888977,9225.39062355899,0.134961568065985,-145717.581301998
218,0.394431738355788,0.633793335501944,7726.0468583412,10212.2047258406,9195.34382854103,0.135711660366622,-146960.943938009
219,0.39444386044161,0.633803775183083,7732.72723244723,10193.2056472232,9194.93602148677,0.135934142516508,-147406.651049051
220,0.400020991678879,0.638874948957625,7680.98835098087,10190.9839365424,9185.14782302577,0.13687020511556,-148067.891923852
221,0.400001101573091,0.638870628839807,7677.22358661644,10177.8717835115,9197.34189741322,0.136812021170693,-147854.970542569
222,0.41666019216819,0.640003852787876,7518.91532042248,10186.3933939019,9183.38918359933,0.139220826706093,-148285.816105668
223,0.411110952238753,0.635120973905012,7551.74420058315,10165.8091655146,9154.34090490025,0.138445426686528,-149531.313256245
224,0.411113014052863,0.648619794521443,7518.47586311487,10175.1605107231,9095.51439464751,0.13822538460724,-149159.97329231
225,0.411120675329171,0.648665686215871,7523.45495290015,10154.5179423164,9098.00249226339,0.138418850545956,-149484.572448518
226,0.400007546282934,0.638863167545799,7601.36475007641,10153.9777782013,9137.65223373498,0.136153121130857,-149092.047544714
227,0.394449349516669,0.633809586619895,7653.0920312445,10125.0636345902,9128.82897520408,0.135536507909253,-150473.020158347
228,0.38333258309977,0.623180042115365,7751.82072432228,10084.2314408372,9155.00460952699,0.133787644351103,-149755.590002408
229,0.388887086731775,0.614296944875388,7750.31499090859,10073.7951405952,9153.4726156431,0.135513757623369,-149587.41031515
230,0.377775526509177,0.632381438122232,7836.6858831394,10128.8940611429,9130.42361537311,0.133237234199066,-149839.917511983
231,0.377792939611817,0.632353837459448,7834.97972012294,10130.6903384125,9132.0925541452,0.133196640217206,-149672.216646452
232,0.388902775939989,0.642857969083656,7720.97021604118,10167.4678871433,9106.09556367084,0.13479396339262,-150252.226873688
233,0.388888124554282,0.628557742730484,7663.74829401606,10099.8262040146,9124.89312324444,0.134218988703814,-148293.036373511
234,0.394452989671891,0.633799697164201,7620.87390878092,10122.3363872058,9121.76509187533,0.135103480989295,-147673.017817626
235,0.40000500263358,0.625006079704261,7577.36229233678,10096.4831838207,9134.67140547092,0.136149677251238,-147561.594301382
236,0.411110018665045,0.635157680391851,7515.30093155139,10083.3064054181,9104.79920584798,0.138686335552302,-147366.959923945
237,0.416676585977154,0.613326920931637,7328.13571687958,9975.28065693749,9112.73554175361,0.137906894281902,-144403.420353733
238,0.416661704609197,0.613345414675984,7326.93474240977,9975.95441569197,9114.24274707316,0.137869583478341,-144370.875444975
239,0.411118369052256,0.621610825487085,7325.83946638937,9965.48303470415,9119.00670087736,0.136302924957544,-144725.346129747
240,0.422214907759369,0.631593559902507,7244.81472694269,10002.052232205,9091.25157790148,0.138084369332035,-145509.401958697
241,0.422214095436353,0.631594269868188,7251.23367068724,9996.8535026847,9084.20847925697,0.138265976861704,-145455.181314873
242,0.411116068646431,0.635129152436195,7328.42398835519,9986.57260494269,9120.64194498716,0.136203725231933,-145703.952211572
243,0.416677389690927,0.639992878858875,7301.50940406243,10003.138332186,9128.99094811347,0.13720144516397,-145407.571121011
244,0.405583497088004,0.657523957778426,7397.14302899577,10037.4524483055,9114.20847335888,0.135436236393119,-145054.706432417
245,0.416657897252648,0.639990475351841,7182.00159964776,9976.0647722534,9094.07522313177,0.135634091717785,-141038.213017462
246,0.422196406845831,0.631600806253096,7161.77855999542,9967.738894747,9118.72326234748,0.136755229322033,-140993.141491767
247,0.422202338129796,0.631586653128767,7176.09884261068,9928.8383793235,9117.66989047977,0.137240809421575,-142181.152832409
248,0.416680386498182,0.346671427615609,7097.26013689085,9081.58199736611,9893.83759865526,0.134834649851975,-140499.859144963
249,0.41666560547572,0.346652631700333,7129.51730700174,9048.18082287259,9863.61292283722,0.135753946038646,-142372.543899542
250,0.416666205475666,0.346641481932889,7127.14902348288,9050.48866774292,9866.05816758169,0.135685666558653,-142318.967091348
251,0.416651059766334,0.346682704965778,7152.08274553388,9024.84255531576,9842.4185384924,0.136398487895855,-141995.692447983
252,0.422202777604663,0.631592565982843,7205.28115899153,9874.52500078794,9033.76710908797,0.138589375916081,-141993.19924859
253,0.427758513352454,0.636368084972104,7154.88349143209,9891.26712176983,9046.76069532067,0.139125385111789,-141483.724035848
254,0.427780402657673,0.337638604463831,7051.10060387539,9038.74402492967,9901.57697897638,0.13737630861503,-141233.27347392
255,0.427756887518261,0.350655295168346,6959.07393504249,9023.1759435993,9785.13489127505,0.136643460233909,-133190.931026116
256,0.427775632287811,0.350633392877747,6972.77703752714,9008.6586015951,9772.88065209631,0.13704924599449,-133053.694720292
257,0.433336054206321,0.628191987444256,7014.97492137377,9822.90090026415,9043.7700356097,0.138764285477126,-132793.044224819
258,0.438870121319806,0.632932374767669,6975.54539406366,9836.88766630475,9051.52027716856,0.13947111773388,-132604.245986965
259,0.433314758871646,0.371794828011102,6940.24415255803,9096.37539410845,9830.05713534961,0.137108848937693,-133250.209178213
260,0.433329207043967,0.371822951128079,6954.06159719748,9074.37540878483,9829.5016590109,0.137489628097041,-133677.019108281
261,0.427793108483065,0.350641803274924,7008.08487230826,9051.55341252165,9863.9113911796,0.136811271718536,-133404.374154489
262,0.427777301276558,0.350655547357612,6991.4141779327,9062.19102111551,9891.30715243267,0.136289280583953,-133155.861156167
263,0.422243051502052,0.355275038469508,7033.4815069293,9063.51574980311,9885.98285095087,0.135489438125347,-132794.126001503
264,0.427784187229505,0.350633940260273,6958.85229422594,9084.80403767271,9916.98462203532,0.135444328972275,-132640.986763796
265,0.433323313698997,0.346154690824187,6938.35510017247,9112.27388020669,9988.64302864436,0.1359970772234,-134130.894189531
266,0.43333296929508,0.358963545822333,6932.57370702914,9120.40136956767,9952.87388700848,0.136071927916523,-133562.231253384
267,0.438872180906217,0.354434023526756,6916.37920857133,9115.54129431778,9987.73931763748,0.137108692212239,-134836.67278887
268,0.433320378819553,0.358983703458555,6940.23670196618,9132.29088390964,9999.01782653315,0.135841406651073,-134618.497125497
269,0.433325034093507,0.358976671170126,6947.24410812032,9124.72964890861,9992.98460445653,0.136044705094886,-135377.939975575
270,0.433340785785089,0.358997353738932,6969.27816735774,9101.53485005943,9973.02295777831,0.136688074813173,-136081.291708484
271,0.433339587407198,0.358965766556979,6917.35102666743,9097.20466660759,9988.85137045223,0.135736908209866,-136752.284113999
272,0.433330967156619,0.358973649842681,6926.61751352717,9086.89196927161,9981.42392259723,0.136000927743966,-136856.849724697
273,0.433329979572891,0.346138210311904,6951.66150811685,9071.85245899808,10061.7546279051,0.136023090491638,-137602.08654719
274,0.433337426524681,0.346147521773251,6944.19482663071,9079.98268588782,10068.0167860253,0.135810588395448,-137183.227907266
275,0.444450394689634,0.349995196885045,6893.31322292765,9068.48125983883,10030.8809864465,0.138235899089994,-137084.111670734
276,0.444456937585501,0.349996107090585,6858.90516723774,9112.4367311648,10047.7895606549,0.137265397163904,-135039.253228704
277,0.438890535240454,0.341751379448631,6899.71015705553,9096.07373460325,10091.1704749755,0.136311255900299,-134484.828912213
