"i","alpha","delta","mu","epsilon_b","epsilon_s","pin","log_likelihood"
90,0.288883921533491,0.34618200371179,9771.38958862898,10699.5381261566,9869.69089093867,0.120673485046452,-82855.9305686476
91,0.288891792222662,0.346170836784731,9767.59118132373,10704.1134534974,9871.96924557211,0.120599788517466,-82692.1737510776
92,0.277769544240714,0.320006119678159,9945.51460510781,10588.0810383342,9871.06863289683,0.118964579792643,-80992.363990142
93,0.277795797575395,0.320018012030702,9976.69784120285,10556.9361120645,9839.78251625495,0.119624499605234,-81838.3513254123
94,0.277775306619225,0.319985788400169,9989.27158549107,10543.7613994208,9828.51341866716,0.119875890958496,-81600.4559910083
95,0.277790617661,0.320003031825581,9957.52309521945,10577.6967131919,9855.51645609506,0.119232224543653,-81710.661726173
96,0.277786829057208,0.320013317664139,9949.14710123164,10572.0043897645,9894.63989834223,0.118970988592929,-81269.7314149244
97,0.277766214852463,0.320012170362564,9900.4858209256,10613.0547838077,9960.03021862709,0.117909704380114,-79601.1646209164
98,0.266675530711039,0.333338856362766,10021.3197473645,10552.160780802,9876.15834409378,0.115686270717148,-81300.4097797824
99,0.266665494377109,0.333341026755063,10114.8032307807,10436.2587181659,9829.37627022883,0.117462016343803,-82792.1831778055
100,0.266669197012826,0.333342865914652,10117.9040624227,10419.547190419,9854.71156190934,0.117451127403343,-82336.4214028446
101,0.266658138965013,0.375014341960036,10190.9334214222,10543.4842430333,9838.36360050038,0.117643835966485,-84358.0578819225
102,0.266667095136881,0.374976500566335,10194.7418770905,10524.6141475086,9861.07581857964,0.117666543612401,-84077.5229195608
103,0.266665700750799,0.375030524586054,10198.4716661916,10507.4511400923,9881.11198058545,0.117689347604781,-83818.4445945695
104,0.288894662552768,0.153854856094255,10214.7882442695,9758.85664406594,10421.0205748586,0.127578303894467,-83597.0423431862
105,0.288880700230588,0.153840618700678,10250.6656361191,9720.87339601514,10397.6401413487,0.128303887495516,-83739.0727149649
106,0.299997676815407,0.148145119686896,10134.9100546338,9718.54924824261,10453.9653048357,0.130980665284852,-83116.8263720963
107,0.277797773937609,0.360008820489927,9824.75198499945,10402.1880862925,9835.79922146878,0.118834012912023,-81852.6346105915
108,0.288894963006154,0.153861698328089,10134.4540618068,9733.15612800281,10384.7331830439,0.127043006403403,-81353.3789514396
109,0.299977713667507,0.148156441900697,10405.7125778259,9769.502786269,10535.4590130676,0.133246083463623,-84306.1820386592
110,0.300014330925273,0.148138883174484,10470.0227937756,9696.96571677213,10524.2728172221,0.134453544987463,-84639.4978630291
111,0.300006206469795,0.14814706479564,10485.9919279035,9674.02637404065,10553.4717726556,0.13459179813575,-84099.7269275691
112,0.300002245880767,0.148135180607209,10482.0969295824,9671.07853014551,10601.9328179407,0.13428549596768,-84171.6427911278
113,0.300014115589456,0.148135138155981,10447.7152406817,9700.21979908146,10670.5760714787,0.133351527506821,-85038.0255243806
114,0.300008181354815,0.185170629371533,10315.0393487574,9751.06907963992,10627.5630284836,0.131835133863117,-85229.6489837598
115,0.311113920486915,0.214294189374014,10178.0714314615,9786.46815731272,10655.0909314251,0.134129382190598,-84970.8608218003
