"i","alpha","delta","mu","epsilon_b","epsilon_s","pin","log_likelihood"
60,0.350004531036735,0.428560128472765,7988.50682210007,10589.6891002933,9228.08493185106,0.123641984766966,-42292.2769569904
61,0.366675336106782,0.454566563569448,7731.07258219448,10731.1800328657,9248.26024874908,0.124255482239171,-42315.8903390104
62,0.349989323639645,0.42857288594391,7851.98500302523,10530.4552738828,9190.01894456035,0.122309032965409,-41775.4404829033
63,0.349998337597951,0.42856006334615,7869.40345413057,10513.6948472927,9171.84095400238,0.12274068473361,-41852.3476127787
64,0.350000822298775,0.428609259825544,8007.80520954845,10372.5646089068,9036.64059984903,0.126181592051995,-43915.5414012894
65,0.366674558950903,0.409092271352689,8089.00193282908,10415.6377825426,9121.85768363724,0.131802950619835,-45469.4696350796
66,0.383340772695229,0.391306903861516,8401.64773219638,10467.9681466543,9312.27087438109,0.140024498655088,-51443.2234789673
67,0.399981214353956,0.374978540617146,8294.16550739194,10530.4532284758,9446.81523673053,0.14241433293177,-50431.0203544348
68,0.316670200791676,0.368430742258443,9852.62240948442,10841.332430426,9749.4698404018,0.131586762914163,-60639.5055285711
69,0.33333564365663,0.349992022913437,9899.05064342856,10772.3895395727,9826.67525764713,0.138070128716104,-60913.296341707
70,0.349990173236596,0.333318306917361,9834.10355083439,10802.2539124611,9965.69708821907,0.142167260402539,-60794.3545695981
71,0.350008264727469,0.333312703088939,10077.7973076832,10825.6662365024,10021.1256804432,0.144715568195026,-60937.263804636
72,0.36668158149726,0.31816997535733,9956.56634930359,10816.8273795269,10111.0665642858,0.148538250654159,-60880.5860248022
73,0.366667427850972,0.318167145494528,9956.33601814918,10798.9508129909,10152.7437672942,0.148386752801916,-60458.6662409091
74,0.366670583538826,0.318184270204179,10003.6930432134,10721.9495027388,10173.7838624856,0.149327911869406,-59818.0074713929
75,0.366691227059763,0.18183493029241,10302.2222086646,10175.0404359141,10690.9755247351,0.153293814133073,-60107.2060913853
76,0.366661142715101,0.181809747726266,10275.2456966034,10192.8708104196,10763.8589031121,0.15238202741757,-59111.0919982567
77,0.349975146001408,0.333351447777118,9773.80104170872,10790.5812414852,10283.7415892563,0.139644824489532,-58210.6292670304
78,0.349998234760272,0.190489599496655,10221.261454313,10082.0691968444,10666.3525113377,0.14706265868307,-58661.9035029272
79,0.349997435830615,0.190483632029243,10214.7255786544,10081.0184894894,10708.656185193,0.146733295695343,-57523.5584269892
80,0.350005349798476,0.190482489881696,10343.4516726762,9934.47888814065,10664.7633455687,0.149477180602232,-59373.8965404583
81,0.349999955272068,0.190482662717899,10416.1804264684,9845.42104508314,10670.3962553515,0.150887391244801,-58817.2539942507
82,0.3500163923659,0.190479156176755,10471.6740886382,9774.09517245386,10691.6767925717,0.151889813847555,-58082.0906614037
83,0.350000284283344,0.190480756032376,10576.1650513057,9653.64427076273,10665.1614777189,0.154104449679608,-58647.5717617832
84,0.333329858234455,0.199994650793907,10576.3397862636,9681.38366365469,10623.3693015036,0.14793897423964,-58428.6555162435
85,0.333302792765099,0.200008352367885,10570.8033448327,9675.3138611873,10682.4564905435,0.147534487762113,-57723.4268817278
86,0.316655014170411,0.157888788068102,10889.7566745674,9609.6205063256,10872.4941734532,0.144096818581387,-57466.3103856817
87,0.316669951232298,0.157906600243463,10931.6833270778,9558.58028561641,10884.4552128588,0.144813585875239,-57455.1601118939
88,0.316658710158625,0.157896454382631,10977.4158214871,9563.86647273575,11023.3040385094,0.144456471602307,-60615.2975749159
89,0.300007199289226,0.166664903268726,11264.5743169921,9537.53856025408,10973.3021786913,0.141457169740116,-60602.8684996683
90,0.300019524002375,0.1666862547427,11260.2695592502,9531.57024827112,11036.5693542753,0.141077365518433,-60070.6949329032
91,0.283333630268889,0.176482567734206,11522.3997297762,9497.35126042656,10967.3678085636,0.137579669639851,-60402.0735763162
92,0.283323399957178,0.176484275906589,11519.8026505415,9491.2176902188,11017.3531108035,0.137294913064904,-59391.89798625
93,0.266656701669279,0.187511438576878,11604.2296254166,9446.70993127233,10907.693315641,0.131962076863075,-60017.8854745543
94,0.266664914987295,0.187477290889222,11580.3930714139,9460.96448150116,10979.9373222102,0.131245965703616,-59219.1401148289
95,0.250001193350643,0.199993526340962,11619.7522981409,9509.15894017619,10947.0692681669,0.124349537241123,-59198.5425075749
96,0.249996396372767,0.199997088900666,11530.2717156942,9608.8416695558,10989.0597408724,0.122762941292234,-57712.7970737219
97,0.233342227002362,0.142855128829025,11543.5748840034,9510.49009052025,10975.7125049857,0.11620474577196,-56009.7348380657
98,0.233328371986221,0.142851365906725,11644.5501909522,9417.81371306054,10812.9771779313,0.118399347682287,-57184.9312645281
99,0.216671948412409,0.0769317442396797,12009.4137480937,9244.31098217303,10750.1701289838,0.115154708982908,-58422.7883374356
100,0.216664463058698,0.0769247196000234,11998.3787321466,9259.3309617291,10701.488456717,0.115229228207533,-58560.1191440569
101,0.216665831685919,0,12129.0643298364,9149.16647502831,10858.3475943734,0.11609893926329,-60106.3752499651
102,0.216682835333872,0,12030.6188812768,9247.61754477216,10888.704698764,0.114620380738015,-58486.5651792232
103,0.216659746963452,0,11992.5972392822,9285.63529157836,10859.8520555258,0.114242696212913,-58419.4547863863
104,0.233374534065484,4.11035153708675e-08,11553.3365816762,9346.95791610505,10930.4170089647,0.117363020307968,-57539.576017024
105,0.216672727456763,5.4106886952443e-08,11897.1880682263,9367.71599842156,10778.6512087313,0.113438551862385,-56857.7289198944
106,0.23332742942743,0,11623.6918260136,9337.59227518253,10788.067457093,0.118756089144316,-57191.9787932476
107,0.21664818843627,0,11782.7003907381,9369.44584131872,10599.8785379656,0.113342414200021,-55428.6460335078
108,0.233322644413833,0,11555.2630969862,9413.51893372795,10685.9015715738,0.118273412742663,-54981.3608249789
109,0.233338287373095,0,12301.1972685658,9413.51735376685,10701.0638015783,0.124879273938433,-56337.5532744341
110,0.233334387889157,0,12393.5956450265,9321.11313580234,10628.1141225762,0.126607504579007,-56973.0524474168
111,0.233336779496498,9.58479704519462e-09,12359.9318073393,9354.78307026159,10646.9010157518,0.126018663429975,-57205.8867951548
112,0.233341960228935,0,12375.5458193525,9339.17303475142,10636.2491781294,0.126305138201253,-56789.1059327452
