i,eta,kappa,phi_plus,phi_minus,omega_plus,omega_minus,epsilon_b,epsilon_s,mu,alpha,delta,pin,alpha_prior,delta_prior,pin_prior,log_likelihood,n_iter,pls_next
60,0.3513769153852391,0.38463313336409766,0.2500208281263018,0.39998000599820055,0.2222839369029105,0.00016661112962345885,9467.863937579075,10517.295737024133,7755.386712836107,0.3725327345076277,0.5143246350473845,0.12630489409343135,0.9990029910269193,0.0009980039920159682,0.27936777232830756,-48169.507169827164,5,-1029.2189475202601
61,0.35137691538523885,0.3846331333640981,0.1818594928655821,0.36362810142688357,0.22228393690291043,0.14295915452727792,9449.052112250985,10475.61331543248,7635.91883768337,0.3729261638055213,0.5,0.1250481506448685,0.9990029910269193,0.0009980039920159682,0.2768596427097766,-46854.553040295315,6,-1674.3646548015367
62,0.3889120351081854,0.42858163119554354,0.1818594928655821,0.33333333333333337,0.22228393690291043,0.1250937265683579,9399.60127428991,10198.440563266797,7698.876400355181,0.38987273127827965,0.5217334608363036,0.1328155723096295,0.0019940179461615157,0.5,0.0007827150197127136,-47317.436496874936,10,-253.92429763330145
63,0.4166874982640335,0.46667111051859766,0.1818594928655821,0.33333333333333337,0.22228393690291043,0.1250937265683579,9375.538940590091,10137.640915527345,7694.212379599509,0.40695949846945356,0.5482800178090634,0.13827838492140412,0.0019940179461615157,0.5,0.0007856404784343206,-46681.142845418886,7,-111.03006325177543
64,0.42859183498557263,0.46667111051859755,0.1818594928655821,0.3076982234868877,0.22228393690291043,0.11119751166407464,9472.964545781677,10237.91460677919,7595.317005428751,0.40681929875103817,0.5416562526035159,0.13551811534529207,0.0019940179461615157,0.5,0.000767777538247891,-44943.60929432287,8,-2152.474452336379
65,0.42859183498557263,0.46667111051859755,0.1818594928655821,0.3076982234868877,0.22228393690291043,0.11119751166407464,9463.782081124482,10231.138102197567,7603.2580435442715,0.40681929875103806,0.5416562526035158,0.1357355754490653,0.0019940179461615157,0.5,0.0007692019541542201,-45282.785286930375,8,-350.80417211448713
66,0.3889120351081854,0.42858163119554354,0.1818594928655821,0.33333333333333337,0.22228393690291043,0.1250937265683579,9411.892229194867,10400.609345169421,7781.199120172521,0.38987273127827965,0.5217334608363036,0.13278707845049184,0.9990029910269193,0.0009980039920159682,0.2817899413432256,-45028.492342287194,6,-2132.073122532629
67,0.4117871952474782,0.5000000000000001,0.2500208281263018,0.3076982234868877,0.2222839369029105,0.11119751166407464,9198.512657991514,10138.439061731802,7231.190431735783,0.4067100749310607,0.5437147018413737,0.132013854013703,0.9990029910269193,0.0009980039920159682,0.2719776817169149,-41548.701740237295,7,-291.60476134626595
68,0.4117871952474781,0.42858163119554366,0.2727437971462328,0.42855102478040424,0.2500624843789052,0.1250937265683579,9162.171097886998,9992.201827783001,6857.887053256742,0.441476474059133,0.5378070370114406,0.1364890480997555,0.0019940179461615157,0.5,0.0007134138065819856,-40026.1269888628,7,-847.5679564587593
69,0.39396418507408415,0.46154437778803264,0.2500208281263018,0.42855102478040424,0.2222839369029105,0.1250937265683579,9149.094149037952,9985.522017608351,6867.557304463147,0.42340132630428884,0.5613054228692989,0.13191574392504468,0.9990029910269193,0.0009980039920159682,0.26392091286572184,-40122.79934937069,7,-905.3213177559364
70,0.38237802720836533,0.46154437778803264,0.18185949286558206,0.4285510310948605,0.2222839369029104,0.1250937265683579,9128.375263182552,9872.329139932135,6853.147233753626,0.40711381597358315,0.5825986754423551,0.12803668352167788,0.9990029910269193,0.0009980039920159682,0.26487830522184697,-40589.319071689075,7,-811.0806063680717
71,0.382378025468341,0.4615443777880325,0.2000399880035989,0.4666400053322669,0.25006248437890527,0.1250937265683579,9120.501785842422,9683.831739235433,6738.417964240568,0.4237658662237963,0.5999760057586178,0.131834346871552,0.0019940179461615157,0.5,0.0007140339324325896,-40931.57693980234,9,-446.3083227925316
72,0.382378025468341,0.4615443777880325,0.2000399880035989,0.46664000533226685,0.25006248437890527,0.12509372656835788,9087.361281866666,9753.64965996873,6801.258564913719,0.4237658662237962,0.5999760057586179,0.13267601334969062,0.9990029910269193,0.0009980039920159682,0.2650418627675288,-40763.00791887326,10,-19.132079666466026
73,0.382378025468341,0.4615443777880325,0.2000399880035989,0.46664000533226696,0.25006248437890527,0.12509372656835793,9082.807275334007,9726.324782332655,6776.701106580522,0.4237658662237961,0.5999760057586181,0.13245478873071337,0.0019940179461615157,0.5,0.0007179046132358754,-40641.6740887767,9,-83.2997060062243
