i,eta,kappa,phi_plus,phi_minus,omega_plus,omega_minus,epsilon_b,epsilon_s,mu,alpha,delta,pin,alpha_prior,delta_prior,pin_prior,log_likelihood,n_iter,pls_next
180,0.35294908925072854,0.3095328793866959,0.08573554512044487,0.20001599872153206,0.2187675745214077,0.2000299978019992,9987.326746608904,10539.521474654211,9137.1628566597,0.34048002540777833,0.4116325517214882,0.1316117520725399,0.0019940179461615157,0.5,0.0008868146268741541,-180502.82488785728,10,-644.0997775348092
181,0.34746710908501155,0.31708209355641187,0.08336598190279221,0.20001599808023043,0.24243985213017366,0.20002999700030008,10018.150414786796,10554.500453385845,9037.041154791932,0.3410883103013044,0.4256110269724859,0.13030727869319936,0.9990029910269193,0.0009980039920159682,0.3049940248018075,-179816.04665794724,9,-3009.2308423540094
182,0.3565298296566177,0.31708209355641165,0.1579085861642502,0.19232396261969775,0.25001562402349853,0.19050566612703557,9891.825741511453,10517.312273065862,8895.856687289812,0.3575574412459707,0.40625878823860256,0.13483640705723432,0.0019940179461615157,0.5,0.00086839012661178,-182459.46782082506,11,-26.92346952163789
183,0.34746574247944984,0.31708209355641187,0.08573550912186803,0.19232396261969775,0.25001562402349853,0.19050566612703557,10031.035596360745,10539.39354306985,9041.505169608674,0.34079850749521795,0.42623676339991534,0.13027915843332155,0.0019940179461615157,0.5,0.0008756810982806331,-179034.8917228335,11,-240.16666556695526
184,0.34746733902631843,0.3170820935564119,0.08574967099140932,0.19232396261969772,0.2500156240234986,0.19050566612703557,10028.592864216,10524.4639468156,9010.356980428058,0.3408015364017092,0.42623297517961245,0.12998516164667767,0.9990029910269193,0.999001996007984,0.3045693473533488,-178918.0632557392,10,-1654.6319504759874
185,0.3474675565349704,0.317082093556412,0.08575160031708136,0.19232396261969775,0.25001562402349853,0.14289115322350252,9993.571695969456,10505.100629458564,9098.345422614644,0.3353987678861877,0.4312582731321958,0.12957715271946174,0.9990029910269193,0.0009980039920159682,0.3071951699976379,-180161.5565157452,9,-2591.2413480656746
186,0.3445459393989355,0.3170820935564118,0.08825695168248578,0.19232396261969775,0.2580801238629766,0.14289115322350254,9967.707742014874,10471.872710047806,9187.361837962702,0.3352122029465333,0.4333399903984183,0.13094421567028075,0.0019940179461615157,0.5,0.0008954860561911628,-182354.16349730105,11,-1776.1372767371847
187,0.3445459437912022,0.31708209355641187,0.08825699236002234,0.19232396261969775,0.2580801238629765,0.14289115322350254,9965.957691694875,10470.883834807204,9188.795629089558,0.33521221142123847,0.4333399794428849,0.13097723017858195,0.0019940179461615157,0.5,0.0008957456050585408,-182543.26679624798,11,-20.153393224330667
188,0.32241067512631105,0.3845416765650152,0.09999644710816993,0.21429851424136398,0.25919966032001296,0.13639672865179114,10150.426714347674,10380.558645402383,9297.77809778062,0.32408460033300646,0.4826932273591826,0.12798311415075983,0.0019940179461615157,0.5,0.0009022075264136515,-181724.7833804188,7,-5351.227443792824
189,0.3445464630875923,0.31708209355641187,0.08826180162036174,0.19232396261969775,0.25808012386297663,0.1428911532235025,9951.489267525745,10440.684821134704,9209.784718093859,0.33521321338160043,0.4333386841792576,0.1314871536863925,0.0019940179461615157,0.5,0.0008997546022598741,-186803.0697583332,12,-830.4255937201631
190,0.3534563761282038,0.31708209355641176,0.1621760397805583,0.19232396261969775,0.2580801238629765,0.14289115322350252,9813.329170147124,10423.332996877192,9052.902112595802,0.35197112994318747,0.4127067263435225,0.13603539875571988,0.0019940179461615157,0.5,0.0008912320085624193,-186908.78252243617,12,-328.530165371054
191,0.3445460481447702,0.3170820935564119,0.08825795879500274,0.19232396261969775,0.2580801238629766,0.14289115322350252,9955.597032306905,10446.060772649435,9205.1621341113,0.3352124127672651,0.43333971915633307,0.13137649013326952,0.0019940179461615157,0.5,0.0008988857370321405,-185453.04739151464,12,-90.50042817803546
192,0.3361427865940516,0.300009999500025,0.08825692114369184,0.19232396261969775,0.2580801238629766,0.14289115322350252,9963.32825031108,10428.640696190003,9207.896749714244,0.3297899422681718,0.42210421865786013,0.1296136544350729,0.9990029910269193,0.999001996007984,0.3108652702082362,-185195.7721819625,14,-244.19177019873655
