i,eta,kappa,phi_plus,phi_minus,omega_plus,omega_minus,epsilon_b,epsilon_s,mu,alpha,delta,pin,alpha_prior,delta_prior,pin_prior,log_likelihood,n_iter,pls_next
60,0.29547985364634244,0.4615443774601192,0.11118516044940117,0.00016658337509749008,0.12509372650170697,0.16677774087155306,10157.659794970823,10379.948687537779,9579.101983803608,0.26932159261728306,0.4330986611699427,0.11159782116430467,0.0019940179461615157,0.5,0.0009291808775043602,-55263.18616215739,6,-558.7448686724908
61,0.2790968071994977,0.4999999999999998,0.11118516050205486,0.14293874053976863,0.1250937265683579,0.16677774075308224,10287.645081804983,10451.23314339734,9479.692710468562,0.27229676562451843,0.5,0.11068915440144574,0.9990029910269193,0.0009980039920159682,0.3134894858942534,-54448.271191039654,6,-617.9900877948764
62,0.2790968071994977,0.4999999999999998,0.1250780957141072,0.2500312382856429,0.1429591545272779,0.16677774075308227,10310.170079814065,10384.148996098282,9291.783015319723,0.2900307925795378,0.5333200053312008,0.11521987184927185,0.0019940179461615157,0.5,0.000894516433810729,-54783.50532523354,6,-187.26965770152736
63,0.28574149465514376,0.49999999999999983,0.1250780957141072,0.2222592469176941,0.1429591545272779,0.14295915452727792,10388.797729618622,10467.937131309342,9210.432682360326,0.28819332644172924,0.5294013877455016,0.11289913973161887,0.0019940179461615157,0.5,0.0008797930312745487,-51276.11789921894,6,-1708.768725487542
64,0.2619336714044235,0.4545537175059081,0.1250780957141072,0.2222592469176941,0.1429591545272779,0.14295915452727792,10279.609893943187,10356.875121125528,9320.60925834645,0.2698888020900435,0.4953049577965115,0.10865267130399703,0.9990029910269193,0.999001996007984,0.31091819925792913,-52630.47071111881,6,-181.7907445725335
65,0.2558426156314674,0.4545537175059083,0.1250780957141072,0.2500312382856429,0.1429591545272779,0.00016661112962345885,10285.654844000415,10398.99009745753,9534.711485248854,0.25439601199166706,0.5324542137302518,0.10495749233929898,0.9990029910269193,0.0009980039920159682,0.31530130797156536,-52370.52621494092,6,-381.50105569542274
66,0.2500284071540576,0.4545537175059081,0.14293874053976863,0.2500312382856429,0.16677774075308224,0.00016661112962345885,10346.556449743686,10422.092827763792,9780.790171358161,0.2543001914962125,0.5333200053312007,0.10695161924978411,0.0019940179461615157,0.5,0.0009381820376454603,-52187.943705955535,6,-1372.2369062715811
67,0.2500284071540577,0.454553717505908,0.14293874053976863,0.2500312382856429,0.16677774075308224,0.00016661112962345885,10382.425609277623,10412.144706349258,9769.239377029904,0.25430019149621264,0.5333200053312009,0.10671984231061547,0.0019940179461615157,0.5,0.000935908115267613,-51851.70363003339,6,-272.273611086681
68,0.27275413040020013,0.41668055324112657,0.14293874053976863,0.2500312382856429,0.16677774075308224,0.00016661112962345885,10453.844026465522,10480.136268104905,9554.766761466968,0.27145174908680225,0.5016948745259997,0.11023877962424586,0.0019940179461615157,0.5,0.0009092896810185693,-50936.050608262005,6,-501.13766611707416
69,0.2790968071994976,0.41668055324112646,0.1250780957141072,0.2500312382856429,0.28577549271636676,0.00016661112962345885,10491.159253484282,10478.78223660137,9288.939146670755,0.28735305573197395,0.5384454840619773,0.11291461153089521,0.0019940179461615157,0.5,0.0008824996214343512,-51336.28343569804,6,-447.646436684584
70,0.28574149465514354,0.4166805532411266,0.1250780957141072,0.22225924691769408,0.28577549271636676,0.0001428163381890888,10411.86254289855,10476.622856872598,9327.725529119973,0.28819332644172907,0.5294013877455016,0.11401897860957069,0.0019940179461615157,0.5,0.0008896339234181184,-51365.01284691189,6,-7746.350938365823
71,0.2727541304001999,0.25004165972337955,0.11118516050205487,0.16674995835415624,0.25006248437890527,0.00019992003198720514,10368.352359478431,11058.155328753226,10489.058756695345,0.27188662935878016,0.38360516243303466,0.1174641484814425,0.0019940179461615157,0.5,0.0009751927465151194,-56091.58812877966,7,-24.28044336343667
72,0.2558426156314674,0.1818760225413562,0.1000699790062981,0.16674995835415624,0.22228393690291043,0.00019992003198720514,10414.212805365567,11029.981414841934,10470.795827443191,0.2561142007742071,0.3243924755851058,0.11115514775442799,0.9990029910269193,0.999001996007984,0.32786408719388477,-55761.71724287583,7,-585.5180269673008
73,0.28574149465514354,0.4166805532411266,0.00012495314257153568,0.2222592469176941,0.25006248437890527,0.14295915452727792,10676.201028754342,10465.35922716388,9633.874571535576,0.2881933264417292,0.5294013877455014,0.1160808111738786,0.0019940179461615157,0.5,0.0009078175532623486,-54766.82590653662,6,-444.05920337590953
74,0.2500284071540576,0.1818760225413562,0.1000699790062981,0.2000799520287827,0.22228393690291043,0.0002498750624687656,10348.680099545765,11027.440174089648,10301.194702145547,0.2543001914962124,0.3333999733439956,0.1091693108449454,0.0019940179461615157,0.5,0.000959998714933762,-53889.703013716804,9,-472.9970907297305
75,0.2790968071994976,0.33336110648206874,0.11118516050202756,0.2857346851350314,0.2500624843788362,0.00019992003198729337,10660.007206700515,10877.96762861513,9600.043222787845,0.288139820482317,0.48276159329891005,0.11381418632202041,0.0019940179461615157,0.5,0.0008879971302138785,-51171.957496743446,7,-1481.6631697577368
76,0.28574149465514354,0.33336110648225314,0.11118516050205487,0.2500312382856429,0.25006248437890527,0.00016661112962345885,10585.045952978613,10752.335672571,9697.371933994753,0.28819332644172924,0.47059861225449867,0.11580914769933583,0.0019940179461615157,0.5,0.0009054168970039199,-52274.10755089748,7,-763.457899471543
77,0.34148720825305456,0.42858163119554354,0.00012495314257153568,0.2000399880035989,0.25006248437890527,0.1250937265683579,10742.170696715071,10539.038835159363,9149.309857976801,0.32073874293474036,0.5333211154521803,0.12118304922978125,0.0019940179461615157,0.5,0.0008565425455815003,-52874.52150350594,6,-322.7760017388511
78,0.3250256230782691,0.3077218889401631,0.1000699790062981,0.22225924691769408,0.33337036214174626,0.0001428163381890888,10627.216260299192,10657.378468622175,8982.523040592732,0.322086461387246,0.4736925181521627,0.11966166428411307,0.9990029910269193,0.999001996007984,0.29656683545012763,-53144.94849956396,6,-715.7185454338376
79,0.3170987488720337,0.4615443777880327,0.00012495314257153568,0.2000399880035989,0.25006248437890527,0.1250937265683579,10937.323620117071,10513.61803702241,9406.524915719418,0.3051398939144876,0.5555370432078195,0.11801639675698002,0.0019940179461615157,0.5,0.0008736396344047574,-53236.2888537394,6,-722.7655777389883
80,0.3170987488720337,0.4615443777880327,0.00012495314257153568,0.2000399880035989,0.25006248437890527,0.1250937265683579,11049.695129820951,10454.023631936272,9385.101062776708,0.3051398939144876,0.5555370432078195,0.11752416994783883,0.0019940179461615157,0.5,0.000869514153011794,-53318.45383453715,6,-50.28845024727357
81,0.29271028949101285,0.49999999999999983,0.00012495314257153568,0.2000399880035989,0.25006248437890527,0.1250937265683579,11096.308664777065,10546.78776068226,9314.008045395121,0.28880776819268583,0.5813689917283508,0.11054748175614577,0.9990029910269193,0.0009980039920159682,0.300658411498014,-51285.8031442629,6,-42.26183042994716
82,0.28574149465514387,0.4999999999999997,0.00014279594459517346,0.2000399880035989,0.2857754927163667,0.1250937265683579,11085.16025612683,10496.191679741818,9407.553412423014,0.28819332644172924,0.5882041632365047,0.11160600895048829,0.0019940179461615157,0.5,0.0008684599137887883,-51059.17909574551,6,-1339.100299178409
83,0.2790968071994976,0.5,0.0001665833749791771,0.2000399880035989,0.33338887037654114,0.1250937265683579,11242.863023059768,10498.85755626091,9780.673669352625,0.289060755312783,0.5969768473621484,0.11507253169500754,0.0019940179461615157,0.5,0.0008962197780653499,-51738.99027448784,6,-579.0738806459141
84,0.28574149465514376,0.49999999999999983,0.00014279594459517346,0.2000399880035989,0.2857754927163667,0.1250937265683579,11113.866960664249,10532.619602659317,9820.25624693779,0.28819332644172924,0.5882041632365049,0.11562595015526082,0.0019940179461615157,0.5,0.0009037988292835984,-51530.12708649495,6,-500.4658662822259
85,0.2619336714044235,0.4545537175059081,0.00014279594459517346,0.2000399880035989,0.2857754927163667,0.1250937265683579,11242.91065311584,10514.171678250532,9772.21222137942,0.2705639720404003,0.558837006311025,0.10835616188774565,0.9990029910269193,0.999001996007984,0.3097274152707973,-51196.352677648094,6,-615.907990421188
86,0.2558426156314674,0.4545537175059083,0.00014279594459517346,0.2222592469176941,0.2857754927163667,0.14295915452727792,11161.754902013865,10548.039795544752,9943.403029062894,0.27124675896897077,0.5624765712857679,0.11050623716097031,0.0019940179461615157,0.5,0.0009124560043482831,-51610.734611490116,6,-623.6605235109279
