,persistence_asymmetry,switch_rate,spectral_gap,transition_entropy
0,0.07067433236352728,0.5084987035875883,0.8817844620002752,0.7804617071064002
1,0.07067433236352728,0.4834202893135111,0.8796127997921527,0.7574007954463976
2,0.0888548275015441,0.5017803334532274,0.8810241660881293,0.7777343230934285
3,0.0999700089973008,0.48353360171030985,0.8975126464760665,0.751860257357602
4,0.011115181495756701,0.5101774325920858,0.8538204119648338,0.7493399857680738
5,0.0571012474638303,0.46665065816744655,0.8524868176098229,0.7172365512544593
6,0.03892075232581349,0.47460556864207143,0.8704580799432313,0.7174101203778439
7,0.03892075232581349,0.47460556864207143,0.8704580799432313,0.7174101203778439
8,0.01786064482566141,0.4346802377744353,0.8388930415152689,0.6723800297113537
9,0.031753580037713794,0.44071243369655466,0.8575652298139994,0.6729609376068034
10,0.031753580037713794,0.44071243369655466,0.8575652298139994,0.6729609376068034
11,0.031753580037713794,0.4124852839719262,0.8641945159157653,0.6498333107905986
12,0.0567813971514749,0.4828258886528933,0.9396369535866611,0.7441675125119119
13,0.03892075232581349,0.4746055686420715,0.9524384423968558,0.7437213565924998
14,0.04167186264004902,0.38987273127827954,0.9430099419229654,0.6300675893984469
15,0.2082509721592765,0.3802111248338451,0.7778234682669051,0.6456264874720791
16,0.1606565850860231,0.389872732128855,0.8320729960757638,0.6485826146791935
17,0.16065658124240167,0.3617913695944207,0.8309960562038037,0.6226218890942434
18,0.16662500521158471,0.3778716087081424,0.861200956056291,0.6026230084922132
19,0.285568101759963,0.37546975114670783,0.7669618618007482,0.5575655180028036
20,0.4664401252603101,0.4201681689258434,0.6634034011553709,0.6583779642370189
21,0.2998101169289429,0.4333681535353509,0.7955242090682487,0.6344338859726217
22,0.2998434136259206,0.4407124336965547,0.7944507245679169,0.6396573429194047
23,0.2998434136259206,0.4407124336965547,0.7944507245679169,0.6396573429194047
24,0.2998434136259206,0.4407124336965547,0.7944507245679169,0.6396573429194047
25,0.2998434136259206,0.4407124336965547,0.7944507245679169,0.6396573429194047
26,0.2998434136259428,0.46338836120876725,0.782427800134809,0.658335034707944
27,0.2726022473371767,0.4512261317455137,0.783576463624367,0.6417347155756078
28,0.2998434138136239,0.44071243369655455,0.7944507245824145,0.6396573429543215
29,0.4283844414054251,0.4746055686420715,0.7061526352289911,0.68823468899299
30,0.4283844414054251,0.47460556864207143,0.7061526352289911,0.6882346889929901
31,0.4283844414054251,0.5000239551644745,0.6998797055618592,0.696951254639519
32,0.4284082288358091,0.48910923346697455,0.6874186551086896,0.6853496265725358
33,0.4613660866209668,0.4746055686420715,0.656448710391428,0.6813741701373608
34,0.4613660866209668,0.4746055686420713,0.656448710391428,0.6813741701373607
35,0.399837187468294,0.44071245284042915,0.6927129034984857,0.6436135649064184
36,0.4613660866209668,0.4746055686420713,0.656448710391428,0.6813741701373607
37,0.4613660866209667,0.4746055686420715,0.656448710391428,0.6813741701373609
38,0.4613660866209667,0.47460556864207126,0.656448710391428,0.6813741701373606
39,0.4613660866209668,0.47460556864207154,0.656448710391428,0.6813741701373608
40,0.4613660866209667,0.49298544779364517,0.6712424715462075,0.6974838467246267
41,0.4998214974211122,0.49183141514600603,0.6394352032857911,0.7009607481892283
42,0.4664972093876718,0.4901790589283374,0.6555391560005849,0.690598868627112
43,0.2221164509730992,0.4505278724290194,0.7657787758405258,0.6219994571119534
44,0.2498884423412714,0.4407124336965547,0.77675334652084,0.6203035142186129
45,0.3331905373887382,0.4174286274871758,0.7384182142618247,0.6080618268357956
46,0.2498884423410478,0.41622277190226864,0.789080907392292,0.595223885381565
