,persistence_asymmetry,switch_rate,spectral_gap,transition_entropy
0,0.0692652249961525,0.4996570103109503,0.8642061597141583,0.73546233677293
1,0.0787856233603111,0.47223876532815384,0.8803129908117642,0.709241073016474
2,0.0728352142587541,0.5107443156209345,0.8487780635466191,0.7397334796987026
3,0.18668551802589248,0.4916289125127784,0.7859558001644015,0.7379086911745354
4,0.10605583020969969,0.49162904996105583,0.8611730699975737,0.7331552632287202
5,0.1287579601743976,0.4693043493454008,0.8344029718811964,0.7148589940065374
6,0.18668551802589248,0.499112701743376,0.7901979373571573,0.7468004157746929
7,0.2156672450493323,0.49893860578200644,0.7631397737498938,0.7504594080186668
8,0.2023355115243085,0.5028015351178088,0.7752133115067519,0.7505750694485525
9,0.19877021595045224,0.49162897136108447,0.7761441055097932,0.7464818654653406
10,0.15150361912060772,0.4886720278708332,0.8157618314532352,0.7336009847460327
11,0.15506944295640399,0.4833694021345193,0.8163330613329922,0.7294690450810078
12,0.1287822867567976,0.5006686287563835,0.8296992581131514,0.7316808826990114
13,0.1644896841979,0.4830462293654083,0.7924077179951936,0.7180262969576032
14,0.16805499911697622,0.47825939235912907,0.7883437597160994,0.7087055487595074
15,0.18233830007843968,0.4825637133867546,0.7805800605376193,0.718527881069384
16,0.16804683417451807,0.4860493072002623,0.7926605826439441,0.7184110149021196
17,0.14321292749540712,0.5003128566597139,0.8217981298575698,0.7321308170926777
18,0.1699478940172989,0.5002187267893683,0.8255770200531156,0.7230170103991393
19,0.1694217324099716,0.4947382470212808,0.8116481285935789,0.7002761188244284
20,0.2540520511675798,0.48045623200142745,0.7327289332998643,0.6990894899791453
21,0.2840636648443669,0.48604260120999476,0.7109128705447565,0.7195055759582956
22,0.284063664844367,0.49315508585903717,0.7159324739924435,0.7287563954534407
23,0.3090608734866248,0.49297248628747203,0.6923481438882829,0.7313779934891915
24,0.2936783406650316,0.4972152238155621,0.7064357115497513,0.7317474859302163
25,0.2928568424936185,0.4872895167012321,0.7012038970356443,0.7331135658795336
26,0.34125807372842887,0.5083878464211037,0.7838246309955015,0.7667275165356872
27,0.34125820725110645,0.5017214153172339,0.7794020055396187,0.7623133927816139
28,0.3847528849952506,0.4860362354128356,0.7361735330502877,0.7594448680790059
29,0.38474678078938007,0.49438848208365394,0.7347021975548399,0.7644607900027597
30,0.4204166476422543,0.4860426012086048,0.6995609332938817,0.7615173646424443
31,0.4204166476583345,0.49436575558153817,0.6981853152590457,0.7660233910927833
32,0.4225827096294179,0.4910894243045373,0.6924828285487963,0.7611883901844687
33,0.3635926166667107,0.5166133525512867,0.752265506228334,0.7696582102202297
34,0.4347357733602173,0.4975876025038105,0.6957089212315897,0.7736488605362142
35,0.3787002803177521,0.5202185690324214,0.7571525089686441,0.7812910261753393
36,0.4032853632939492,0.5139741041637677,0.7311845328627383,0.780076653645125
37,0.4032941801813203,0.5199930958742947,0.7361452733499416,0.7843719163981921
38,0.4258633627842403,0.5139741576429184,0.7118769251140092,0.7826919343501014
39,0.42586336275309666,0.5139741576589852,0.7118769251271659,0.7826919343157922
40,0.2729052790158224,0.5251467803285281,0.7268742387405938,0.7482295291882726
41,0.2870120906705293,0.5419057142378315,0.7215611694474094,0.7486177133834421
42,0.2870120906705293,0.5352040214748028,0.7169598551213561,0.7406545704550384
43,0.2627982021038727,0.5350258849881436,0.7393719551030589,0.7380296620678068
44,0.40745740902657457,0.5307330916321646,0.746474818423021,0.8024879402631637
45,0.2766426354532537,0.5307330916322641,0.7270155305999233,0.7379774776506426
46,0.4054564487406106,0.5133950123153089,0.7357076967192469,0.7912634774816111
47,0.39397742686797826,0.5132865786928289,0.7455811796917106,0.7896970133562438
48,0.39126023561643297,0.5139740186563568,0.7415449710333979,0.7785249116159294
49,0.391262414900158,0.5139730278093351,0.7415439490855752,0.7785270714844942
50,0.3598126143502489,0.5053930485079442,0.7329852407781741,0.8001030322102314
51,0.36343668857657085,0.5083878464211607,0.732230955412482,0.7999856133196359
52,0.3634366711717145,0.5083878668779183,0.7322309821386094,0.7999856245219837
53,0.3634366883995257,0.5083878466292517,0.732230955684347,0.7999856134335903
54,0.35412891056882057,0.5195604690191173,0.7464346892590095,0.8058096476334888
55,0.3634366158974135,0.5083879318444461,0.73223106701537,0.7999856600983586
56,0.36343668846630894,0.508387846550758,0.7322309555817974,0.7999856133906065
57,0.3541289105626374,0.5195604690266971,0.7464346892683795,0.8058096476372412
58,0.3541289105626375,0.5114094240927439,0.7478581060155447,0.8011417261381124
59,0.3505048363363378,0.5083878464211296,0.7485422589704491,0.8011865038632305
60,0.3505048363363378,0.5146372044293729,0.7535543398006862,0.8055522426589338
61,0.3415769443707395,0.5114068513012384,0.763686260786158,0.8016806086163178
62,0.3376234537715543,0.5083878464211297,0.764473394283167,0.8017487312669019
63,0.2847327536635551,0.4844974085315137,0.6713066124968063,0.7256805811104458
64,0.299970002999688,0.48903985092978575,0.6873793464730225,0.7185533610758348
