,persistence_asymmetry,switch_rate,spectral_gap,transition_entropy
0,0.033322690790159315,0.4994424545123246,0.9999999999999999,0.7881684806646123
1,0.03334286330632741,0.4994314384382893,1.0,0.7881535387220673
2,8.696140013919607e-07,0.5000141555037563,0.9999999999999999,0.7897079443681785
3,1.9679888091372888e-07,0.4999874215361747,0.9999999999999999,0.7896742098640915
4,0.03330780005352507,0.4994445769564001,0.9999999999999999,0.7881718995505882
5,0.06667260555122465,0.4627836215540185,1.0,0.7385193059484618
6,0.06668855392976482,0.4627689124441338,1.0,0.738498344314534
7,0.06665060383810824,0.4627926324735669,1.0,0.7385336060601981
8,0.08333657596337016,0.47945151360827204,1.0,0.7579947988258369
9,0.08331667685267867,0.47942587009438975,1.0,0.7579642219790318
10,0.08332107936611553,0.47944927861695685,1.0,0.7579940202148221
11,0.08334238374796442,0.4794552212310037,1.0,0.7579988179562535
12,0.16667452698293223,0.5461119819742732,1.0,0.8323831297711631
13,0.06666700308524291,0.46278700895967156,1.0,0.7385243634065846
14,0.11668707414169044,0.43944784124007696,1.0,0.6988055226400524
15,0.11664587622820295,0.4394292178295079,1.0,0.6987901512209256
16,0.08333449775360455,0.40276567297989774,0.9999999999999999,0.656687998806424
17,0.11668269796135806,0.4394437756127645,1.0,0.6988010579871837
18,0.0999975164893556,0.3800151718164646,1.0,0.6215959362002665
19,0.0833156843769793,0.35943840371534164,1.0,0.5974701050221175
20,0.1333460070985781,0.5227946684310156,1.0,0.8069514882377007
21,0.0666870941209487,0.42445482585805844,1.0,0.6884538098004915
22,0.06667195102724106,0.42444092587468785,1.0,0.688437686112701
23,0.0666574986413467,0.4244478679357745,1.0,0.6884489232987975
24,0.06667825086448809,0.4244429598870817,0.9999999999999999,0.688439454724258
25,0.06665477654149464,0.4244352750572978,0.9999999999999999,0.6884327248771007
26,0.15000512558826273,0.505001796519954,1.0,0.7799316219304155
27,0.15000294612032467,0.5049994315473499,1.0,0.7799288846718608
28,0.13333326682579333,0.49110866947500614,1.0,0.764721119913352
29,0.1333441608486513,0.4911191433159905,0.9999999999999999,0.7647329147266243
30,0.1333243164067459,0.49112207618005155,0.9999999999999999,0.7647409518073839
31,0.11667262367587299,0.5094607545251264,1.0,0.792134845728254
32,0.08333920397221922,0.5427759574585455,1.0,0.8394635340633937
33,0.06666026359041333,0.5294436709814627,0.9999999999999999,0.8239638234000666
34,0.06668404447406806,0.5294463833375523,1.0,0.8239653048686514
35,0.09997859305731603,0.4950166139383627,1.0,0.7758488551257691
36,0.06665388214739393,0.5294535465814258,1.0,0.8239769004670303
37,0.10001236933271383,0.4949916307024264,0.9999999999999999,0.7758111489851606
38,0.10001674326782783,0.49501003098350677,1.0,0.7758344958762384
39,0.10002090627326798,0.494999451841456,1.0,0.7758200624599766
40,0.11664944340774061,0.5094404703543399,0.9999999999999999,0.7921119582428364
41,0.09999536743806936,0.5549958010072407,0.9999999999999999,0.853469021417627
42,0.10000783142674033,0.5550099544908543,0.9999999999999999,0.8534859389979541
43,0.08333171971194919,0.5427816431683313,1.0,0.8394715048322341
44,0.0666774848154843,0.529437998692863,1.0,0.8239551918517901
45,0.06665659719510286,0.5294375460789708,0.9999999999999999,0.8239563428865313
46,0.04998171119274625,0.5150129614679646,0.9999999999999999,0.8069123983145335
47,0.01665430738344177,0.406112919342168,1.0,0.6690887258636539
48,4.04090818412195e-06,0.38501066558677705,1.0,0.6417391987709433
49,7.500786237138457e-06,0.3849839841126761,1.0,0.641704025595886
50,0.016660926590157138,0.3160904673674705,0.9999999999999999,0.5485994169567012
51,0.016664558856807482,0.31611548357708613,1.0,0.5486336098832406
52,0.01667310066736616,0.31610334445592136,1.0,0.5486163989576033
53,1.6679312572390192e-05,0.2916658460382997,0.9999999999999999,0.5152722980309598
54,7.836722730247825e-06,0.29167771454760943,1.0,0.515288881906135
55,0.016666579288621197,0.3627878107979929,1.0,0.6118733116724149
56,0.01667144436289357,0.362783439271845,0.9999999999999999,0.6118672387404593
57,1.1113466839629549e-05,0.46500013056297235,1.0,0.7453117422682066
58,0.01667245679446605,0.48277643353094074,0.9999999999999999,0.7676839944964278
59,0.05000053016299261,0.481660378017738,0.9999999999999999,0.764469054033929
60,0.05000021494287071,0.4816669707176657,1.0,0.7644775089109811
61,0.05000604857979318,0.48167323521666777,1.0,0.7644850460341194
62,0.06666119772016543,0.46277411739547064,1.0,0.7385083531205472
63,0.04997645107475024,0.4816650898459417,1.0,0.764477028617313
64,0.06668026254195064,0.4627794696236337,0.9999999999999999,0.7385130126267793
65,0.08332855786216554,0.4427840914791144,1.0,0.7100209597826547
66,0.08333245307363912,0.44278574585283553,1.0,0.7100224954455255
67,0.08335027254473926,0.4427902082739376,0.9999999999999999,0.7100254238723922
68,0.14997904991014338,0.5049775728149519,0.9999999999999999,0.7799043875801982
69,0.15002424869811215,0.5050020140692876,1.0,0.7799278268102848
70,0.1500080420266415,0.5050006430607387,0.9999999999999999,0.7799294358737502
71,0.08332937058967016,0.47944054916165846,1.0,0.7579815464543882
72,0.08334082963045153,0.47942829287044236,1.0,0.7579640576150095
73,0.1000083723051473,0.4949970969608542,0.9999999999999999,0.7758188859913331
74,0.13335247443941667,0.5227644700056717,1.0,0.8069103588153642
75,0.13331322437201648,0.52276369925741,1.0,0.8069160153290983
76,0.1166827431827197,0.5394644133837123,1.0,0.8313821574627033
77,0.08331362226609612,0.512772175960513,1.0,0.801034320770444
78,0.0833332682840725,0.512768258358401,0.9999999999999999,0.8010270490148371
79,0.08333220523681889,0.5127718950368534,1.0,0.8010318440195434
80,0.08334643051218865,0.5127813732035735,1.0,0.8010424057964309
81,0.14999072848164252,0.5349965362748987,1.0,0.8203337057514278
82,0.23331852223262764,0.5794491584576352,1.0,0.8677825264526575
83,0.2000047946772263,0.5650003278214857,1.0,0.8525707150023287
84,0.1333435657669233,0.5227849933434028,1.0,0.8069390790162808
85,0.13335925467119727,0.5227801920761183,0.9999999999999999,0.8069300453605488
86,0.11665090026605679,0.5094301365830933,1.0,0.7920981466769451
87,0.13333831929424755,0.5227693766443127,1.0,0.8069192713185943
88,0.16665295284884593,0.5177700666232282,1.0,0.793727445115251
89,0.1499803134132115,0.5050098555937742,1.0,0.7799478433536984
90,0.2166603071613229,0.5727767455921237,0.9999999999999999,0.8607810717726213
91,0.1833270002342011,0.5794357355152125,0.9999999999999999,0.8752757030372478
92,0.18334190230840913,0.5294324083790287,1.0,0.806173098862227
93,0.08331531433186562,0.4794512995387359,1.0,0.7579974349522073
94,0.0666543425522832,0.46276618121464486,1.0,0.7384988885167715
95,0.13335757106538543,0.5227801850052654,1.0,0.8069303224661903
96,0.13334412458763603,0.5227779723007531,1.0,0.8069296773595599
97,0.14999535193950247,0.534998719752329,0.9999999999999999,0.8203358224872346
98,0.15003060734599502,0.5350100072873717,1.0,0.820344775764366
99,0.16666782979750194,0.5461095011902878,1.0,0.8323809478655532
100,0.1666562707465606,0.5461270774112741,1.0,0.8324068753053318
101,0.1166661656957832,0.509443985400129,1.0,0.7921138637112537
102,0.11666506683877104,0.5094444866594565,1.0,0.7921147004458694
103,0.10000895596504228,0.5266742612573865,1.0,0.8169493834537208
104,0.09998374587692777,0.5266594875941571,0.9999999999999999,0.8169334442504103
105,0.1000054817296907,0.5266693229908321,1.0,0.8169434345462242
106,0.11666297210670423,0.5394605217216102,1.0,0.8313797345684906
107,0.19998965934998636,0.5649877475552482,1.0,0.8525556509142247
108,0.08330254499615689,0.5927758223656814,0.9999999999999998,0.9032246563379265
109,0.05001204663735509,0.5450061711080955,0.9999999999999999,0.8448079904431474
110,0.049987029959988494,0.5449850524211916,1.0,0.8447827791708118
111,0.050006744425624805,0.5450134715760688,0.9999999999999999,0.8448174922112746
112,0.09999911207728457,0.5549973944556265,0.9999999999999999,0.8534706829808828
113,0.04998486665760149,0.5449981184499112,0.9999999999999999,0.8447993717658455
114,0.0666614700005439,0.557772320610392,1.0,0.8598864088208084
115,0.10002685363925379,0.5549942686024301,1.0,0.8534637804260747
116,0.08332896465141804,0.5427926355510677,1.0,0.8394858061839927
117,0.06665804054693913,0.5294252995208838,0.9999999999999999,0.8239406607800397
118,0.09999334688942606,0.4950061026042258,0.9999999999999999,0.7758329091176305
119,0.1499914528868421,0.4349902494537668,1.0,0.6832684067360034
120,0.08332342848616223,0.4027621300960712,1.0,0.6566854731860426
121,0.08334200254927603,0.4027856116543694,0.9999999999999999,0.6567133440547306
122,0.11664952052560466,0.4761143598708403,0.9999999999999999,0.7480623245702278
123,0.08334137873325795,0.4794456714227986,0.9999999999999999,0.7579865528876154
124,0.04999525500808111,0.48167310633786337,0.9999999999999999,0.7644857555694602
125,0.05000528829304293,0.48164517141321306,0.9999999999999999,0.7644492254963918
126,0.05001439220933593,0.5149963040536703,0.9999999999999999,0.8068890827952919
127,0.033313263273836685,0.5311134816337586,1.0,0.8281344315470489
128,0.01665522428697655,0.5161108367328137,1.0,0.8097953100838355
129,0.016663410141309398,0.516092084074108,0.9999999999999999,0.8097715292306467
130,0.03331921216382838,0.5311111999892526,1.0,0.828131317222276
131,1.1571891933070955e-05,0.5000044919121341,1.0,0.7896957502034025
132,1.0594965691002045e-05,0.500001262737105,1.0,0.7896916754569793
