,persistence_asymmetry,switch_rate,spectral_gap,transition_entropy
0,0.2000159357865432,0.5014898105541487,1.0,0.7624228244269756
1,0.1888815939929951,0.5138372676082341,1.0,0.7830394730621071
2,0.1777583938987635,0.5056812262682013,1.0,0.7744026047436353
3,0.1777741928603086,0.5056825433282035,1.0,0.7744004662441971
4,0.14443418528576607,0.521236848259155,1.0,0.8029040233406561
5,0.13334564102110774,0.512590733223249,1.0,0.7934042105874474
6,0.1333513227585999,0.5126085272012991,1.0,0.7934268433925643
7,0.15553475571359776,0.4878974587138383,0.9999999999999999,0.7553339548464119
8,0.1555666661962367,0.4879003259769299,0.9999999999999999,0.7553300205694494
9,0.1555442829652408,0.48789806118712226,1.0,0.7553324320390594
10,0.16666857210366096,0.49703874977207096,0.9999999999999999,0.76517186428325
11,0.17777015793420636,0.5056766978272063,1.0,0.7743933202601563
12,0.14446859723568642,0.5212255945496566,1.0,0.802882564607828
13,0.13331954798441142,0.5125891307997112,1.0,0.7934068161085219
14,0.13333534861006885,0.512584641996491,1.0,0.7933979783502536
15,0.12219995167740538,0.503459521513933,1.0,0.7832920429433826
16,0.12223123507232536,0.5034497275989095,1.0,0.7832735867316988
17,0.13332703908139182,0.5125893042117858,0.9999999999999999,0.7934056869834583
18,0.1444652086967323,0.5004890449734182,1.0,0.7750093620819405
19,0.13332965922783968,0.49111874681350787,1.0,0.7647353817201644
20,0.12222550203268467,0.48123423204856564,1.0,0.7537770799884911
21,0.11112112100845596,0.4708880581063062,0.9999999999999999,0.7421900447167156
22,0.10000847287492065,0.45998955091240434,1.0,0.7298313187185852
23,0.09999807117483661,0.45999045318049814,1.0,0.729834417759254
24,0.09998471618621924,0.46000279048261195,1.0,0.7298531907133631
25,0.08889669882022827,0.4730883812319948,1.0,0.7489057184974914
26,0.10000854097660138,0.4837071499882487,1.0,0.7610579298941273
27,0.11110857509404043,0.4938337662341067,1.0,0.7725160046547412
28,0.11114152240253096,0.493822342568658,1.0,0.772495398349401
29,0.1222188053507721,0.5034451247033482,1.0,0.7832696904469431
30,0.12222599138487061,0.503465571549911,1.0,0.783295456387549
31,0.12222989869918294,0.5034630685091388,1.0,0.7832914592537827
32,0.12222809417149189,0.5034598323632808,0.9999999999999999,0.7832874987265481
33,0.09999360122606055,0.5059150270449162,1.0,0.7900406854555341
34,0.10000465585678892,0.5059350927408703,1.0,0.7900652028112606
35,0.10001177775474336,0.5059271269545633,0.9999999999999999,0.7900538343507422
36,0.09999888543145696,0.5059405478516791,0.9999999999999999,0.7900731149160254
37,0.10000063163676369,0.5059133927475393,1.0,0.7900375617757049
38,0.11111480425678537,0.5153044469062018,0.9999999999999999,0.8006541132207605
39,0.11111658292776061,0.5153200182818959,0.9999999999999999,0.8006741856537073
40,0.11112334834149114,0.5153238791694158,1.0,0.8006782191568894
41,0.1000039912516133,0.5266739058948406,0.9999999999999999,0.8169495466175594
42,0.10001507479488092,0.5266786388560817,0.9999999999999999,0.8169542758232831
43,0.09999804065939533,0.5266616907848707,1.0,0.8169345001682258
44,0.10000438053511024,0.5266561190775663,1.0,0.8169265015053835
45,0.11108926034676642,0.535307128870159,1.0,0.8267141728411405
