,persistence_asymmetry,switch_rate,spectral_gap,transition_entropy
0,0.1341169460968302,0.51007657255602,0.8531149381418961,0.7648113559459278
1,0.1341169460968302,0.5007524004190086,0.8481394290616362,0.7527505239861446
2,0.0495789478006943,0.48644277928640905,0.9154510546193522,0.7407128674991064
3,0.0386097725689834,0.4801303069778007,0.9185835567253153,0.7290523973385191
4,0.008314252108863995,0.4932577190583479,0.9028691621851967,0.7261578303685983
5,0.0043213235601338995,0.5131906821562706,0.8764012013243949,0.7367177602524397
6,0.008353822122103088,0.5167875735446719,0.8670291772614043,0.7365086734051377
7,0.0625078092111585,0.5199250713449719,0.8812114806110206,0.7500323776335114
8,0.06629669119201272,0.5234985806226466,0.8712319423093736,0.7496719231541303
9,0.3411223224329405,0.4866522580077699,0.7646570382026628,0.761707371827348
10,0.3443924421410845,0.48994356043431225,0.7634596079629661,0.7618541741542868
11,0.3443924420669514,0.4919503768649536,0.7564497818205116,0.7612588854374468
12,0.32967272342332193,0.49516311325268614,0.7708285800034712,0.7584884459864958
13,0.3412581614899131,0.49801781590705696,0.7652115576794336,0.7640959769343344
14,0.3296727230194315,0.4951631133644229,0.7708285804132549,0.7584884460024376
15,0.3884910633740165,0.47652155206392843,0.7103237697284912,0.7539595373451099
16,0.3884910626246339,0.4866125098057295,0.7092573243898692,0.7596661035095748
17,0.3911244624989275,0.4797920167130407,0.7096428175764213,0.7543305805579558
18,0.3412579915183433,0.49665456448939327,0.7467267732170978,0.7499263819438321
19,0.3412579915183433,0.49665456448939327,0.7467267732170978,0.7499263819438321
20,0.3109713930647308,0.5017881355069242,0.7728818174316784,0.7477603707529701
21,0.2910731302490358,0.50162927529293,0.7895220328906045,0.7442540990222579
22,0.30216073543334193,0.49665456448939305,0.7798463454158624,0.7435250018583386
23,0.3021607354333418,0.4966545644893931,0.7798463454158624,0.7435250018583386
24,0.30216073543334193,0.5049850345645963,0.7848717203050692,0.7500744088630913
25,0.3223202008813581,0.5048169999185018,0.7680541950832508,0.7533736313917092
26,0.3109577157863839,0.5100765725558712,0.777990375557232,0.7541259236988789
27,0.3109577158876947,0.5017917655779042,0.7728948457539304,0.7477606042460717
28,0.32232020083627333,0.4966545644893654,0.7627992431861892,0.7469031364514036
29,0.3223202008818538,0.49665456447731704,0.7627992431423086,0.7469031364503059
30,0.2962379600600859,0.46556771907668926,0.8178150364921234,0.6956727968225797
31,0.3412579915183433,0.5046490770872232,0.7521878307803568,0.7563023971662579
32,0.3590818927976906,0.49665456448939316,0.7315724869360742,0.7526272570597429
33,0.3884910625768278,0.49093219341576955,0.7055543185617472,0.7536828650165804
34,0.4044563525274939,0.49076049286123047,0.6918783912990287,0.7556470193406236
35,0.39175929267671733,0.49665456448939327,0.7037958831327433,0.757166437315148
36,0.39175929267671733,0.5041459781848822,0.7097725586126731,0.7631803945112081
37,0.40677334056589604,0.5039785013893788,0.6971912026448355,0.7649182093011839
38,0.3946835257132289,0.5100765725560203,0.7084338174571407,0.7664208231268991
39,0.394683525713229,0.5100765725560201,0.7084338174571407,0.7664208231268991
40,0.3938713965149048,0.4801088199871201,0.755232573910229,0.7218845078953822
41,0.3938750716477312,0.48323255642276763,0.7550211780238867,0.7230429510588801
42,0.2333099986656071,0.5012041646139884,0.7392141351653946,0.6988847179639044
43,0.2124805745174822,0.5042593047294445,0.7388247438007212,0.6802698927189319
44,0.1809899513557034,0.5369205886764298,0.7836609335447025,0.7195519128586301
45,0.21570682136680508,0.5189521044960234,0.7661760776216391,0.7100043957762047
46,0.34369021037842373,0.48805449364755626,0.7932308475329911,0.716962688923809
47,0.32252287249270434,0.4878964807938543,0.7937830193706474,0.712914176548588
48,0.33327452018271286,0.4832325564227663,0.7980982981474477,0.7123782577680865
49,0.33327452018271286,0.4728584324636719,0.809964695333451,0.7067761700417761
50,0.33327084504988647,0.4698105483561395,0.8103087509380302,0.705469338499461
51,0.33327084504988647,0.46981054835613956,0.8103087509380302,0.705469338499461
52,0.33327084504988647,0.4698105483561395,0.8103087509380302,0.705469338499461
53,0.36660084538318644,0.4650780759460993,0.7803298924222472,0.7088427947368772
54,0.35477414042990346,0.4698105483561394,0.7914958982656284,0.7095232578535631
55,0.35477414042990346,0.47843699832514597,0.797405600788514,0.7168537864213734
56,0.34368653524559734,0.47448865863666856,0.8018932568226915,0.7102239705004583
57,0.31874941312229993,0.5167875765893335,0.7918010126440584,0.772141852358343
58,0.31874941312229993,0.5067946691214236,0.7934507271498739,0.7664593543857904
59,0.3158234622652201,0.5133021078245628,0.7929806605309322,0.7720763077256286
60,0.31874941312229993,0.5167875765893334,0.7918010126440584,0.7721418523583429
61,0.31874941312229993,0.5167875765893334,0.7918010126440583,0.7721418523583429
62,0.31874941312229993,0.5167875765893334,0.7918010126440584,0.772141852358343
63,0.31874941312229993,0.5167875765893334,0.7918010126440584,0.7721418523583429
64,0.3713726831322983,0.5213813750528848,0.7992298163098706,0.7623696872024999
65,0.3888287133471903,0.5179666085753943,0.8034310593687561,0.7646482038407687
66,0.3783191800756979,0.523498580622647,0.7998256928996279,0.765547268522395
67,0.34008771711362407,0.5215273961624843,0.6827118039169808,0.7347632678173737
68,0.31984344544576515,0.5235158745623767,0.6990465830550237,0.7349016308538254
69,0.3223049971367415,0.5369266405375673,0.6981252769616543,0.7376341531996689
70,0.3246034567086265,0.5503425967559007,0.6972255391813574,0.7397506924838244
71,0.3246034567086265,0.5503425967559007,0.6972255391813574,0.7397506924838242
72,0.319842514381455,0.523510976847342,0.6990469236259216,0.7349005205816723
73,0.3223039551109528,0.529122390003246,0.6928538661793879,0.7281304474799623
74,0.3423872492677688,0.5340264321674826,0.668353398429268,0.7112248791944703
75,0.3122748996985267,0.5436296125186127,0.6649082391913195,0.7251791711579647
76,0.3121798781441451,0.5436077206930442,0.6649381046091398,0.7252498696496793
77,0.2272486252501324,0.5234985806226466,0.6706892193064109,0.7572626689551916
