,persistence_asymmetry,switch_rate,spectral_gap,transition_entropy
0,0.041669267742115906,0.4943994427529802,0.9266248037332683,0.7592635853192612
1,0.041669267742115906,0.49439202914701774,0.9154109640696986,0.752716703211788
2,0.06417437847400419,0.4943994427529801,0.9051280890323823,0.7524998847792909
3,0.06417437847400419,0.47715732133952204,0.9080049310235341,0.73246117359324
4,0.017615135385279798,0.4765337752278416,0.9101660812613953,0.7172707503428087
5,0.006499953889523097,0.47192980485119473,0.908023319124947,0.7170431510579055
6,0.006499953889523097,0.47192980485119485,0.908023319124947,0.7170431510579055
7,0.4544039747309004,0.4382253479985169,0.7122621470903986,0.6975222357787559
8,0.4544039747309002,0.4382253479985171,0.7122621470903987,0.6975222357787559
9,0.4544039747309002,0.4382253479985171,0.7122621470903987,0.6975222357787559
10,0.4544039747309002,0.4513982751361776,0.7231212227322676,0.7084770817403465
11,0.4781170152963277,0.4382253479985171,0.6914675057132093,0.7013030013630862
12,0.3346993989009313,0.4700372629904674,0.7166545308100196,0.7429547548932995
13,0.3544589488671736,0.460694985900302,0.69772793597044,0.739037026857011
14,0.3544589488671738,0.4474405883991226,0.6886847039125135,0.7280863831119306
15,0.3761000919359482,0.43822534799851703,0.667308788798165,0.7237172994254987
16,0.3761000919359482,0.43822534799851703,0.667308788798165,0.7237172994254987
17,0.4116259143514001,0.3897480659786384,0.7353897681515957,0.6484328512214576
18,0.06252732398380668,0.44304256374165474,0.8917353876563122,0.6617729024984881
19,0.3123611207731534,0.38839768695211835,0.7884692539827615,0.6054810623261185
20,0.2888048409977202,0.435137738286241,0.7060808048178127,0.6867557317481235
21,0.2572303528379441,0.4347230377697823,0.7303396926656816,0.6809005527260416
22,0.2776944706705275,0.4269905290476247,0.7134204053554407,0.6783675308505132
23,0.2776944706705275,0.4269905290476244,0.7134204053554407,0.678367530850513
24,0.2776944706705274,0.42699052904762447,0.7134204053554409,0.678367530850513
25,0.2776944706705275,0.44385018539528065,0.7092981645055314,0.6901353616898742
26,0.2888096521662842,0.4523790009467237,0.751462494145703,0.7218950128473273
27,0.3209688043436993,0.43822534799851715,0.7157494278213443,0.7153019270587722
28,0.3735920743536977,0.42906740460676196,0.6669352541523077,0.7156397858167164
29,0.3999050247431394,0.42859603779651434,0.6436276675464054,0.718921747700213
30,0.3761000919359481,0.43822534799851703,0.6673087887981651,0.7237172994254988
31,0.3761000919359481,0.43822534799851703,0.6673087887981651,0.7237172994254988
32,0.3761000919359482,0.42486747574386763,0.6575084806444615,0.7108682356714217
33,0.3999050247431394,0.4329874443726024,0.6322355001457785,0.7189591512980659
34,0.4089998151645062,0.4382253479985172,0.6306555761277934,0.7190366539512728
35,0.4089998151645062,0.4382253479985172,0.6306555761277932,0.7190366539512727
36,0.4089998151645062,0.4382253479985172,0.6306555761277932,0.7190366539512727
37,0.4089998151645063,0.438225347998517,0.6306555761277933,0.7190366539512727
38,0.4089998151645062,0.4505718825797825,0.6406011038308324,0.7311100105118807
39,0.3851948823573149,0.46069498590030195,0.6640364965202182,0.7358244126414972
40,0.38519488235731497,0.4606949859003022,0.6640364965202181,0.7358244126414974
41,0.38519488235731497,0.47736456545360006,0.6622183988069826,0.7458575385434378
42,0.3927742532300077,0.4707917651272351,0.6516400327336667,0.7345230977672249
43,0.3665866849123676,0.48316462380208725,0.683757499337239,0.7426560052738814
44,0.4165791860371989,0.47254772804642,0.6378256267410486,0.7412125020081168
45,0.44038649909964545,0.46069498590030233,0.6069350756594509,0.7322884204489931
46,0.3927742532300077,0.4759391199052685,0.6592039765587747,0.7634602791082812
47,0.3730002677557299,0.4812563866877723,0.6826738577035971,0.760312885256033
48,0.39667981849111933,0.4719298048511945,0.659376239332867,0.7575036429166735
49,0.3966798184911194,0.4719298048511947,0.659376239332867,0.7575036429166737
50,0.3966798184911194,0.4719298048511946,0.659376239332867,0.7575036429166736
51,0.39667981849111933,0.4846015516131966,0.6707553275796503,0.7712314064855843
52,0.3730002677557299,0.48125638668777243,0.6826738577035971,0.760312885256033
53,0.3966798184911194,0.4719298048511946,0.659376239332867,0.7575036429166736
54,0.23071598812441563,0.465043170760933,0.8126011912245275,0.7294503320987628
55,0.2087422526870223,0.47192980491054903,0.8324864609158246,0.7297142360388084
56,0.285633603303934,0.4331192041908176,0.8304277918053082,0.66772852356754
57,0.3604982375425454,0.4633227329873937,0.6912775947652996,0.7476769044313338
58,0.2355216901771105,0.47741077014057737,0.8195941139898026,0.7427098825523598
59,0.2291081246967081,0.4887505576039316,0.8174893303017357,0.752804829283763
60,0.3440565484823775,0.48316462380208736,0.7353845675602955,0.77645082804713
61,0.3730002677557299,0.4661379862491454,0.712010475601367,0.7700324469421884
62,0.22910808780547692,0.486952334928372,0.8287902388614529,0.7554726679393431
63,0.2107287485407755,0.4774068428825866,0.8476222896112019,0.7442582989445922
64,0.2665891130295575,0.45411895729648055,0.83810246523027,0.6911625307371912
65,0.2940245962440169,0.47192980485119507,0.8315203473650601,0.7134011459531873
66,0.2940245962440169,0.47192980485119507,0.8315203473650601,0.7134011459531873
